Times (s),Voltage (Volts)
15.200000,1.709627 
15.250000,1.708001 
15.300000,1.710278 
15.350000,1.709627 
15.400000,1.709627 
15.450000,1.709627 
15.500000,1.709627 
15.550000,1.710278 
15.600000,1.712881 
15.650000,1.709302 
15.700000,1.710278 
15.750000,1.711254 
15.800000,1.709302 
15.850000,1.710603 
15.900000,1.710278 
15.950000,1.709302 
16.000000,1.708326 
16.050000,1.709627 
16.100000,1.709627 
16.150000,1.708652 
16.200000,1.708326 
16.250000,1.710278 
16.300000,1.708326 
16.350000,1.708326 
16.400000,1.709953 
16.450000,1.709627 
16.500000,1.708977 
16.550000,1.707676 
16.600000,1.709302 
16.650000,1.710278 
16.700000,1.708652 
16.750000,1.709953 
16.800000,1.708652 
16.850000,1.710278 
16.900000,1.710603 
16.950000,1.709302 
17.000000,1.709302 
17.050000,1.709953 
17.100000,1.709302 
17.150000,1.708977 
17.200000,1.710929 
17.250000,1.708326 
17.300000,1.710929 
17.350000,1.709627 
17.400000,1.710929 
17.450000,1.709627 
17.500000,1.710603 
17.550000,1.710929 
17.600000,1.712230 
17.650000,1.708977 
17.700000,1.710929 
17.750000,1.711254 
17.800000,1.711254 
17.850000,1.708652 
17.900000,1.713857 
17.950000,1.710278 
18.000000,1.710603 
18.050000,1.710278 
18.100000,1.710929 
18.150000,1.710603 
18.200000,1.708652 
18.250000,1.708977 
18.300000,1.708326 
18.350000,1.708652 
18.400000,1.710603 
18.450000,1.709302 
18.500000,1.707676 
18.550000,1.708977 
18.600000,1.710278 
18.650000,1.710278 
18.700000,1.708001 
18.750000,1.709302 
18.800000,1.708652 
18.850000,1.709627 
18.900000,1.710603 
18.950000,1.708652 
19.000000,1.708977 
19.050000,1.707025 
19.100000,1.710929 
19.150000,1.708652 
19.200000,1.709627 
19.250000,1.709302 
19.300000,1.711579 
19.350000,1.710603 
19.400000,1.708326 
19.450000,1.710278 
19.500000,1.713206 
19.550000,1.709627 
19.600000,1.710603 
19.650000,1.708977 
19.700000,1.709627 
19.750000,1.708652 
19.800000,1.708977 
19.850000,1.708977 
19.900000,1.709953 
19.950000,1.711905 
