#Digilent WaveForms Logger
#Device Name: Analog Discovery Studio
#Serial Number: SN:210415B1A0BE
#Date Time: 2026-09-09 14:05:12
#Sample rate: 100Hz
#Samples: 2000
Time (s),Channel 1 (V)
1.150000,2.623882
1.160000,2.620061
1.170000,2.620017
1.180000,2.623159
1.190000,2.622643
1.200000,2.621547
1.210000,2.624670
1.220000,2.622617
1.230000,2.622878
1.240000,2.621707
1.250000,2.622725
1.260000,2.619979
1.270000,2.620076
1.280000,2.621625
1.290000,2.621394
1.300000,2.621823
1.310000,2.620179
1.320000,2.622980
1.330000,2.624362
1.340000,2.624706
1.350000,2.622580
1.360000,2.619297
1.370000,2.621940
1.380000,2.622332
1.390000,2.621471
1.400000,2.621629
1.410000,2.620394
1.420000,2.620452
1.430000,2.621695
1.440000,2.621181
1.450000,2.624040
1.460000,2.619852
1.470000,2.623376
1.480000,2.623705
1.490000,2.621259
1.500000,2.622075
1.510000,2.620456
1.520000,2.622285
1.530000,2.626262
1.540000,2.621021
1.550000,2.622764
1.560000,2.621791
1.570000,2.620270
1.580000,2.621665
1.590000,2.622472
1.600000,2.621011
1.610000,2.621665
1.620000,2.617164
1.630000,2.611631
1.640000,2.605259
1.650000,2.596851
1.660000,2.586092
1.670000,2.570063
1.680000,2.555757
1.690000,2.535957
1.700000,2.517601
1.710000,2.494849
1.720000,2.470012
1.730000,2.444545
1.740000,2.416573
1.750000,2.388025
1.760000,2.355182
1.770000,2.320424
1.780000,2.286364
1.790000,2.247106
1.800000,2.211324
1.810000,2.168195
1.820000,2.125054
1.830000,2.084197
1.840000,2.040631
1.850000,1.995757
1.860000,1.949210
1.870000,1.903500
1.880000,1.852920
1.890000,1.806268
1.900000,1.757426
1.910000,1.707987
1.920000,1.658600
1.930000,1.611737
1.940000,1.562629
1.950000,1.515089
1.960000,1.465565
1.970000,1.421106
1.980000,1.372945
1.990000,1.330557
2.000000,1.288160
2.010000,1.245062
2.020000,1.204601
2.030000,1.163152
2.040000,1.128298
2.050000,1.089748
2.060000,1.058357
2.070000,1.025451
2.080000,0.996104
2.090000,0.967359
2.100000,0.942250
2.110000,0.919610
2.120000,0.894040
2.130000,0.877501
2.140000,0.857023
2.150000,0.842074
2.160000,0.828584
2.170000,0.815890
2.180000,0.805305
2.190000,0.799906
2.200000,0.795131
2.210000,0.791153
2.220000,0.789858
2.230000,0.789414
2.240000,0.795055
2.250000,0.799531
2.260000,0.805749
2.270000,0.813359
2.280000,0.828030
2.290000,0.842390
2.300000,0.855516
2.310000,0.876875
2.320000,0.896293
2.330000,0.914721
2.340000,0.938852
2.350000,0.964110
2.360000,0.992294
2.370000,1.017393
2.380000,1.050694
2.390000,1.081385
2.400000,1.116416
2.410000,1.153650
2.420000,1.186601
2.430000,1.224419
2.440000,1.264448
2.450000,1.305859
2.460000,1.346038
2.470000,1.389152
2.480000,1.427678
2.490000,1.471031
2.500000,1.519377
2.510000,1.561872
2.520000,1.605377
2.530000,1.650624
2.540000,1.692192
2.550000,1.737994
2.560000,1.781203
2.570000,1.826005
2.580000,1.865969
2.590000,1.906098
2.600000,1.945490
2.610000,1.984556
2.620000,2.022841
2.630000,2.058844
2.640000,2.095156
2.650000,2.129730
2.660000,2.161861
2.670000,2.189847
2.680000,2.219702
2.690000,2.245924
2.700000,2.269745
2.710000,2.296402
2.720000,2.315816
2.730000,2.333191
2.740000,2.350382
2.750000,2.365804
2.760000,2.379745
2.770000,2.393267
2.780000,2.399243
2.790000,2.404955
2.800000,2.412500
2.810000,2.414819
2.820000,2.417988
2.830000,2.413331
2.840000,2.411566
2.850000,2.406939
2.860000,2.396516
2.870000,2.390873
2.880000,2.383203
2.890000,2.368979
2.900000,2.354028
2.910000,2.335157
2.920000,2.317443
2.930000,2.296943
2.940000,2.274241
2.950000,2.254717
2.960000,2.227598
2.970000,2.200010
2.980000,2.171686
2.990000,2.141194
3.000000,2.110353
3.010000,2.076349
3.020000,2.043845
3.030000,2.009200
3.040000,1.970911
3.050000,1.933127
3.060000,1.897406
3.070000,1.857759
3.080000,1.818715
3.090000,1.781523
3.100000,1.739848
3.110000,1.701475
3.120000,1.659079
3.130000,1.617104
3.140000,1.581479
3.150000,1.540140
3.160000,1.499761
3.170000,1.461241
3.180000,1.426152
3.190000,1.391245
3.200000,1.353952
3.210000,1.320278
3.220000,1.284498
3.230000,1.255974
3.240000,1.224084
3.250000,1.192969
3.260000,1.166441
3.270000,1.140539
3.280000,1.116179
3.290000,1.094137
3.300000,1.071337
3.310000,1.052800
3.320000,1.035974
3.330000,1.020560
3.340000,1.008438
3.350000,0.995147
3.360000,0.986099
3.370000,0.974484
3.380000,0.970988
3.390000,0.967410
3.400000,0.966606
3.410000,0.964653
3.420000,0.966997
3.430000,0.970103
3.440000,0.974844
3.450000,0.981645
3.460000,0.988959
3.470000,1.001546
3.480000,1.013745
3.490000,1.029561
3.500000,1.043750
3.510000,1.059735
3.520000,1.083223
3.530000,1.104327
3.540000,1.125268
3.550000,1.150717
3.560000,1.177468
3.570000,1.203473
3.580000,1.229951
3.590000,1.256864
3.600000,1.293317
3.610000,1.321892
3.620000,1.357094
3.630000,1.387267
3.640000,1.422728
3.650000,1.458720
3.660000,1.494605
3.670000,1.528933
3.680000,1.565553
3.690000,1.602528
3.700000,1.637530
3.710000,1.675834
3.720000,1.710861
3.730000,1.746650
3.740000,1.780967
3.750000,1.812366
3.760000,1.847023
3.770000,1.883855
3.780000,1.913158
3.790000,1.949208
3.800000,1.979596
3.810000,2.006726
3.820000,2.035906
3.830000,2.061957
3.840000,2.084814
3.850000,2.110190
3.860000,2.132066
3.870000,2.151637
3.880000,2.170715
3.890000,2.188946
3.900000,2.203991
3.910000,2.220650
3.920000,2.231248
3.930000,2.240617
3.940000,2.248537
3.950000,2.255530
3.960000,2.261901
3.970000,2.264848
3.980000,2.267815
3.990000,2.264438
4.000000,2.264746
4.010000,2.258310
4.020000,2.255668
4.030000,2.250317
4.040000,2.239482
4.050000,2.226811
4.060000,2.214390
4.070000,2.202237
4.080000,2.186509
4.090000,2.167838
4.100000,2.151415
4.110000,2.128723
4.120000,2.108931
4.130000,2.086646
4.140000,2.061147
4.150000,2.037947
4.160000,2.010626
4.170000,1.983833
4.180000,1.952314
4.190000,1.925431
4.200000,1.895031
4.210000,1.862500
4.220000,1.835714
4.230000,1.799449
4.240000,1.766015
4.250000,1.736809
4.260000,1.701664
4.270000,1.669010
4.280000,1.635198
4.290000,1.600893
4.300000,1.569723
4.310000,1.538724
4.320000,1.505054
4.330000,1.476171
4.340000,1.443587
4.350000,1.414661
4.360000,1.385746
4.370000,1.359139
4.380000,1.333828
4.390000,1.308789
4.400000,1.283394
4.410000,1.260236
4.420000,1.236662
4.430000,1.217375
4.440000,1.199802
4.450000,1.183359
4.460000,1.167018
4.470000,1.150952
4.480000,1.139225
4.490000,1.126532
4.500000,1.117974
4.510000,1.109017
4.520000,1.099588
4.530000,1.098393
4.540000,1.097275
4.550000,1.095292
4.560000,1.094867
4.570000,1.097504
4.580000,1.098566
4.590000,1.106124
4.600000,1.109679
4.610000,1.120185
4.620000,1.133692
4.630000,1.144827
4.640000,1.152397
4.650000,1.170857
4.660000,1.184734
4.670000,1.201829
4.680000,1.223805
4.690000,1.242185
4.700000,1.262940
4.710000,1.287454
4.720000,1.310599
4.730000,1.332503
4.740000,1.359388
4.750000,1.387147
4.760000,1.412225
4.770000,1.441093
4.780000,1.466743
4.790000,1.499167
4.800000,1.528526
4.810000,1.555086
4.820000,1.588165
4.830000,1.617749
4.840000,1.646212
4.850000,1.677586
4.860000,1.705291
4.870000,1.735444
4.880000,1.764568
4.890000,1.789731
4.900000,1.820045
4.910000,1.846137
4.920000,1.874392
4.930000,1.899291
4.940000,1.925968
4.950000,1.947253
4.960000,1.970137
4.970000,1.991788
4.980000,2.014963
4.990000,2.033730
5.000000,2.051592
5.010000,2.065516
5.020000,2.082986
5.030000,2.095011
5.040000,2.107751
5.050000,2.116544
5.060000,2.129131
5.070000,2.134099
5.080000,2.140814
5.090000,2.146931
5.100000,2.148483
5.110000,2.151659
5.120000,2.150073
5.130000,2.150984
5.140000,2.148133
5.150000,2.142151
5.160000,2.137236
5.170000,2.131466
5.180000,2.121003
5.190000,2.109754
5.200000,2.098771
5.210000,2.085780
5.220000,2.072306
5.230000,2.058299
5.240000,2.038219
5.250000,2.019061
5.260000,2.002194
5.270000,1.984368
5.280000,1.960385
5.290000,1.937899
5.300000,1.913159
5.310000,1.887851
5.320000,1.867304
5.330000,1.843446
5.340000,1.818127
5.350000,1.793360
5.360000,1.761944
5.370000,1.739138
5.380000,1.707383
5.390000,1.680942
5.400000,1.653798
5.410000,1.627401
5.420000,1.598353
5.430000,1.573064
5.440000,1.547834
5.450000,1.518697
5.460000,1.493544
5.470000,1.474782
5.480000,1.447914
5.490000,1.423109
5.500000,1.401238
5.510000,1.379243
5.520000,1.359433
5.530000,1.341564
5.540000,1.321654
5.550000,1.301020
5.560000,1.286351
5.570000,1.274787
5.580000,1.258007
5.590000,1.245999
5.600000,1.234392
5.610000,1.226284
5.620000,1.215233
5.630000,1.212663
5.640000,1.204602
5.650000,1.201815
5.660000,1.195676
5.670000,1.199654
5.680000,1.193355
5.690000,1.198099
5.700000,1.202660
5.710000,1.202141
5.720000,1.211028
5.730000,1.218849
5.740000,1.227436
5.750000,1.238847
5.760000,1.248403
5.770000,1.261354
5.780000,1.273547
5.790000,1.285148
5.800000,1.302129
5.810000,1.320951
5.820000,1.336821
5.830000,1.356638
5.840000,1.375666
5.850000,1.394697
5.860000,1.417159
5.870000,1.440279
5.880000,1.462498
5.890000,1.484324
5.900000,1.507362
5.910000,1.532642
5.920000,1.555747
5.930000,1.580035
5.940000,1.607390
5.950000,1.631406
5.960000,1.652968
5.970000,1.679395
5.980000,1.703430
5.990000,1.726605
6.000000,1.752085
6.010000,1.777204
6.020000,1.800251
6.030000,1.820028
6.040000,1.843285
6.050000,1.864104
6.060000,1.883413
6.070000,1.901097
6.080000,1.922277
6.090000,1.936432
6.100000,1.954936
6.110000,1.968470
6.120000,1.983162
6.130000,1.997499
6.140000,2.009018
6.150000,2.020343
6.160000,2.029912
6.170000,2.037044
6.180000,2.044493
6.190000,2.050194
6.200000,2.057860
6.210000,2.055172
6.220000,2.061885
6.230000,2.060666
6.240000,2.059366
6.250000,2.056895
6.260000,2.052924
6.270000,2.048612
6.280000,2.043394
6.290000,2.034495
6.300000,2.027203
6.310000,2.017635
6.320000,2.007441
6.330000,1.996569
6.340000,1.984778
6.350000,1.970348
6.360000,1.955376
6.370000,1.938369
6.380000,1.921020
6.390000,1.903440
6.400000,1.885866
6.410000,1.866507
6.420000,1.849059
6.430000,1.827751
6.440000,1.808903
6.450000,1.784765
6.460000,1.765267
6.470000,1.741697
6.480000,1.719634
6.490000,1.697243
6.500000,1.672522
6.510000,1.654929
6.520000,1.632561
6.530000,1.605582
6.540000,1.587649
6.550000,1.562390
6.560000,1.542678
6.570000,1.521650
6.580000,1.501746
6.590000,1.480797
6.600000,1.462088
6.610000,1.443890
6.620000,1.423945
6.630000,1.408385
6.640000,1.391625
6.650000,1.375975
6.660000,1.363327
6.670000,1.347416
6.680000,1.336001
6.690000,1.328005
6.700000,1.317217
6.710000,1.310283
6.720000,1.301606
6.730000,1.293706
6.740000,1.287165
6.750000,1.283187
6.760000,1.283693
6.770000,1.277848
6.780000,1.278351
6.790000,1.281586
6.800000,1.278499
6.810000,1.284889
6.820000,1.285695
6.830000,1.290883
6.840000,1.299825
6.850000,1.303565
6.860000,1.314426
6.870000,1.325196
6.880000,1.334326
6.890000,1.345749
6.900000,1.358687
6.910000,1.374802
6.920000,1.387615
6.930000,1.399637
6.940000,1.420285
6.950000,1.433183
6.960000,1.449193
6.970000,1.467856
6.980000,1.487118
6.990000,1.507220
7.000000,1.528110
7.010000,1.543289
7.020000,1.564758
7.030000,1.586495
7.040000,1.606915
7.050000,1.625292
7.060000,1.646198
7.070000,1.666485
7.080000,1.686876
7.090000,1.708786
7.100000,1.726745
7.110000,1.749512
7.120000,1.768890
7.130000,1.788117
7.140000,1.800546
7.150000,1.819653
7.160000,1.838361
7.170000,1.854159
7.180000,1.869013
7.190000,1.882261
7.200000,1.898255
7.210000,1.913783
7.220000,1.922521
7.230000,1.934390
7.240000,1.943687
7.250000,1.950056
7.260000,1.960592
7.270000,1.970288
7.280000,1.973344
7.290000,1.978570
7.300000,1.981267
7.310000,1.985758
7.320000,1.987029
7.330000,1.983948
7.340000,1.988215
7.350000,1.985347
7.360000,1.981812
7.370000,1.978275
7.380000,1.974229
7.390000,1.967969
7.400000,1.961762
7.410000,1.954839
7.420000,1.945291
7.430000,1.936613
7.440000,1.923868
7.450000,1.911550
7.460000,1.902387
7.470000,1.887052
7.480000,1.873297
7.490000,1.857193
7.500000,1.842603
7.510000,1.826521
7.520000,1.814501
7.530000,1.795109
7.540000,1.777894
7.550000,1.761226
7.560000,1.742671
7.570000,1.720712
7.580000,1.703619
7.590000,1.687079
7.600000,1.667392
7.610000,1.648225
7.620000,1.631447
7.630000,1.610347
7.640000,1.593486
7.650000,1.576482
7.660000,1.557998
7.670000,1.542137
7.680000,1.523379
7.690000,1.506422
7.700000,1.492710
7.710000,1.475445
7.720000,1.462171
7.730000,1.447635
7.740000,1.437625
7.750000,1.420380
7.760000,1.412403
7.770000,1.400447
7.780000,1.391880
7.790000,1.381799
7.800000,1.373611
7.810000,1.366731
7.820000,1.361760
7.830000,1.354817
7.840000,1.350243
7.850000,1.346332
7.860000,1.344375
7.870000,1.344231
7.880000,1.342711
7.890000,1.344918
7.900000,1.346054
7.910000,1.347268
7.920000,1.352569
7.930000,1.355723
7.940000,1.362631
7.950000,1.370490
7.960000,1.379545
7.970000,1.384720
7.980000,1.395204
7.990000,1.402096
8.000000,1.416096
8.010000,1.428844
8.020000,1.439147
8.030000,1.452617
8.040000,1.463188
8.050000,1.477921
8.060000,1.493940
8.070000,1.511983
8.080000,1.523789
8.090000,1.537874
8.100000,1.556468
8.110000,1.572762
8.120000,1.587703
8.130000,1.606903
8.140000,1.622334
8.150000,1.640809
8.160000,1.657789
8.170000,1.675425
8.180000,1.689863
8.190000,1.705512
8.200000,1.723445
8.210000,1.739361
8.220000,1.756124
8.230000,1.766714
8.240000,1.782015
8.250000,1.797799
8.260000,1.809539
8.270000,1.824885
8.280000,1.838268
8.290000,1.846961
8.300000,1.861377
8.310000,1.871982
8.320000,1.878077
8.330000,1.888560
8.340000,1.895234
8.350000,1.900837
8.360000,1.906447
8.370000,1.915192
8.380000,1.917934
8.390000,1.920742
8.400000,1.925272
8.410000,1.929056
8.420000,1.927721
8.430000,1.928429
8.440000,1.923269
8.450000,1.923920
8.460000,1.920207
8.470000,1.917774
8.480000,1.916478
8.490000,1.910290
8.500000,1.902054
8.510000,1.896226
8.520000,1.885533
8.530000,1.876110
8.540000,1.869963
8.550000,1.858011
8.560000,1.848524
8.570000,1.838326
8.580000,1.828884
8.590000,1.813268
8.600000,1.798404
8.610000,1.784988
8.620000,1.770849
8.630000,1.757103
8.640000,1.743878
8.650000,1.726661
8.660000,1.710856
8.670000,1.695296
8.680000,1.684527
8.690000,1.667572
8.700000,1.651120
8.710000,1.635849
8.720000,1.621779
8.730000,1.606804
8.740000,1.590793
8.750000,1.579930
8.760000,1.562471
8.770000,1.548874
8.780000,1.533375
8.790000,1.522895
8.800000,1.511185
8.810000,1.497520
8.820000,1.485010
8.830000,1.474266
8.840000,1.462810
8.850000,1.456178
8.860000,1.447211
8.870000,1.439148
8.880000,1.428150
8.890000,1.423094
8.900000,1.417446
8.910000,1.411549
8.920000,1.407483
8.930000,1.406363
8.940000,1.399760
8.950000,1.398548
8.960000,1.397041
8.970000,1.396788
8.980000,1.398364
8.990000,1.400892
9.000000,1.399584
9.010000,1.406932
9.020000,1.411105
9.030000,1.413241
9.040000,1.420192
9.050000,1.423743
9.060000,1.431839
9.070000,1.438423
9.080000,1.447898
9.090000,1.455980
9.100000,1.467580
9.110000,1.476234
9.120000,1.486270
9.130000,1.499871
9.140000,1.511325
9.150000,1.520426
9.160000,1.533648
9.170000,1.548078
9.180000,1.563396
9.190000,1.574806
9.200000,1.586373
9.210000,1.601453
9.220000,1.613902
9.230000,1.628561
9.240000,1.642462
9.250000,1.657416
9.260000,1.670471
9.270000,1.685962
9.280000,1.699006
9.290000,1.713074
9.300000,1.726835
9.310000,1.739101
9.320000,1.747303
9.330000,1.763254
9.340000,1.774132
9.350000,1.785335
9.360000,1.796478
9.370000,1.806070
9.380000,1.814353
9.390000,1.827107
9.400000,1.831746
9.410000,1.841691
9.420000,1.847986
9.430000,1.854133
9.440000,1.858922
9.450000,1.865717
9.460000,1.871492
9.470000,1.874150
9.480000,1.875260
9.490000,1.879235
9.500000,1.880703
9.510000,1.879240
9.520000,1.876842
9.530000,1.877777
9.540000,1.874164
9.550000,1.874166
9.560000,1.868480
9.570000,1.868230
9.580000,1.863971
9.590000,1.859538
9.600000,1.848709
9.610000,1.843165
9.620000,1.839102
9.630000,1.829993
9.640000,1.820362
9.650000,1.811071
9.660000,1.799493
9.670000,1.791153
9.680000,1.779824
9.690000,1.769738
9.700000,1.758937
9.710000,1.745337
9.720000,1.734177
9.730000,1.722318
9.740000,1.710226
9.750000,1.697278
9.760000,1.684931
9.770000,1.672385
9.780000,1.660943
9.790000,1.645178
9.800000,1.635103
9.810000,1.624700
9.820000,1.610572
9.830000,1.597852
9.840000,1.589399
9.850000,1.572847
9.860000,1.563748
9.870000,1.553660
9.880000,1.538611
9.890000,1.528897
9.900000,1.518795
9.910000,1.509319
9.920000,1.500101
9.930000,1.493720
9.940000,1.487088
9.950000,1.478934
9.960000,1.474705
9.970000,1.466592
9.980000,1.460093
9.990000,1.454296
10.000000,1.452451
10.010000,1.447011
10.020000,1.443542
10.030000,1.445170
10.040000,1.440445
10.050000,1.440533
10.060000,1.439807
10.070000,1.442880
10.080000,1.442773
10.090000,1.444734
10.100000,1.448896
10.110000,1.452507
10.120000,1.457124
10.130000,1.461657
10.140000,1.465404
10.150000,1.473004
10.160000,1.480905
10.170000,1.489970
10.180000,1.492023
10.190000,1.498792
10.200000,1.513106
10.210000,1.517244
10.220000,1.530063
10.230000,1.539539
10.240000,1.548690
10.250000,1.559610
10.260000,1.569267
10.270000,1.581485
10.280000,1.592892
10.290000,1.600635
10.300000,1.615551
10.310000,1.628024
10.320000,1.637846
10.330000,1.651164
10.340000,1.664373
10.350000,1.670310
10.360000,1.682603
10.370000,1.698561
10.380000,1.708527
10.390000,1.717099
10.400000,1.726689
10.410000,1.736942
10.420000,1.745502
10.430000,1.755980
10.440000,1.767723
10.450000,1.775368
10.460000,1.781794
10.470000,1.791886
10.480000,1.796917
10.490000,1.802744
10.500000,1.812839
10.510000,1.818309
10.520000,1.822936
10.530000,1.825980
10.540000,1.828404
10.550000,1.833719
10.560000,1.835477
10.570000,1.837433
10.580000,1.837311
10.590000,1.840235
10.600000,1.839343
10.610000,1.838360
10.620000,1.837775
10.630000,1.834305
10.640000,1.829969
10.650000,1.832042
10.660000,1.826359
10.670000,1.820237
10.680000,1.816575
10.690000,1.811629
10.700000,1.805137
10.710000,1.801414
10.720000,1.797001
10.730000,1.787961
10.740000,1.778783
10.750000,1.768756
10.760000,1.761339
10.770000,1.751598
10.780000,1.744782
10.790000,1.733673
10.800000,1.724715
10.810000,1.715775
10.820000,1.705937
10.830000,1.694498
10.840000,1.683120
10.850000,1.674331
10.860000,1.661803
10.870000,1.653353
10.880000,1.638170
10.890000,1.630387
10.900000,1.619755
10.910000,1.612453
10.920000,1.600644
10.930000,1.591487
10.940000,1.579290
10.950000,1.570135
10.960000,1.561428
10.970000,1.552596
10.980000,1.545585
10.990000,1.536720
11.000000,1.530497
11.010000,1.522357
11.020000,1.516979
11.030000,1.511400
11.040000,1.504235
11.050000,1.498441
11.060000,1.495243
11.070000,1.493556
11.080000,1.486360
11.090000,1.481377
11.100000,1.480404
11.110000,1.477460
11.120000,1.476238
11.130000,1.478899
11.140000,1.476248
11.150000,1.475799
11.160000,1.476161
11.170000,1.479678
11.180000,1.479955
11.190000,1.485387
11.200000,1.489905
11.210000,1.493182
11.220000,1.498900
11.230000,1.500552
11.240000,1.507947
11.250000,1.511994
11.260000,1.519969
11.270000,1.524098
11.280000,1.533375
11.290000,1.541709
11.300000,1.548392
11.310000,1.554435
11.320000,1.567727
11.330000,1.573249
11.340000,1.582105
11.350000,1.590226
11.360000,1.599992
11.370000,1.607615
11.380000,1.618955
11.390000,1.628242
11.400000,1.636811
11.410000,1.645426
11.420000,1.655765
11.430000,1.667890
11.440000,1.675104
11.450000,1.686750
11.460000,1.693235
11.470000,1.703357
11.480000,1.710281
11.490000,1.719542
11.500000,1.726514
11.510000,1.736614
11.520000,1.744522
11.530000,1.751359
11.540000,1.758690
11.550000,1.764624
11.560000,1.770767
11.570000,1.777688
11.580000,1.780209
11.590000,1.787160
11.600000,1.792228
11.610000,1.795206
11.620000,1.798853
11.630000,1.803454
11.640000,1.805122
11.650000,1.803371
11.660000,1.806934
11.670000,1.808694
11.680000,1.803847
11.690000,1.804635
11.700000,1.807830
11.710000,1.801369
11.720000,1.800914
11.730000,1.800808
11.740000,1.798126
11.750000,1.793311
11.760000,1.790427
11.770000,1.788530
11.780000,1.777805
11.790000,1.777975
11.800000,1.770273
11.810000,1.759580
11.820000,1.756829
11.830000,1.752729
11.840000,1.745867
11.850000,1.736963
11.860000,1.730059
11.870000,1.718189
11.880000,1.713783
11.890000,1.703169
11.900000,1.696731
11.910000,1.687873
11.920000,1.677742
11.930000,1.671031
11.940000,1.662645
11.950000,1.654351
11.960000,1.644081
11.970000,1.635188
11.980000,1.627434
11.990000,1.618242
12.000000,1.610767
12.010000,1.602341
12.020000,1.594255
12.030000,1.584754
12.040000,1.580678
12.050000,1.570103
12.060000,1.562550
12.070000,1.559414
12.080000,1.552967
12.090000,1.545371
12.100000,1.540019
12.110000,1.535362
12.120000,1.530368
12.130000,1.525629
12.140000,1.519901
12.150000,1.517529
12.160000,1.518636
12.170000,1.511298
12.180000,1.509786
12.190000,1.509003
12.200000,1.509725
12.210000,1.509257
12.220000,1.509592
12.230000,1.505732
12.240000,1.511148
12.250000,1.512448
12.260000,1.510660
12.270000,1.515583
12.280000,1.515320
12.290000,1.521618
12.300000,1.523897
12.310000,1.525740
12.320000,1.532950
12.330000,1.535846
12.340000,1.541370
12.350000,1.543699
12.360000,1.553369
12.370000,1.557916
12.380000,1.568218
12.390000,1.571814
12.400000,1.577047
12.410000,1.583829
12.420000,1.593718
12.430000,1.600226
12.440000,1.609251
12.450000,1.613082
12.460000,1.621340
12.470000,1.629351
12.480000,1.639631
12.490000,1.646801
12.500000,1.655248
12.510000,1.664598
12.520000,1.670403
12.530000,1.677698
12.540000,1.686051
12.550000,1.693237
12.560000,1.703879
12.570000,1.706508
12.580000,1.715799
12.590000,1.721862
12.600000,1.726778
12.610000,1.734221
12.620000,1.739085
12.630000,1.744563
12.640000,1.748806
12.650000,1.754756
12.660000,1.758263
12.670000,1.762854
12.680000,1.765604
12.690000,1.767788
12.700000,1.773832
12.710000,1.774394
12.720000,1.775429
12.730000,1.778082
12.740000,1.779186
12.750000,1.780891
12.760000,1.777489
12.770000,1.779067
12.780000,1.776022
12.790000,1.778422
12.800000,1.776442
12.810000,1.771822
12.820000,1.771742
12.830000,1.767136
12.840000,1.766250
12.850000,1.761918
12.860000,1.757768
12.870000,1.753162
12.880000,1.748023
12.890000,1.744216
12.900000,1.737211
12.910000,1.733110
12.920000,1.727583
12.930000,1.719358
12.940000,1.714683
12.950000,1.708754
12.960000,1.702057
12.970000,1.694645
12.980000,1.687317
12.990000,1.680765
13.000000,1.676116
13.010000,1.668033
13.020000,1.657473
13.030000,1.650863
13.040000,1.644424
13.050000,1.641847
13.060000,1.630885
13.070000,1.623154
13.080000,1.616651
13.090000,1.610444
13.100000,1.604658
13.110000,1.596230
13.120000,1.588365
13.130000,1.583852
13.140000,1.575687
13.150000,1.573263
13.160000,1.568062
13.170000,1.566520
13.180000,1.558835
13.190000,1.553955
13.200000,1.550713
13.210000,1.548097
13.220000,1.544048
13.230000,1.543210
13.240000,1.538729
13.250000,1.538326
13.260000,1.535956
13.270000,1.535617
13.280000,1.532197
13.290000,1.533784
13.300000,1.530461
13.310000,1.529985
13.320000,1.532589
13.330000,1.531241
13.340000,1.537161
13.350000,1.535941
13.360000,1.539866
13.370000,1.542304
13.380000,1.543562
13.390000,1.546100
13.400000,1.552515
13.410000,1.555408
13.420000,1.558349
13.430000,1.563452
13.440000,1.571116
13.450000,1.574440
13.460000,1.579501
13.470000,1.586633
13.480000,1.589904
13.490000,1.596127
13.500000,1.603627
13.510000,1.609768
13.520000,1.616277
13.530000,1.622118
13.540000,1.630102
13.550000,1.633630
13.560000,1.639212
13.570000,1.645616
13.580000,1.655381
13.590000,1.659272
13.600000,1.667704
13.610000,1.673229
13.620000,1.681016
13.630000,1.688220
13.640000,1.693930
13.650000,1.698690
13.660000,1.705547
13.670000,1.707165
13.680000,1.713966
13.690000,1.720753
13.700000,1.724686
13.710000,1.726964
13.720000,1.731360
13.730000,1.733941
13.740000,1.741307
13.750000,1.743968
13.760000,1.745609
13.770000,1.750028
