# Time (s),Channel 1 (V)
2.439999999999999947e-01,2.630950118895442280e+00
2.449999999999999956e-01,1.759810236326341704e+00
2.459999999999999964e-01,3.781031466898536753e+00
2.469999999999999973e-01,8.083113890623243591e-01
2.479999999999999982e-01,4.437152164107598828e+00
2.489999999999999991e-01,5.040584894072748234e-01
2.500000000000000000e-01,4.359943517125975276e+00
2.510000000000000009e-01,9.650628783070448469e-01
2.520000000000000018e-01,3.559876013456457766e+00
2.530000000000000027e-01,2.007925229841042825e+00
2.540000000000000036e-01,2.366669424721294490e+00
2.550000000000000044e-01,3.249470570626725063e+00
2.560000000000000053e-01,1.216467880325330819e+00
2.570000000000000062e-01,4.191181222077751123e+00
2.580000000000000071e-01,5.605926303415081913e-01
2.590000000000000080e-01,4.497163037929962748e+00
2.600000000000000089e-01,6.448467287721676433e-01
2.610000000000000098e-01,4.037410502531626477e+00
2.620000000000000107e-01,1.437531264932403685e+00
2.630000000000000115e-01,2.994348612307138779e+00
2.640000000000000124e-01,2.627290608208718847e+00
2.650000000000000133e-01,1.754911664252125858e+00
2.660000000000000142e-01,3.778619876612140160e+00
2.670000000000000151e-01,8.041261985779102339e-01
2.680000000000000160e-01,4.441950677650178925e+00
2.690000000000000169e-01,5.062885333813667010e-01
2.700000000000000178e-01,4.359303242709905213e+00
2.710000000000000187e-01,9.670052501879592421e-01
2.720000000000000195e-01,3.567448197212164551e+00
2.730000000000000204e-01,2.007149071266916440e+00
2.740000000000000213e-01,2.371531029519704514e+00
2.750000000000000222e-01,3.238997312137350537e+00
2.760000000000000231e-01,1.220182711104969009e+00
2.770000000000000240e-01,4.194310568720512222e+00
2.780000000000000249e-01,5.659727595651792287e-01
2.790000000000000258e-01,4.499182191034134526e+00
2.800000000000000266e-01,6.447664263182670830e-01
2.810000000000000275e-01,4.041040089730109308e+00
2.819999999999999729e-01,1.424865693365894082e+00
2.829999999999999738e-01,2.992276315444075241e+00
2.839999999999999747e-01,2.635647791555597585e+00
2.849999999999999756e-01,1.759683850445541209e+00
2.859999999999999765e-01,3.778348144420602850e+00
2.869999999999999774e-01,8.132740748261830799e-01
2.879999999999999782e-01,4.435644779283948402e+00
2.889999999999999791e-01,5.026028255596972638e-01
2.899999999999999800e-01,4.357249883679562785e+00
2.909999999999999809e-01,9.651010751583400937e-01
2.919999999999999818e-01,3.562572642309651982e+00
2.929999999999999827e-01,2.010454031613653214e+00
2.939999999999999836e-01,2.366505918674781217e+00
2.949999999999999845e-01,3.242193055736211527e+00
2.959999999999999853e-01,1.219380256534043916e+00
2.969999999999999862e-01,4.193384318578599057e+00
2.979999999999999871e-01,5.605502325345435022e-01
2.989999999999999880e-01,4.496789311689713742e+00
2.999999999999999889e-01,6.411483744273374086e-01
3.009999999999999898e-01,4.038908605748986247e+00
3.019999999999999907e-01,1.436120105147999482e+00
3.029999999999999916e-01,2.991522560932655228e+00
3.039999999999999925e-01,2.635902591461318334e+00
3.049999999999999933e-01,1.758199854121729189e+00
3.059999999999999942e-01,3.784661530356939085e+00
3.069999999999999951e-01,8.113213350247340250e-01
3.079999999999999960e-01,4.440559846312727821e+00
3.089999999999999969e-01,5.046575579671177536e-01
3.099999999999999978e-01,4.353887756049982904e+00
3.109999999999999987e-01,9.656702906211208637e-01
3.119999999999999996e-01,3.560791146057694867e+00
3.130000000000000004e-01,2.008131651710911125e+00
3.140000000000000013e-01,2.367327280550107993e+00
3.150000000000000022e-01,3.239465977457052226e+00
3.160000000000000031e-01,1.222758312622972854e+00
3.170000000000000040e-01,4.192819486703660559e+00
3.180000000000000049e-01,5.613446751196671247e-01
3.190000000000000058e-01,4.495590204279062085e+00
3.200000000000000067e-01,6.418453098136301938e-01
3.210000000000000075e-01,4.036710755558315711e+00
3.220000000000000084e-01,1.430612427640050921e+00
3.230000000000000093e-01,2.991640359145006034e+00
3.240000000000000102e-01,2.630944991989928372e+00
3.250000000000000111e-01,1.754592567737070841e+00
3.260000000000000120e-01,3.781983299579993574e+00
3.270000000000000129e-01,8.028576567813676679e-01
3.280000000000000138e-01,4.439651638197505079e+00
3.290000000000000147e-01,5.070024364552725427e-01
3.300000000000000155e-01,4.356556812125187861e+00
3.310000000000000164e-01,9.646962757059559523e-01
3.320000000000000173e-01,3.567214146929390761e+00
3.330000000000000182e-01,2.003834808336529161e+00
3.340000000000000191e-01,2.365433879253590277e+00
3.350000000000000200e-01,3.250723904275215403e+00
3.360000000000000209e-01,1.224379616848408014e+00
3.370000000000000218e-01,4.195870922995534436e+00
3.380000000000000226e-01,5.606304927888224876e-01
3.390000000000000235e-01,4.498378504506963971e+00
3.400000000000000244e-01,6.425676417010668384e-01
3.410000000000000253e-01,4.035844828298896125e+00
3.420000000000000262e-01,1.435079184297846755e+00
3.430000000000000271e-01,2.989591578666698890e+00
3.439999999999999725e-01,2.626774764385177985e+00
3.449999999999999734e-01,1.761224608863502850e+00
3.459999999999999742e-01,3.780683008690468583e+00
3.469999999999999751e-01,8.083320405036756862e-01
3.479999999999999760e-01,4.435583547772123048e+00
3.489999999999999769e-01,4.987314137561214555e-01
3.499999999999999778e-01,4.361309093004338777e+00
3.509999999999999787e-01,9.625333177154371533e-01
3.519999999999999796e-01,3.566319569408880064e+00
3.529999999999999805e-01,2.007395738645619154e+00
3.539999999999999813e-01,2.368223785436928797e+00
3.549999999999999822e-01,3.242743102123750720e+00
3.559999999999999831e-01,1.220717329033651710e+00
3.569999999999999840e-01,4.189905872275287102e+00
3.579999999999999849e-01,5.597664978661613944e-01
3.589999999999999858e-01,4.502515542695846307e+00
3.599999999999999867e-01,6.400185966370132151e-01
3.609999999999999876e-01,4.040106064027974675e+00
3.619999999999999885e-01,1.437018344269796355e+00
3.629999999999999893e-01,2.983532947067235597e+00
3.639999999999999902e-01,2.631393756332176537e+00
3.649999999999999911e-01,1.759776253142959934e+00
3.659999999999999920e-01,3.782761560779674070e+00
3.669999999999999929e-01,8.093908306087679305e-01
3.679999999999999938e-01,4.433927357149972437e+00
3.689999999999999947e-01,5.045823582464395995e-01
3.699999999999999956e-01,4.351341993036452749e+00
3.709999999999999964e-01,9.603342391297331471e-01
3.719999999999999973e-01,3.567910012861451374e+00
3.729999999999999982e-01,2.003617372273315933e+00
3.739999999999999991e-01,2.369585154685541095e+00
3.750000000000000000e-01,3.243489267753584926e+00
3.760000000000000009e-01,1.217327576880090856e+00
3.770000000000000018e-01,4.197778413337828418e+00
3.780000000000000027e-01,5.618892506780843732e-01
3.790000000000000036e-01,4.500296227253524961e+00
3.800000000000000044e-01,6.454633612503208884e-01
3.810000000000000053e-01,4.042083092309994186e+00
3.820000000000000062e-01,1.440146865815297827e+00
3.830000000000000071e-01,2.989303352445030093e+00
3.840000000000000080e-01,2.631706394289925033e+00
3.850000000000000089e-01,1.755450310904322464e+00
3.860000000000000098e-01,3.776895476900990811e+00
3.870000000000000107e-01,8.074739010647570270e-01
3.880000000000000115e-01,4.438450389903142224e+00
3.890000000000000124e-01,5.024825389773743822e-01
3.900000000000000133e-01,4.359438684496875105e+00
3.910000000000000142e-01,9.683433287976328518e-01
3.920000000000000151e-01,3.568585878495892150e+00
3.930000000000000160e-01,2.009029587617628287e+00
3.940000000000000169e-01,2.367230265951691504e+00
3.950000000000000178e-01,3.241086497070631012e+00
3.960000000000000187e-01,1.218657139030956182e+00
3.970000000000000195e-01,4.195171494246296540e+00
3.980000000000000204e-01,5.630784828798588437e-01
3.990000000000000213e-01,4.494630047794001548e+00
4.000000000000000222e-01,6.403374814011530969e-01
4.010000000000000231e-01,4.040821770673978186e+00
4.020000000000000240e-01,1.431392299602883167e+00
4.030000000000000249e-01,2.990182070300464456e+00
4.040000000000000258e-01,2.632130434879624836e+00
4.050000000000000266e-01,1.765577561927909711e+00
4.060000000000000275e-01,3.777112955180912390e+00
4.069999999999999729e-01,8.065560861365349554e-01
4.079999999999999738e-01,4.435181102291259059e+00
4.089999999999999747e-01,5.061980837388793120e-01
4.099999999999999756e-01,4.364751559136160530e+00
4.109999999999999765e-01,9.626511117233010895e-01
4.119999999999999774e-01,3.565923232343334082e+00
4.129999999999999782e-01,2.006782713002273066e+00
4.139999999999999791e-01,2.366723224299159156e+00
4.149999999999999800e-01,3.244974022825791948e+00
4.159999999999999809e-01,1.222575127064023714e+00
4.169999999999999818e-01,4.193488535801414230e+00
4.179999999999999827e-01,5.558099596826020505e-01
4.189999999999999836e-01,4.499576775358564262e+00
4.199999999999999845e-01,6.415957789754505036e-01
4.209999999999999853e-01,4.034979263707318076e+00
4.219999999999999862e-01,1.433613225315994555e+00
4.229999999999999871e-01,2.990176289510680707e+00
4.239999999999999880e-01,2.630071871089928681e+00
4.249999999999999889e-01,1.756839975059661496e+00
4.259999999999999898e-01,3.777359123077498104e+00
4.269999999999999907e-01,8.048866010586054331e-01
4.279999999999999916e-01,4.435826129024888154e+00
4.289999999999999925e-01,5.016861558705552060e-01
4.299999999999999933e-01,4.354290404014760973e+00
4.309999999999999942e-01,9.629842869259888083e-01
4.319999999999999951e-01,3.565882450234371337e+00
4.329999999999999960e-01,2.009235471368124415e+00
4.339999999999999969e-01,2.365231699553776323e+00
4.349999999999999978e-01,3.243486411519879375e+00
4.359999999999999987e-01,1.219625816782412997e+00
4.369999999999999996e-01,4.191772107026275229e+00
4.380000000000000004e-01,5.627735665340379834e-01
4.390000000000000013e-01,4.496063168179091463e+00
4.400000000000000022e-01,6.410074399376733956e-01
4.410000000000000031e-01,4.032261123845093387e+00
4.420000000000000040e-01,1.428004825753283136e+00
4.430000000000000049e-01,2.991412725277274198e+00
4.440000000000000058e-01,2.630471106924229474e+00
4.450000000000000067e-01,1.759534580971203077e+00
4.460000000000000075e-01,3.782613462816427852e+00
4.470000000000000084e-01,8.080190145894960985e-01
4.480000000000000093e-01,4.441017471049924836e+00
4.490000000000000102e-01,5.101128689647728143e-01
4.500000000000000111e-01,4.353545415566962618e+00
4.510000000000000120e-01,9.657311924367922851e-01
4.520000000000000129e-01,3.563463566740252997e+00
4.530000000000000138e-01,2.008709262473318269e+00
4.540000000000000147e-01,2.365502781510224750e+00
4.550000000000000155e-01,3.243591868500685926e+00
4.560000000000000164e-01,1.217480537837036136e+00
4.570000000000000173e-01,4.194674296405052516e+00
4.580000000000000182e-01,5.559726373259532561e-01
4.590000000000000191e-01,4.495724533196980843e+00
4.600000000000000200e-01,6.456913203302050430e-01
4.610000000000000209e-01,4.037390662719782419e+00
4.620000000000000218e-01,1.432995039607863896e+00
4.630000000000000226e-01,2.991089896789254965e+00
4.640000000000000235e-01,2.633400408148684146e+00
4.650000000000000244e-01,1.758682357343259062e+00
4.660000000000000253e-01,3.778528935783504572e+00
4.670000000000000262e-01,8.043644513274240682e-01
4.680000000000000271e-01,4.440873721277068142e+00
4.689999999999999725e-01,5.048826272790017944e-01
4.699999999999999734e-01,4.359930184397575736e+00
4.709999999999999742e-01,9.669391955821237117e-01
4.719999999999999751e-01,3.570174050393449594e+00
4.729999999999999760e-01,2.009203362462244069e+00
4.739999999999999769e-01,2.365270208572942678e+00
4.749999999999999778e-01,3.242703532165655655e+00
4.759999999999999787e-01,1.219501715870715985e+00
4.769999999999999796e-01,4.192332078894614789e+00
4.779999999999999805e-01,5.652782054448447502e-01
4.789999999999999813e-01,4.503466984164644416e+00
4.799999999999999822e-01,6.450058340641785515e-01
4.809999999999999831e-01,4.034857328758070238e+00
4.819999999999999840e-01,1.430553280860025422e+00
4.829999999999999849e-01,2.987988793474993798e+00
4.839999999999999858e-01,2.632115917635490909e+00
4.849999999999999867e-01,1.759817580171963769e+00
4.859999999999999876e-01,3.778717439380546494e+00
4.869999999999999885e-01,8.036999392382995211e-01
4.879999999999999893e-01,4.440775805640885032e+00
4.889999999999999902e-01,4.995129834930607249e-01
4.899999999999999911e-01,4.352462880983877014e+00
4.909999999999999920e-01,9.606233508326394999e-01
4.919999999999999929e-01,3.566683124574185015e+00
4.929999999999999938e-01,2.011696661216618942e+00
4.939999999999999947e-01,2.372510697888967623e+00
4.949999999999999956e-01,3.243363416269043231e+00
4.959999999999999964e-01,1.218280820318382140e+00
4.969999999999999973e-01,4.188154072297566088e+00
4.979999999999999982e-01,5.613941326743776550e-01
4.989999999999999991e-01,4.494618118105229598e+00
5.000000000000000000e-01,6.456204017263162953e-01
5.010000000000000009e-01,4.039776655935219729e+00
5.020000000000000018e-01,1.435362641294230635e+00
5.030000000000000027e-01,2.992502636581564346e+00
5.040000000000000036e-01,2.635439319049863283e+00
5.050000000000000044e-01,1.759591339642141206e+00
5.060000000000000053e-01,3.771280429443187643e+00
5.070000000000000062e-01,8.071142246247823282e-01
5.080000000000000071e-01,4.437733223205815314e+00
5.090000000000000080e-01,5.023487348559040333e-01
5.100000000000000089e-01,4.359384618241430864e+00
5.110000000000000098e-01,9.599333490026624727e-01
5.120000000000000107e-01,3.564631043214592232e+00
5.130000000000000115e-01,2.014467484093983796e+00
5.140000000000000124e-01,2.367093918069278047e+00
5.150000000000000133e-01,3.244544825107109620e+00
5.160000000000000142e-01,1.214319403921078289e+00
5.170000000000000151e-01,4.189706084612327075e+00
5.180000000000000160e-01,5.639491251469213040e-01
5.190000000000000169e-01,4.499496512662013004e+00
5.200000000000000178e-01,6.379866079071806473e-01
5.210000000000000187e-01,4.038293954805342700e+00
5.220000000000000195e-01,1.436256089577087280e+00
5.230000000000000204e-01,2.993595903330824370e+00
5.240000000000000213e-01,2.633853738109682929e+00
5.250000000000000222e-01,1.758683523684981154e+00
5.260000000000000231e-01,3.779419056921836439e+00
5.270000000000000240e-01,8.068785817943272543e-01
5.280000000000000249e-01,4.435437283015030374e+00
5.290000000000000258e-01,5.027649745389820568e-01
5.300000000000000266e-01,4.357686964557935916e+00
5.310000000000000275e-01,9.644331223838460421e-01
5.320000000000000284e-01,3.560760628027950236e+00
5.330000000000000293e-01,2.008721900813371875e+00
5.340000000000000302e-01,2.366562032240783431e+00
5.350000000000000311e-01,3.248449538111989998e+00
5.360000000000000320e-01,1.221534764825643160e+00
5.370000000000000329e-01,4.191401884548310974e+00
5.380000000000000338e-01,5.586804874414408317e-01
5.390000000000000346e-01,4.497941905818309216e+00
5.400000000000000355e-01,6.461395830760883197e-01
5.410000000000000364e-01,4.034743176996474112e+00
5.420000000000000373e-01,1.432575506328833903e+00
5.430000000000000382e-01,2.992882149748979259e+00
5.440000000000000391e-01,2.634237533445361379e+00
5.450000000000000400e-01,1.758177337531800832e+00
5.460000000000000409e-01,3.778860013011805297e+00
5.470000000000000417e-01,8.053855527162575578e-01
5.480000000000000426e-01,4.441315920361541103e+00
5.490000000000000435e-01,4.988768340644560428e-01
5.500000000000000444e-01,4.361001719472580085e+00
5.510000000000000453e-01,9.593643263494991968e-01
5.520000000000000462e-01,3.563582461033079518e+00
5.530000000000000471e-01,2.012662543330984821e+00
5.540000000000000480e-01,2.369784337714138545e+00
5.550000000000000488e-01,3.240791065150440353e+00
5.560000000000000497e-01,1.214452036663477896e+00
5.570000000000000506e-01,4.191335746161062303e+00
5.580000000000000515e-01,5.594602824645564798e-01
5.590000000000000524e-01,4.493584311934514020e+00
5.600000000000000533e-01,6.397894938515766849e-01
5.610000000000000542e-01,4.039927642980419620e+00
5.620000000000000551e-01,1.435131459055270176e+00
5.629999999999999449e-01,2.992369768214540926e+00
5.639999999999999458e-01,2.632152701804098882e+00
5.649999999999999467e-01,1.754068941282159066e+00
5.659999999999999476e-01,3.774233281115070060e+00
5.669999999999999485e-01,8.069856970728535028e-01
5.679999999999999494e-01,4.436056917268367705e+00
5.689999999999999503e-01,5.044719997285110891e-01
5.699999999999999512e-01,4.353198226018415440e+00
5.709999999999999520e-01,9.696872052289634558e-01
5.719999999999999529e-01,3.564811429291145473e+00
5.729999999999999538e-01,2.011175850569927537e+00
5.739999999999999547e-01,2.369848812271026173e+00
5.749999999999999556e-01,3.236114322579053404e+00
5.759999999999999565e-01,1.219875579590056214e+00
5.769999999999999574e-01,4.190332276586686611e+00
5.779999999999999583e-01,5.663527030542239160e-01
5.789999999999999591e-01,4.497405824853999867e+00
5.799999999999999600e-01,6.409342690606892878e-01
5.809999999999999609e-01,4.035036040734257590e+00
