# Time (s),Channel 1 (V)
1.680000000000000104e-01,6.338301586802524978e-01
1.690000000000000113e-01,6.717499938838680240e-01
1.700000000000000122e-01,1.785975394780878744e+00
1.710000000000000131e-01,3.306686359948134424e+00
1.719999999999999862e-01,4.364554662381193495e+00
1.729999999999999871e-01,4.324197073557005666e+00
1.739999999999999880e-01,3.213625480762480890e+00
1.749999999999999889e-01,1.681630031942833448e+00
1.759999999999999898e-01,6.376410520130880721e-01
1.769999999999999907e-01,6.736689674800487859e-01
1.779999999999999916e-01,1.787834273109621064e+00
1.789999999999999925e-01,3.315912815288745374e+00
1.799999999999999933e-01,4.370326090287016463e+00
1.809999999999999942e-01,4.325443365945536911e+00
1.819999999999999951e-01,3.208779701960715602e+00
1.829999999999999960e-01,1.682169111694753028e+00
1.839999999999999969e-01,6.327834970142398596e-01
1.849999999999999978e-01,6.763853291778578747e-01
1.859999999999999987e-01,1.782486616220470887e+00
1.869999999999999996e-01,3.311518621901030635e+00
1.880000000000000004e-01,4.367132941735254903e+00
1.890000000000000013e-01,4.325487303877203260e+00
1.900000000000000022e-01,3.214667389394643138e+00
1.910000000000000031e-01,1.681268383052336057e+00
1.920000000000000040e-01,6.322400681104212161e-01
1.930000000000000049e-01,6.774886352425415481e-01
1.940000000000000058e-01,1.783572187970367651e+00
1.950000000000000067e-01,3.311190068123428976e+00
1.960000000000000075e-01,4.368549860042429067e+00
1.970000000000000084e-01,4.323520826875221879e+00
1.980000000000000093e-01,3.210769522201291082e+00
1.990000000000000102e-01,1.683391698034069961e+00
2.000000000000000111e-01,6.255250115373556241e-01
2.010000000000000120e-01,6.727387899961734252e-01
2.020000000000000129e-01,1.790144982499099813e+00
2.030000000000000138e-01,3.318491697022321496e+00
2.039999999999999869e-01,4.370779390343257020e+00
2.049999999999999878e-01,4.325401227933245885e+00
2.059999999999999887e-01,3.209201225697499993e+00
2.069999999999999896e-01,1.686361130147989051e+00
2.079999999999999905e-01,6.293574560604595636e-01
2.089999999999999913e-01,6.731594922010931681e-01
2.099999999999999922e-01,1.782268465093421295e+00
2.109999999999999931e-01,3.317251110789340984e+00
2.119999999999999940e-01,4.367080919156729024e+00
2.129999999999999949e-01,4.326710175205837672e+00
2.139999999999999958e-01,3.211979475963698594e+00
2.149999999999999967e-01,1.677152884680232825e+00
2.159999999999999976e-01,6.294576289354583132e-01
2.169999999999999984e-01,6.808743005446422636e-01
2.179999999999999993e-01,1.784819568788347688e+00
2.190000000000000002e-01,3.321068644435255290e+00
2.200000000000000011e-01,4.365229828964347192e+00
2.210000000000000020e-01,4.323829309451127756e+00
2.220000000000000029e-01,3.212965343054320577e+00
2.230000000000000038e-01,1.682706110302299773e+00
2.240000000000000047e-01,6.291741398559821397e-01
2.250000000000000056e-01,6.709921649380372610e-01
2.260000000000000064e-01,1.788307668491506686e+00
2.270000000000000073e-01,3.318781181423432258e+00
2.280000000000000082e-01,4.368214317259830892e+00
2.290000000000000091e-01,4.328870761722933835e+00
2.300000000000000100e-01,3.218342265826629411e+00
2.310000000000000109e-01,1.682472044442046233e+00
2.320000000000000118e-01,6.386153634565405746e-01
2.330000000000000127e-01,6.750141074833585497e-01
2.340000000000000135e-01,1.781835828700226498e+00
2.349999999999999867e-01,3.311409559436701677e+00
2.359999999999999876e-01,4.371122999351377381e+00
2.369999999999999885e-01,4.327058466459381414e+00
2.379999999999999893e-01,3.214117544141811500e+00
2.389999999999999902e-01,1.683950969532414188e+00
2.399999999999999911e-01,6.299091299156043267e-01
2.409999999999999920e-01,6.766350445097601973e-01
2.419999999999999929e-01,1.784127854457065787e+00
2.429999999999999938e-01,3.317004315882550181e+00
2.439999999999999947e-01,4.366058561310162567e+00
2.449999999999999956e-01,4.323255372504601013e+00
2.459999999999999964e-01,3.205606638521357521e+00
2.469999999999999973e-01,1.691486579741657836e+00
2.479999999999999982e-01,6.320799234302658665e-01
2.489999999999999991e-01,6.768185478603174765e-01
2.500000000000000000e-01,1.781219867607447771e+00
2.510000000000000009e-01,3.319504075597854875e+00
2.520000000000000018e-01,4.367875621073522119e+00
2.530000000000000027e-01,4.331039876328350857e+00
2.540000000000000036e-01,3.212385540259551586e+00
2.550000000000000044e-01,1.680306410939770512e+00
2.560000000000000053e-01,6.308579870224940711e-01
2.570000000000000062e-01,6.790285523821223412e-01
2.580000000000000071e-01,1.783564957584163446e+00
2.590000000000000080e-01,3.316395940984720347e+00
2.600000000000000089e-01,4.369230644567936750e+00
2.610000000000000098e-01,4.327515542935813642e+00
2.620000000000000107e-01,3.209590484683048750e+00
2.630000000000000115e-01,1.680304054520296964e+00
2.640000000000000124e-01,6.345187573059245523e-01
2.650000000000000133e-01,6.731725804827718429e-01
2.660000000000000142e-01,1.787030226007442213e+00
2.670000000000000151e-01,3.314624370135717868e+00
2.680000000000000160e-01,4.366267882790621613e+00
2.690000000000000169e-01,4.328768910115661228e+00
2.700000000000000178e-01,3.217706488553228272e+00
2.710000000000000187e-01,1.684818690727285073e+00
2.720000000000000195e-01,6.333995665606919623e-01
2.730000000000000204e-01,6.714791642146594741e-01
2.740000000000000213e-01,1.784555564428297769e+00
2.750000000000000222e-01,3.319989000457701067e+00
2.760000000000000231e-01,4.367228753600720381e+00
2.770000000000000240e-01,4.323628042557014162e+00
2.780000000000000249e-01,3.216754980583409473e+00
2.790000000000000258e-01,1.679693021503119610e+00
2.800000000000000266e-01,6.324034496338538647e-01
2.810000000000000275e-01,6.796311148814619951e-01
2.819999999999999729e-01,1.786418621389731731e+00
2.829999999999999738e-01,3.317326689792981398e+00
2.839999999999999747e-01,4.368030665187651707e+00
2.849999999999999756e-01,4.329363787155435794e+00
2.859999999999999765e-01,3.215781041651960770e+00
2.869999999999999774e-01,1.687498866993723423e+00
2.879999999999999782e-01,6.320568478313025595e-01
2.889999999999999791e-01,6.731044698876654797e-01
2.899999999999999800e-01,1.785326910146478374e+00
2.909999999999999809e-01,3.318403940849294464e+00
2.919999999999999818e-01,4.365590323550055274e+00
2.929999999999999827e-01,4.323190042931658539e+00
2.939999999999999836e-01,3.216296850209358293e+00
2.949999999999999845e-01,1.682406223818833091e+00
2.959999999999999853e-01,6.366841409179524458e-01
2.969999999999999862e-01,6.741555258018103736e-01
2.979999999999999871e-01,1.784649770122570089e+00
2.989999999999999880e-01,3.314710461144899867e+00
2.999999999999999889e-01,4.367527237986505106e+00
3.009999999999999898e-01,4.323628589385974053e+00
3.019999999999999907e-01,3.215577693400523351e+00
3.029999999999999916e-01,1.686036925020515609e+00
3.039999999999999925e-01,6.266307815472826892e-01
3.049999999999999933e-01,6.787134455005469080e-01
3.059999999999999942e-01,1.785385471163420945e+00
3.069999999999999951e-01,3.313740276391484940e+00
3.079999999999999960e-01,4.368301905491200898e+00
3.089999999999999969e-01,4.325296140714203652e+00
3.099999999999999978e-01,3.214040299551183644e+00
3.109999999999999987e-01,1.686242469873890704e+00
3.119999999999999996e-01,6.359781400825482711e-01
3.130000000000000004e-01,6.757843672931550527e-01
3.140000000000000013e-01,1.785339892724602473e+00
3.150000000000000022e-01,3.321227687649568772e+00
3.160000000000000031e-01,4.368305003069742121e+00
3.170000000000000040e-01,4.322616637933267114e+00
3.180000000000000049e-01,3.215812354567313402e+00
3.190000000000000058e-01,1.684116178708610523e+00
3.200000000000000067e-01,6.304933004546144915e-01
3.210000000000000075e-01,6.755778259281685072e-01
3.220000000000000084e-01,1.784323562664124951e+00
3.230000000000000093e-01,3.320295706213820530e+00
3.240000000000000102e-01,4.367545585190771185e+00
3.250000000000000111e-01,4.327427487083461699e+00
3.260000000000000120e-01,3.218538081432518183e+00
3.270000000000000129e-01,1.686073502491381326e+00
3.280000000000000138e-01,6.332093187392558997e-01
3.290000000000000147e-01,6.729985585228306366e-01
3.300000000000000155e-01,1.784439783030773219e+00
3.310000000000000164e-01,3.317469056794759119e+00
3.320000000000000173e-01,4.367300309128940405e+00
3.330000000000000182e-01,4.325675232950556115e+00
3.340000000000000191e-01,3.211978981673722533e+00
3.350000000000000200e-01,1.685622957764493668e+00
3.360000000000000209e-01,6.309004540851388398e-01
3.370000000000000218e-01,6.738299552260411662e-01
3.380000000000000226e-01,1.783299537863784368e+00
3.390000000000000235e-01,3.314143005076399806e+00
3.400000000000000244e-01,4.362787993858118440e+00
3.410000000000000253e-01,4.321129756836445956e+00
3.420000000000000262e-01,3.210060853477033405e+00
3.430000000000000271e-01,1.678751513909290560e+00
3.439999999999999725e-01,6.365603187840654931e-01
3.449999999999999734e-01,6.707762190813063574e-01
3.459999999999999742e-01,1.785628298859444518e+00
3.469999999999999751e-01,3.322705274579202062e+00
3.479999999999999760e-01,4.370697427715978023e+00
3.489999999999999769e-01,4.326448985906047540e+00
3.499999999999999778e-01,3.214968620330308724e+00
3.509999999999999787e-01,1.686633208480283530e+00
3.519999999999999796e-01,6.335058105464571598e-01
3.529999999999999805e-01,6.707496879531629208e-01
3.539999999999999813e-01,1.784820048966425432e+00
3.549999999999999822e-01,3.320166106255689087e+00
3.559999999999999831e-01,4.371980723960409598e+00
3.569999999999999840e-01,4.325511799074845065e+00
3.579999999999999849e-01,3.218661881355965981e+00
3.589999999999999858e-01,1.686919178151578658e+00
3.599999999999999867e-01,6.349802025542520267e-01
3.609999999999999876e-01,6.734571839191225706e-01
3.619999999999999885e-01,1.784851995920215595e+00
3.629999999999999893e-01,3.317595574732000951e+00
3.639999999999999902e-01,4.366900817919979083e+00
3.649999999999999911e-01,4.324344087117109048e+00
3.659999999999999920e-01,3.218003811410653281e+00
3.669999999999999929e-01,1.677239284389054674e+00
3.679999999999999938e-01,6.370990678296477583e-01
3.689999999999999947e-01,6.763257855940230101e-01
3.699999999999999956e-01,1.784068540648928947e+00
3.709999999999999964e-01,3.319090877850658483e+00
3.719999999999999973e-01,4.364928308616897290e+00
3.729999999999999982e-01,4.324105272990389714e+00
3.739999999999999991e-01,3.211485520140872296e+00
3.750000000000000000e-01,1.677176989875737823e+00
3.760000000000000009e-01,6.262956978680620512e-01
3.770000000000000018e-01,6.745612414532899948e-01
3.780000000000000027e-01,1.786073038063800578e+00
3.790000000000000036e-01,3.313587769330764488e+00
3.800000000000000044e-01,4.366295735779385900e+00
3.810000000000000053e-01,4.325956852705854061e+00
3.820000000000000062e-01,3.207046203815331342e+00
3.830000000000000071e-01,1.683689983519744304e+00
3.840000000000000080e-01,6.366470716709647926e-01
3.850000000000000089e-01,6.705355040686427071e-01
3.860000000000000098e-01,1.784902829720510953e+00
3.870000000000000107e-01,3.318455360390256459e+00
3.880000000000000115e-01,4.368956381039429182e+00
3.890000000000000124e-01,4.320722285480291802e+00
3.900000000000000133e-01,3.213581412846864716e+00
3.910000000000000142e-01,1.684348304763396031e+00
3.920000000000000151e-01,6.254612862448312161e-01
3.930000000000000160e-01,6.756644155734226054e-01
3.940000000000000169e-01,1.788113499329145428e+00
3.950000000000000178e-01,3.318870912998108658e+00
3.960000000000000187e-01,4.366561844843007911e+00
3.970000000000000195e-01,4.321241037747782343e+00
3.980000000000000204e-01,3.217647875363196519e+00
3.990000000000000213e-01,1.680976543346588858e+00
4.000000000000000222e-01,6.284091099550359605e-01
4.010000000000000231e-01,6.775646815809047707e-01
4.020000000000000240e-01,1.787105818110562128e+00
4.030000000000000249e-01,3.313578571627069813e+00
4.040000000000000258e-01,4.369293757558335045e+00
4.050000000000000266e-01,4.327615597915187351e+00
4.060000000000000275e-01,3.210129240632776604e+00
4.069999999999999729e-01,1.683242570153635764e+00
4.079999999999999738e-01,6.296249263135950125e-01
4.089999999999999747e-01,6.775796508667942808e-01
4.099999999999999756e-01,1.786449515106500296e+00
4.109999999999999765e-01,3.318943360134845921e+00
4.119999999999999774e-01,4.364583567419131782e+00
4.129999999999999782e-01,4.321254859171618001e+00
4.139999999999999791e-01,3.215165396099342932e+00
4.149999999999999800e-01,1.682683308592696214e+00
4.159999999999999809e-01,6.290626709577981091e-01
4.169999999999999818e-01,6.757045224538715811e-01
4.179999999999999827e-01,1.788421726241770093e+00
4.189999999999999836e-01,3.312793157779108988e+00
4.199999999999999845e-01,4.367430614862669813e+00
4.209999999999999853e-01,4.323315611206878017e+00
4.219999999999999862e-01,3.212411004998669828e+00
4.229999999999999871e-01,1.684389947759544315e+00
4.239999999999999880e-01,6.257301827385486348e-01
4.249999999999999889e-01,6.745633059465967474e-01
4.259999999999999898e-01,1.785466141129353312e+00
4.269999999999999907e-01,3.312308802309909872e+00
4.279999999999999916e-01,4.366738136513288460e+00
4.289999999999999925e-01,4.325514789257067783e+00
4.299999999999999933e-01,3.208325100229131532e+00
4.309999999999999942e-01,1.684203066519180503e+00
4.319999999999999951e-01,6.345762144182667264e-01
4.329999999999999960e-01,6.699885389936575120e-01
4.339999999999999969e-01,1.785827718948296727e+00
4.349999999999999978e-01,3.314838825424765822e+00
4.359999999999999987e-01,4.367971810266046973e+00
4.369999999999999996e-01,4.324694295657447007e+00
4.380000000000000004e-01,3.210942870217943668e+00
4.390000000000000013e-01,1.682879204415772989e+00
4.400000000000000022e-01,6.350717943309620583e-01
4.410000000000000031e-01,6.770234435663412542e-01
4.420000000000000040e-01,1.786384662218904795e+00
4.430000000000000049e-01,3.316871770519579599e+00
4.440000000000000058e-01,4.366894745523255850e+00
4.450000000000000067e-01,4.325352991932543745e+00
4.460000000000000075e-01,3.218451986341821502e+00
4.470000000000000084e-01,1.685115333605270660e+00
4.480000000000000093e-01,6.341096153585819017e-01
4.490000000000000102e-01,6.766447222792376648e-01
4.500000000000000111e-01,1.784780052957054997e+00
4.510000000000000120e-01,3.316820702376499952e+00
4.520000000000000129e-01,4.368067883134331808e+00
4.530000000000000138e-01,4.325135056900830222e+00
4.540000000000000147e-01,3.216340946821749203e+00
4.550000000000000155e-01,1.683179863084838912e+00
4.560000000000000164e-01,6.314887228748006232e-01
4.570000000000000173e-01,6.708333002876025741e-01
4.580000000000000182e-01,1.784563047448652018e+00
4.590000000000000191e-01,3.316438548843118728e+00
4.600000000000000200e-01,4.367760254224982930e+00
4.610000000000000209e-01,4.326665405684956056e+00
4.620000000000000218e-01,3.215507375058885398e+00
4.630000000000000226e-01,1.678779386687536013e+00
4.640000000000000235e-01,6.348323643550261020e-01
4.650000000000000244e-01,6.756732699571371681e-01
4.660000000000000253e-01,1.782318421011727105e+00
4.670000000000000262e-01,3.313299534252400758e+00
4.680000000000000271e-01,4.365347913216357512e+00
4.689999999999999725e-01,4.330056706050330106e+00
4.699999999999999734e-01,3.217969370868559498e+00
4.709999999999999742e-01,1.685320212451894895e+00
4.719999999999999751e-01,6.331820281391925542e-01
4.729999999999999760e-01,6.793731220700718332e-01
4.739999999999999769e-01,1.787213765500772267e+00
4.749999999999999778e-01,3.312269623678166131e+00
4.759999999999999787e-01,4.368512022967732555e+00
4.769999999999999796e-01,4.324584793273766437e+00
4.779999999999999805e-01,3.210454321725350280e+00
4.789999999999999813e-01,1.680154538605346470e+00
4.799999999999999822e-01,6.395536918599662446e-01
4.809999999999999831e-01,6.767425207923176700e-01
4.819999999999999840e-01,1.791793438689080809e+00
4.829999999999999849e-01,3.313674297100452026e+00
4.839999999999999858e-01,4.370856411863123014e+00
4.849999999999999867e-01,4.326171830936722529e+00
4.859999999999999876e-01,3.209232725768576877e+00
4.869999999999999885e-01,1.680311327309412350e+00
4.879999999999999893e-01,6.331402799772430923e-01
4.889999999999999902e-01,6.779759382064212136e-01
4.899999999999999911e-01,1.783754250314251388e+00
4.909999999999999920e-01,3.312750824659653315e+00
4.919999999999999929e-01,4.369086045693026499e+00
4.929999999999999938e-01,4.332301577269367598e+00
4.939999999999999947e-01,3.216163111059183066e+00
4.949999999999999956e-01,1.681918538613165204e+00
4.959999999999999964e-01,6.285634342041844791e-01
4.969999999999999973e-01,6.786413892009344195e-01
4.979999999999999982e-01,1.785543984672787854e+00
4.989999999999999991e-01,3.313655048810140169e+00
5.000000000000000000e-01,4.369757489078724078e+00
5.010000000000000009e-01,4.329939136708027547e+00
5.020000000000000018e-01,3.214468594817313285e+00
5.030000000000000027e-01,1.686228772919738272e+00
5.040000000000000036e-01,6.340289819804352245e-01
5.050000000000000044e-01,6.771147811155826535e-01
5.060000000000000053e-01,1.785963975311471996e+00
5.070000000000000062e-01,3.316119068140233495e+00
5.080000000000000071e-01,4.368903050437365820e+00
5.090000000000000080e-01,4.324668643579114402e+00
5.100000000000000089e-01,3.211981487392192580e+00
5.110000000000000098e-01,1.681968048094462320e+00
5.120000000000000107e-01,6.339894779398473901e-01
5.130000000000000115e-01,6.694944922298519119e-01
5.140000000000000124e-01,1.784160549608368562e+00
5.150000000000000133e-01,3.317297403764389419e+00
5.160000000000000142e-01,4.369237314572912645e+00
5.170000000000000151e-01,4.325447757981143226e+00
5.180000000000000160e-01,3.216189990903501439e+00
5.190000000000000169e-01,1.685820115414863096e+00
5.200000000000000178e-01,6.338620912640852145e-01
5.210000000000000187e-01,6.716587624568408632e-01
5.220000000000000195e-01,1.780793214371461985e+00
5.230000000000000204e-01,3.320310146018948583e+00
5.240000000000000213e-01,4.366837354823433159e+00
5.250000000000000222e-01,4.327152001721272789e+00
5.260000000000000231e-01,3.215956011578566809e+00
5.270000000000000240e-01,1.686328504947893991e+00
5.280000000000000249e-01,6.318782216127050155e-01
5.290000000000000258e-01,6.725842707152820399e-01
5.300000000000000266e-01,1.785452847331202131e+00
5.310000000000000275e-01,3.311055035827305204e+00
5.320000000000000284e-01,4.371396327864277787e+00
5.330000000000000293e-01,4.321857995629432736e+00
5.340000000000000302e-01,3.215601414177950534e+00
5.350000000000000311e-01,1.682776649775624467e+00
5.360000000000000320e-01,6.327403656086824091e-01
5.370000000000000329e-01,6.787608496541723824e-01
5.380000000000000338e-01,1.786452473671878538e+00
5.390000000000000346e-01,3.317885990806139329e+00
5.400000000000000355e-01,4.364660764688212069e+00
5.410000000000000364e-01,4.325548600368469110e+00
5.420000000000000373e-01,3.214074437606577739e+00
5.430000000000000382e-01,1.683503595917987372e+00
5.440000000000000391e-01,6.322356325592738413e-01
5.450000000000000400e-01,6.728675487700093161e-01
5.460000000000000409e-01,1.789225761556075378e+00
5.470000000000000417e-01,3.315531085783265830e+00
5.480000000000000426e-01,4.372414029863917584e+00
5.490000000000000435e-01,4.326206989848098594e+00
5.500000000000000444e-01,3.210480395733903425e+00
5.510000000000000453e-01,1.688783151923412884e+00
5.520000000000000462e-01,6.344560421591024513e-01
5.530000000000000471e-01,6.723823325852639199e-01
5.540000000000000480e-01,1.783435410417644640e+00
5.550000000000000488e-01,3.316733018173140035e+00
5.560000000000000497e-01,4.365287165786844170e+00
5.570000000000000506e-01,4.328056729059182040e+00
5.580000000000000515e-01,3.213143616470612862e+00
5.590000000000000524e-01,1.688929828365086205e+00
5.600000000000000533e-01,6.309004976859127201e-01
5.610000000000000542e-01,6.769833357183252520e-01
5.620000000000000551e-01,1.786437423245756495e+00
5.629999999999999449e-01,3.312070240800561560e+00
5.639999999999999458e-01,4.368453547895981615e+00
5.649999999999999467e-01,4.325042944243755016e+00
5.659999999999999476e-01,3.216059055072766348e+00
5.669999999999999485e-01,1.681858011590369628e+00
5.679999999999999494e-01,6.322795383209611764e-01
5.689999999999999503e-01,6.817119262989160822e-01
5.699999999999999512e-01,1.786564806817523277e+00
5.709999999999999520e-01,3.320187268600624630e+00
5.719999999999999529e-01,4.369558242710549933e+00
5.729999999999999538e-01,4.329267465621495781e+00
5.739999999999999547e-01,3.215499081117949576e+00
5.749999999999999556e-01,1.681307038474570081e+00
5.759999999999999565e-01,6.311574645567341602e-01
5.769999999999999574e-01,6.700526147569616509e-01
5.779999999999999583e-01,1.788415810300627129e+00
5.789999999999999591e-01,3.316410848689002488e+00
5.799999999999999600e-01,4.364215888198576643e+00
5.809999999999999609e-01,4.323228587412816459e+00
