# Time (s),Channel 1 (V)
5.299999999999999850e-02,2.791360129901777398e+00
5.399999999999999939e-02,2.204587567963631756e+00
5.500000000000000028e-02,2.791383375026022851e+00
5.600000000000000117e-02,2.209345869589673939e+00
5.700000000000000205e-02,2.793710364053679562e+00
5.800000000000000294e-02,2.209279668648390427e+00
5.899999999999999689e-02,2.798672648138789132e+00
5.999999999999999778e-02,2.209667420576912900e+00
6.099999999999999867e-02,2.792010906021385797e+00
6.199999999999999956e-02,2.204389062131230759e+00
6.300000000000000044e-02,2.795931407081615028e+00
6.400000000000000133e-02,2.205819561011259200e+00
6.500000000000000222e-02,2.788259056475167696e+00
6.600000000000000311e-02,2.207073657111634724e+00
6.700000000000000400e-02,2.791861316723395436e+00
6.800000000000000488e-02,2.204908694484424725e+00
6.900000000000000577e-02,2.795199213028954688e+00
7.000000000000000666e-02,2.210178616503679638e+00
7.099999999999999367e-02,2.786715931643159561e+00
7.199999999999999456e-02,2.204494645567732558e+00
7.299999999999999545e-02,2.794562397571257684e+00
7.399999999999999634e-02,2.202340037764561664e+00
7.499999999999999722e-02,2.795527715497494903e+00
7.599999999999999811e-02,2.206384151316227893e+00
7.699999999999999900e-02,2.797340193874397141e+00
7.799999999999999989e-02,2.206521148371207275e+00
7.900000000000000078e-02,2.789884845254283707e+00
8.000000000000000167e-02,2.205744438612784464e+00
8.100000000000000255e-02,2.792700413587808406e+00
8.200000000000000344e-02,2.210244432774378875e+00
8.300000000000000433e-02,2.791163811806874673e+00
8.400000000000000522e-02,2.207553279060078921e+00
8.500000000000000611e-02,2.794596925076053395e+00
8.599999999999999312e-02,2.208097060073078044e+00
8.699999999999999400e-02,2.795218026678146117e+00
8.799999999999999489e-02,2.207216042880811191e+00
8.899999999999999578e-02,2.793907572133161654e+00
8.999999999999999667e-02,2.203580018020835141e+00
9.099999999999999756e-02,2.798196234492733137e+00
9.199999999999999845e-02,2.201974377943643812e+00
9.299999999999999933e-02,2.789516740898518865e+00
9.400000000000000022e-02,2.205670123841695585e+00
9.500000000000000111e-02,2.791000574801742129e+00
9.600000000000000200e-02,2.210784104950037854e+00
9.700000000000000289e-02,2.792241837620844880e+00
9.800000000000000377e-02,2.209537156094307342e+00
9.900000000000000466e-02,2.795835900061335977e+00
1.000000000000000056e-01,2.210098460487374350e+00
1.010000000000000064e-01,2.792816509317348039e+00
1.019999999999999934e-01,2.209173813912109985e+00
1.029999999999999943e-01,2.792703211489191428e+00
1.039999999999999952e-01,2.207831715616036750e+00
1.049999999999999961e-01,2.792502195265997855e+00
1.059999999999999970e-01,2.208511224362373238e+00
1.069999999999999979e-01,2.794449071018158204e+00
1.079999999999999988e-01,2.213869465225171140e+00
1.089999999999999997e-01,2.795619144602972561e+00
1.100000000000000006e-01,2.209096581343771071e+00
1.110000000000000014e-01,2.790378607297670399e+00
1.120000000000000023e-01,2.199142457884920798e+00
1.130000000000000032e-01,2.795881268791652996e+00
1.140000000000000041e-01,2.204915139351472764e+00
1.150000000000000050e-01,2.791632307045629258e+00
1.160000000000000059e-01,2.204079641534613554e+00
1.170000000000000068e-01,2.797972626740598656e+00
1.179999999999999938e-01,2.202629014196467949e+00
1.189999999999999947e-01,2.792712807975755052e+00
1.199999999999999956e-01,2.198947475915637106e+00
1.209999999999999964e-01,2.794028614617675377e+00
1.219999999999999973e-01,2.208164911479853387e+00
1.229999999999999982e-01,2.792646983223563861e+00
1.239999999999999991e-01,2.202493462005315816e+00
1.250000000000000000e-01,2.794040193180782339e+00
1.260000000000000009e-01,2.207197268213195507e+00
1.270000000000000018e-01,2.787231276306560535e+00
1.280000000000000027e-01,2.206225503421638479e+00
1.290000000000000036e-01,2.793676116802405129e+00
1.300000000000000044e-01,2.210175409488916554e+00
1.310000000000000053e-01,2.797073158505081203e+00
1.320000000000000062e-01,2.210107285036997382e+00
1.330000000000000071e-01,2.797878617766516918e+00
1.340000000000000080e-01,2.203141172816993620e+00
1.350000000000000089e-01,2.789808471285331937e+00
1.360000000000000098e-01,2.209275932865109038e+00
1.370000000000000107e-01,2.789896326041423347e+00
1.380000000000000115e-01,2.205999394108311584e+00
1.390000000000000124e-01,2.789550359651205902e+00
1.400000000000000133e-01,2.199310152051703771e+00
1.409999999999999865e-01,2.799509161875260776e+00
1.419999999999999873e-01,2.207710718958781015e+00
1.429999999999999882e-01,2.790063937853035192e+00
1.439999999999999891e-01,2.207268542818523915e+00
1.449999999999999900e-01,2.794006532786819541e+00
1.459999999999999909e-01,2.197489943484443486e+00
1.469999999999999918e-01,2.798167377141433043e+00
1.479999999999999927e-01,2.204012226895896376e+00
1.489999999999999936e-01,2.791348194011972428e+00
1.499999999999999944e-01,2.208230639470119883e+00
1.509999999999999953e-01,2.787217963380994146e+00
1.519999999999999962e-01,2.210463112642174099e+00
1.529999999999999971e-01,2.796273453960754551e+00
1.539999999999999980e-01,2.203428913323850935e+00
1.549999999999999989e-01,2.792649001717885326e+00
1.559999999999999998e-01,2.206556117265586536e+00
1.570000000000000007e-01,2.797884032509694308e+00
1.580000000000000016e-01,2.203106966071847417e+00
1.590000000000000024e-01,2.792907043650123544e+00
1.600000000000000033e-01,2.202138747947882003e+00
1.610000000000000042e-01,2.791842906088851439e+00
1.620000000000000051e-01,2.198896588720648637e+00
1.630000000000000060e-01,2.784181549242452203e+00
1.640000000000000069e-01,2.201917052363018268e+00
1.650000000000000078e-01,2.791421546691657429e+00
1.660000000000000087e-01,2.210307940919470138e+00
1.670000000000000095e-01,2.788061315250982997e+00
1.680000000000000104e-01,2.203018681788189159e+00
1.690000000000000113e-01,2.796080294631091867e+00
1.700000000000000122e-01,2.204629366643934052e+00
1.710000000000000131e-01,2.795113183050228933e+00
1.719999999999999862e-01,2.205402290562287426e+00
1.729999999999999871e-01,2.797561603127912910e+00
1.739999999999999880e-01,2.204017100040069899e+00
1.749999999999999889e-01,2.792588348538691090e+00
1.759999999999999898e-01,2.204257981547358192e+00
1.769999999999999907e-01,2.793883512775587441e+00
1.779999999999999916e-01,2.210662275094009477e+00
1.789999999999999925e-01,2.797484508541093984e+00
1.799999999999999933e-01,2.202597374712047529e+00
1.809999999999999942e-01,2.789903269931063523e+00
1.819999999999999951e-01,2.207237747469203981e+00
1.829999999999999960e-01,2.788369229417961392e+00
1.839999999999999969e-01,2.210848757763725025e+00
1.849999999999999978e-01,2.788614145431096869e+00
1.859999999999999987e-01,2.205481595797042171e+00
1.869999999999999996e-01,2.800061945444369815e+00
1.880000000000000004e-01,2.203520092792755847e+00
1.890000000000000013e-01,2.794327856347602168e+00
1.900000000000000022e-01,2.211225421884087883e+00
1.910000000000000031e-01,2.795470932657035945e+00
1.920000000000000040e-01,2.206633295662387972e+00
1.930000000000000049e-01,2.791980733241263835e+00
1.940000000000000058e-01,2.203070526410863650e+00
1.950000000000000067e-01,2.787656612413324186e+00
1.960000000000000075e-01,2.208220118209606841e+00
1.970000000000000084e-01,2.797693945817556038e+00
1.980000000000000093e-01,2.210769429528664176e+00
1.990000000000000102e-01,2.801509808837335136e+00
2.000000000000000111e-01,2.208321613690728658e+00
2.010000000000000120e-01,2.794036521694208908e+00
2.020000000000000129e-01,2.207497322572138376e+00
2.030000000000000138e-01,2.792966345962887953e+00
2.039999999999999869e-01,2.201764942926521140e+00
2.049999999999999878e-01,2.795884341119904359e+00
2.059999999999999887e-01,2.207450959679130520e+00
2.069999999999999896e-01,2.789806712734644645e+00
2.079999999999999905e-01,2.205199439877069345e+00
2.089999999999999913e-01,2.795374220415216548e+00
2.099999999999999922e-01,2.207088582758443884e+00
2.109999999999999931e-01,2.795265795542517306e+00
2.119999999999999940e-01,2.209491032486067930e+00
2.129999999999999949e-01,2.792614268463246230e+00
2.139999999999999958e-01,2.207519622019586514e+00
2.149999999999999967e-01,2.791778943614599218e+00
2.159999999999999976e-01,2.209374919596498454e+00
2.169999999999999984e-01,2.795138115897634723e+00
2.179999999999999993e-01,2.206124574387071657e+00
2.190000000000000002e-01,2.792626662845208330e+00
2.200000000000000011e-01,2.207155359276248952e+00
2.210000000000000020e-01,2.788955889407034316e+00
2.220000000000000029e-01,2.203848359236190824e+00
2.230000000000000038e-01,2.788865803453669745e+00
2.240000000000000047e-01,2.200617052814879404e+00
2.250000000000000056e-01,2.789920769764908659e+00
2.260000000000000064e-01,2.203488591051021572e+00
2.270000000000000073e-01,2.789905882846749563e+00
2.280000000000000082e-01,2.211535018149725751e+00
2.290000000000000091e-01,2.793691682704550594e+00
2.300000000000000100e-01,2.204007999283884800e+00
2.310000000000000109e-01,2.791286167800587581e+00
2.320000000000000118e-01,2.203881144628281774e+00
2.330000000000000127e-01,2.792757401636812187e+00
2.340000000000000135e-01,2.206294650508916710e+00
2.349999999999999867e-01,2.797428319905693961e+00
2.359999999999999876e-01,2.200957877631683601e+00
2.369999999999999885e-01,2.795314746298622754e+00
2.379999999999999893e-01,2.201365831572065002e+00
2.389999999999999902e-01,2.797053923574057688e+00
2.399999999999999911e-01,2.207191749120925195e+00
2.409999999999999920e-01,2.792149616091684994e+00
2.419999999999999929e-01,2.207586392862513680e+00
2.429999999999999938e-01,2.791562620091935010e+00
2.439999999999999947e-01,2.209832159290899156e+00
2.449999999999999956e-01,2.790334028480358164e+00
2.459999999999999964e-01,2.205747943822878643e+00
2.469999999999999973e-01,2.795389155297643757e+00
2.479999999999999982e-01,2.212077684093973762e+00
2.489999999999999991e-01,2.788216971713440184e+00
2.500000000000000000e-01,2.208397453285479983e+00
2.510000000000000009e-01,2.790226236596269338e+00
2.520000000000000018e-01,2.208137659074690173e+00
2.530000000000000027e-01,2.791631964841432723e+00
2.540000000000000036e-01,2.210557176658860978e+00
2.550000000000000044e-01,2.787266565447642286e+00
2.560000000000000053e-01,2.206672510074527249e+00
2.570000000000000062e-01,2.796419603275535071e+00
2.580000000000000071e-01,2.210004342742680539e+00
2.590000000000000080e-01,2.794307255177342686e+00
2.600000000000000089e-01,2.207029327673598385e+00
2.610000000000000098e-01,2.794848651449597821e+00
2.620000000000000107e-01,2.206254507348724747e+00
2.630000000000000115e-01,2.790477527437321470e+00
2.640000000000000124e-01,2.205297519562262387e+00
2.650000000000000133e-01,2.791058715345005492e+00
2.660000000000000142e-01,2.206518665044849836e+00
2.670000000000000151e-01,2.794133440307089433e+00
2.680000000000000160e-01,2.208254722375910362e+00
2.690000000000000169e-01,2.794165361821599358e+00
2.700000000000000178e-01,2.202659167522648787e+00
2.710000000000000187e-01,2.793367659585018981e+00
2.720000000000000195e-01,2.205641772071135875e+00
2.730000000000000204e-01,2.788516530021904138e+00
2.740000000000000213e-01,2.211270795843131687e+00
2.750000000000000222e-01,2.801663313285903900e+00
2.760000000000000231e-01,2.209337455735656430e+00
2.770000000000000240e-01,2.794551090555989159e+00
2.780000000000000249e-01,2.207883701642383567e+00
2.790000000000000258e-01,2.793018891386048086e+00
2.800000000000000266e-01,2.211756340211755045e+00
2.810000000000000275e-01,2.798122162341925012e+00
2.819999999999999729e-01,2.206106121818702359e+00
2.829999999999999738e-01,2.787898160517989332e+00
2.839999999999999747e-01,2.207090513136967136e+00
2.849999999999999756e-01,2.797816808116123877e+00
2.859999999999999765e-01,2.212767252094701043e+00
2.869999999999999774e-01,2.791195908382719804e+00
2.879999999999999782e-01,2.208167693637900886e+00
2.889999999999999791e-01,2.795031607963521125e+00
2.899999999999999800e-01,2.209034686733655217e+00
2.909999999999999809e-01,2.795063988199718352e+00
2.919999999999999818e-01,2.204095437077246089e+00
2.929999999999999827e-01,2.794256202708101267e+00
2.939999999999999836e-01,2.210153384412184341e+00
2.949999999999999845e-01,2.796563807140071134e+00
2.959999999999999853e-01,2.208099391533167033e+00
2.969999999999999862e-01,2.796999106981260308e+00
2.979999999999999871e-01,2.204204919821597386e+00
2.989999999999999880e-01,2.801284282631224976e+00
2.999999999999999889e-01,2.206062584366422552e+00
3.009999999999999898e-01,2.790125422317547788e+00
3.019999999999999907e-01,2.203916856352834408e+00
3.029999999999999916e-01,2.796300366014386363e+00
3.039999999999999925e-01,2.207365815377687834e+00
3.049999999999999933e-01,2.793589661819551928e+00
3.059999999999999942e-01,2.201321689562913075e+00
3.069999999999999951e-01,2.791485495942409134e+00
3.079999999999999960e-01,2.206892502014691892e+00
3.089999999999999969e-01,2.796945571857084811e+00
3.099999999999999978e-01,2.210274434462456306e+00
3.109999999999999987e-01,2.797159497541058748e+00
3.119999999999999996e-01,2.202736119624283173e+00
3.130000000000000004e-01,2.789429991727557567e+00
3.140000000000000013e-01,2.208932008996150831e+00
3.150000000000000022e-01,2.794682331012136256e+00
3.160000000000000031e-01,2.205707217428913847e+00
3.170000000000000040e-01,2.798735568183184252e+00
3.180000000000000049e-01,2.207848227372185779e+00
3.190000000000000058e-01,2.795152196144774948e+00
3.200000000000000067e-01,2.206028949565846276e+00
3.210000000000000075e-01,2.794846530501052140e+00
3.220000000000000084e-01,2.202572799012079141e+00
3.230000000000000093e-01,2.789547664675804839e+00
3.240000000000000102e-01,2.205863294314262646e+00
3.250000000000000111e-01,2.792183636905035460e+00
3.260000000000000120e-01,2.206260606421162507e+00
3.270000000000000129e-01,2.789753960182337345e+00
3.280000000000000138e-01,2.208574167601810689e+00
3.290000000000000147e-01,2.798120210604640334e+00
3.300000000000000155e-01,2.212025225862392031e+00
3.310000000000000164e-01,2.794555211590485477e+00
3.320000000000000173e-01,2.201208449026692549e+00
3.330000000000000182e-01,2.793275100528429977e+00
3.340000000000000191e-01,2.207278787560623456e+00
3.350000000000000200e-01,2.792337534287386180e+00
3.360000000000000209e-01,2.205872919328794257e+00
3.370000000000000218e-01,2.790184164017117219e+00
3.380000000000000226e-01,2.203519005337451819e+00
3.390000000000000235e-01,2.792785041745958097e+00
3.400000000000000244e-01,2.204976189640153628e+00
3.410000000000000253e-01,2.797476333801703241e+00
3.420000000000000262e-01,2.202317827957508189e+00
3.430000000000000271e-01,2.796148160031744823e+00
3.439999999999999725e-01,2.210024425199306641e+00
3.449999999999999734e-01,2.791913415839230250e+00
3.459999999999999742e-01,2.206763727286380039e+00
3.469999999999999751e-01,2.790307139856067931e+00
3.479999999999999760e-01,2.207184549309009647e+00
3.489999999999999769e-01,2.801918947449957731e+00
3.499999999999999778e-01,2.204655475734937031e+00
3.509999999999999787e-01,2.794923131453657561e+00
3.519999999999999796e-01,2.206195173644120988e+00
3.529999999999999805e-01,2.789936318808171389e+00
3.539999999999999813e-01,2.205944491166885957e+00
3.549999999999999822e-01,2.794339968602266300e+00
3.559999999999999831e-01,2.204635598048505951e+00
3.569999999999999840e-01,2.794868157936120312e+00
3.579999999999999849e-01,2.205505372144095144e+00
3.589999999999999858e-01,2.791902214894431022e+00
3.599999999999999867e-01,2.207304548543101763e+00
3.609999999999999876e-01,2.796426622936991180e+00
3.619999999999999885e-01,2.211492252004982006e+00
3.629999999999999893e-01,2.793772757284178176e+00
3.639999999999999902e-01,2.210103709054991761e+00
3.649999999999999911e-01,2.793149797070803242e+00
3.659999999999999920e-01,2.209630599941026841e+00
3.669999999999999929e-01,2.794953853929142973e+00
3.679999999999999938e-01,2.206571167885042151e+00
3.689999999999999947e-01,2.794466810423966496e+00
3.699999999999999956e-01,2.207701338366890642e+00
3.709999999999999964e-01,2.797182859680761080e+00
3.719999999999999973e-01,2.208262415558109648e+00
3.729999999999999982e-01,2.792724266885540985e+00
3.739999999999999991e-01,2.208551988585881531e+00
3.750000000000000000e-01,2.790943945158019357e+00
3.760000000000000009e-01,2.209973435366272554e+00
3.770000000000000018e-01,2.790948036722175729e+00
3.780000000000000027e-01,2.201223165241986024e+00
3.790000000000000036e-01,2.792308576320623903e+00
3.800000000000000044e-01,2.206860854066114541e+00
3.810000000000000053e-01,2.794560157585607385e+00
3.820000000000000062e-01,2.207286547354658346e+00
3.830000000000000071e-01,2.796902990762008656e+00
3.840000000000000080e-01,2.204567895728880345e+00
3.850000000000000089e-01,2.794694626196296383e+00
3.860000000000000098e-01,2.207599125320301336e+00
3.870000000000000107e-01,2.793263343611547267e+00
3.880000000000000115e-01,2.205523289709471424e+00
3.890000000000000124e-01,2.796116843033696231e+00
3.900000000000000133e-01,2.208044637501486829e+00
3.910000000000000142e-01,2.795729320037521504e+00
3.920000000000000151e-01,2.204619810771804911e+00
3.930000000000000160e-01,2.795630653865884163e+00
3.940000000000000169e-01,2.203805572829387494e+00
3.950000000000000178e-01,2.794938676155619195e+00
3.960000000000000187e-01,2.210076826235995107e+00
3.970000000000000195e-01,2.794716734815768433e+00
3.980000000000000204e-01,2.208184770215141590e+00
3.990000000000000213e-01,2.790148272435700072e+00
4.000000000000000222e-01,2.208465034567022034e+00
4.010000000000000231e-01,2.789512714997730125e+00
4.020000000000000240e-01,2.207728046766381347e+00
4.030000000000000249e-01,2.792764096040420529e+00
4.040000000000000258e-01,2.207531397213942093e+00
4.050000000000000266e-01,2.793149357215272133e+00
4.060000000000000275e-01,2.208482818946428949e+00
4.069999999999999729e-01,2.798256394101152900e+00
4.079999999999999738e-01,2.204493850933298749e+00
4.089999999999999747e-01,2.798205909646178657e+00
4.099999999999999756e-01,2.206289911231391176e+00
4.109999999999999765e-01,2.794786963446293182e+00
4.119999999999999774e-01,2.208414988038715610e+00
4.129999999999999782e-01,2.792965424463201618e+00
4.139999999999999791e-01,2.203932374563618346e+00
4.149999999999999800e-01,2.794594618291493582e+00
4.159999999999999809e-01,2.208709718187625626e+00
4.169999999999999818e-01,2.793754910215023646e+00
4.179999999999999827e-01,2.206387963844741229e+00
4.189999999999999836e-01,2.790084183006836138e+00
4.199999999999999845e-01,2.208201220198537928e+00
4.209999999999999853e-01,2.793385093184751700e+00
4.219999999999999862e-01,2.204344788581232173e+00
4.229999999999999871e-01,2.787529080929240788e+00
4.239999999999999880e-01,2.207184018001148385e+00
4.249999999999999889e-01,2.795719888262166553e+00
4.259999999999999898e-01,2.204207703602140356e+00
4.269999999999999907e-01,2.798747585311093466e+00
4.279999999999999916e-01,2.211917334182695871e+00
4.289999999999999925e-01,2.792806067310704243e+00
4.299999999999999933e-01,2.207737162899838790e+00
4.309999999999999942e-01,2.794764098553652598e+00
4.319999999999999951e-01,2.210444974705750187e+00
4.329999999999999960e-01,2.789984634620891413e+00
4.339999999999999969e-01,2.208945614922464440e+00
4.349999999999999978e-01,2.792951436230145745e+00
4.359999999999999987e-01,2.208923239593052479e+00
4.369999999999999996e-01,2.799865374917177796e+00
4.380000000000000004e-01,2.205855845536760729e+00
4.390000000000000013e-01,2.792509499660237537e+00
4.400000000000000022e-01,2.207591853217778510e+00
4.410000000000000031e-01,2.796794691076238237e+00
4.420000000000000040e-01,2.208000281280074528e+00
4.430000000000000049e-01,2.796919941927996422e+00
4.440000000000000058e-01,2.201646397490895968e+00
4.450000000000000067e-01,2.788411378909088967e+00
4.460000000000000075e-01,2.210710192933965423e+00
4.470000000000000084e-01,2.794272234148749146e+00
4.480000000000000093e-01,2.205993482278981954e+00
4.490000000000000102e-01,2.794769711603847018e+00
4.500000000000000111e-01,2.202933119371550230e+00
4.510000000000000120e-01,2.793736291329278920e+00
4.520000000000000129e-01,2.206698479333837337e+00
4.530000000000000138e-01,2.797603362172072838e+00
4.540000000000000147e-01,2.206746017639902302e+00
4.550000000000000155e-01,2.791524619610591618e+00
4.560000000000000164e-01,2.203265945440479268e+00
4.570000000000000173e-01,2.790158704078558038e+00
4.580000000000000182e-01,2.204392312169896062e+00
4.590000000000000191e-01,2.790298888953576029e+00
4.600000000000000200e-01,2.206126993431351213e+00
4.610000000000000209e-01,2.795082727473649165e+00
4.620000000000000218e-01,2.208790726570324381e+00
4.630000000000000226e-01,2.791112447282070086e+00
4.640000000000000235e-01,2.207076226769692617e+00
4.650000000000000244e-01,2.792914620047636021e+00
4.660000000000000253e-01,2.204058775669741177e+00
4.670000000000000262e-01,2.798194032978013279e+00
4.680000000000000271e-01,2.208102917362935624e+00
4.689999999999999725e-01,2.791380605767035838e+00
4.699999999999999734e-01,2.204656084723959797e+00
4.709999999999999742e-01,2.791926746290235073e+00
4.719999999999999751e-01,2.206670278242791827e+00
4.729999999999999760e-01,2.798158715055372170e+00
4.739999999999999769e-01,2.205025834013923713e+00
4.749999999999999778e-01,2.788972457299453200e+00
4.759999999999999787e-01,2.207071445453209435e+00
4.769999999999999796e-01,2.792325080446739438e+00
4.779999999999999805e-01,2.209752066336552634e+00
4.789999999999999813e-01,2.789119156677665856e+00
4.799999999999999822e-01,2.204715310222737479e+00
4.809999999999999831e-01,2.792139981091992684e+00
4.819999999999999840e-01,2.198372637913470484e+00
4.829999999999999849e-01,2.791663798853124323e+00
4.839999999999999858e-01,2.211232077288506570e+00
4.849999999999999867e-01,2.795113512785850851e+00
4.859999999999999876e-01,2.207782092855047118e+00
4.869999999999999885e-01,2.789927196284653910e+00
4.879999999999999893e-01,2.204510584116460947e+00
4.889999999999999902e-01,2.790704195207977634e+00
4.899999999999999911e-01,2.202467862662970788e+00
4.909999999999999920e-01,2.797596430453975103e+00
4.919999999999999929e-01,2.207315952080990851e+00
4.929999999999999938e-01,2.792892663969126943e+00
4.939999999999999947e-01,2.206540655033822684e+00
4.949999999999999956e-01,2.792383811165612961e+00
4.959999999999999964e-01,2.206783447448951829e+00
4.969999999999999973e-01,2.791069982618817669e+00
4.979999999999999982e-01,2.207269183666125567e+00
4.989999999999999991e-01,2.795028305417362802e+00
5.000000000000000000e-01,2.204012957416261909e+00
5.010000000000000009e-01,2.789423800900077133e+00
5.020000000000000018e-01,2.207024807572294023e+00
5.030000000000000027e-01,2.791719596563801975e+00
5.040000000000000036e-01,2.205190512222527932e+00
5.050000000000000044e-01,2.796799530638053533e+00
5.060000000000000053e-01,2.206483823702831248e+00
5.070000000000000062e-01,2.796671599466134417e+00
5.080000000000000071e-01,2.205310481370464704e+00
5.090000000000000080e-01,2.788139900967570917e+00
5.100000000000000089e-01,2.209618969972122038e+00
5.110000000000000098e-01,2.792477524850759618e+00
5.120000000000000107e-01,2.202672166976300971e+00
5.130000000000000115e-01,2.788872984679752420e+00
5.140000000000000124e-01,2.206846435403442719e+00
5.150000000000000133e-01,2.796984653608243665e+00
5.160000000000000142e-01,2.206801102684413873e+00
5.170000000000000151e-01,2.795219917227472539e+00
5.180000000000000160e-01,2.203464979097021548e+00
5.190000000000000169e-01,2.797201242343032135e+00
5.200000000000000178e-01,2.207890896976614226e+00
5.210000000000000187e-01,2.790783174640091069e+00
5.220000000000000195e-01,2.206238551722282448e+00
5.230000000000000204e-01,2.793333266049446095e+00
5.240000000000000213e-01,2.206657507458303247e+00
5.250000000000000222e-01,2.794792181940341624e+00
5.260000000000000231e-01,2.204370587001949211e+00
5.270000000000000240e-01,2.792484133449816053e+00
5.280000000000000249e-01,2.206840331939878830e+00
5.290000000000000258e-01,2.793912379152714731e+00
5.300000000000000266e-01,2.210288145791350356e+00
5.310000000000000275e-01,2.794136035230497583e+00
5.320000000000000284e-01,2.209128849450772591e+00
5.330000000000000293e-01,2.788750023794255739e+00
5.340000000000000302e-01,2.207234435006747209e+00
5.350000000000000311e-01,2.795299153018867777e+00
5.360000000000000320e-01,2.211530321060206195e+00
5.370000000000000329e-01,2.795214496071654064e+00
5.380000000000000338e-01,2.210127438522487608e+00
5.390000000000000346e-01,2.796347010534926181e+00
5.400000000000000355e-01,2.208514511010907455e+00
5.410000000000000364e-01,2.794635127164895927e+00
5.420000000000000373e-01,2.204527441642639030e+00
5.430000000000000382e-01,2.794877106764678487e+00
5.440000000000000391e-01,2.207289073077175701e+00
5.450000000000000400e-01,2.796952569949452183e+00
5.460000000000000409e-01,2.206318405250328407e+00
5.470000000000000417e-01,2.789435068575881971e+00
5.480000000000000426e-01,2.210667761231356998e+00
5.490000000000000435e-01,2.797463786317688772e+00
5.500000000000000444e-01,2.207238276711476654e+00
5.510000000000000453e-01,2.796570767518939515e+00
5.520000000000000462e-01,2.212047014570112768e+00
5.530000000000000471e-01,2.796831294729902773e+00
5.540000000000000480e-01,2.206379531608885447e+00
5.550000000000000488e-01,2.787900944604397413e+00
5.560000000000000497e-01,2.212648085707590084e+00
5.570000000000000506e-01,2.793090875756421898e+00
5.580000000000000515e-01,2.211308359748879404e+00
5.590000000000000524e-01,2.791314148224726566e+00
5.600000000000000533e-01,2.206830051817704863e+00
5.610000000000000542e-01,2.795690594643021054e+00
5.620000000000000551e-01,2.209723545736324901e+00
5.629999999999999449e-01,2.793392394551190705e+00
5.639999999999999458e-01,2.207508851898265512e+00
5.649999999999999467e-01,2.795572499905536912e+00
5.659999999999999476e-01,2.206049993768819384e+00
5.669999999999999485e-01,2.796865984747686884e+00
5.679999999999999494e-01,2.207983204072396344e+00
5.689999999999999503e-01,2.794850226196720744e+00
5.699999999999999512e-01,2.206113692043258467e+00
5.709999999999999520e-01,2.786240784195285869e+00
5.719999999999999529e-01,2.200684993108567244e+00
5.729999999999999538e-01,2.794622256380247194e+00
5.739999999999999547e-01,2.201730951322656171e+00
5.749999999999999556e-01,2.797881860074142857e+00
5.759999999999999565e-01,2.211316927225223772e+00
5.769999999999999574e-01,2.794147345321530640e+00
5.779999999999999583e-01,2.210021751123204314e+00
5.789999999999999591e-01,2.795857707785253332e+00
5.799999999999999600e-01,2.204533252570481494e+00
5.809999999999999609e-01,2.794726080362199383e+00
