# time_s,loadcell_V,current_V
0.249000,0.132048,2.575527
0.250000,0.128813,2.578227
0.251000,0.127100,2.555561
0.252000,0.134520,2.555787
0.253000,0.130720,2.557890
0.254000,0.132805,2.583093
0.255000,0.132196,2.537503
0.256000,0.136821,2.576008
0.257000,0.133041,2.557710
0.258000,0.133516,2.554112
0.259000,0.132085,2.538788
0.260000,0.127415,2.579454
0.261000,0.130330,2.567902
0.262000,0.125734,2.535451
0.263000,0.124316,2.559398
0.264000,0.126286,2.569649
0.265000,0.126588,2.549766
0.266000,0.131875,2.552920
0.267000,0.127603,2.581785
0.268000,0.128915,2.565894
0.269000,0.126386,2.579519
0.270000,0.127197,2.553556
0.271000,0.132765,2.552468
0.272000,0.125181,2.583466
0.273000,0.130810,2.576977
0.274000,0.129776,2.558323
0.275000,0.129984,2.565919
0.276000,0.133556,2.556100
0.277000,0.131748,2.564416
0.278000,0.128729,2.565156
0.279000,0.132191,2.551925
0.280000,0.128600,2.564641
0.281000,0.128619,2.588842
0.282000,0.129221,2.584524
0.283000,0.125366,2.560171
0.284000,0.129121,2.588871
0.285000,0.127802,2.581872
0.286000,0.125858,2.558168
0.287000,0.130332,2.598619
0.288000,0.122653,2.568465
0.289000,0.130573,2.545199
0.290000,0.131773,2.562923
0.291000,0.130996,2.581058
0.292000,0.127864,2.554306
0.293000,0.132513,2.579929
0.294000,0.130188,2.555417
0.295000,0.128990,2.556209
0.296000,0.127532,2.564144
0.297000,0.126365,2.533071
0.298000,0.129984,2.520685
0.299000,0.128872,2.572986
0.300000,0.128131,2.567186
0.301000,0.133211,2.570843
0.302000,0.132946,2.568026
0.303000,0.134246,2.570544
0.304000,0.130874,2.565605
0.305000,0.131260,2.575869
0.306000,0.134231,2.568934
0.307000,0.131343,2.574266
0.308000,0.130236,2.557972
0.309000,0.125683,2.555652
0.310000,0.132755,2.559966
0.311000,0.126403,2.557634
0.312000,0.124918,2.572061
0.313000,0.131860,2.568866
0.314000,0.130269,2.568090
0.315000,0.130128,2.563026
0.316000,0.130875,2.584811
0.317000,0.129864,2.551956
0.318000,0.131133,2.552477
0.319000,0.128509,2.546071
0.320000,0.130584,2.560723
0.321000,0.129404,2.580564
0.322000,0.132055,2.577571
0.323000,0.129107,2.569650
0.324000,0.130711,2.559688
0.325000,0.121940,2.568472
0.326000,0.129533,2.569235
0.327000,0.131019,2.553060
0.328000,0.135708,2.553907
0.329000,0.127599,2.555146
0.330000,0.130608,2.564194
0.331000,0.133753,2.566053
0.332000,0.132609,2.549650
0.333000,0.129810,2.578483
0.334000,0.128739,2.573334
0.335000,0.133400,2.570963
0.336000,0.133032,2.545156
0.337000,0.132176,2.544384
0.338000,0.129986,2.546253
0.339000,0.130444,2.563442
0.340000,0.134603,2.543033
0.341000,0.129288,2.572618
0.342000,0.126659,2.567951
0.343000,0.136402,2.577739
0.344000,0.132836,2.552064
0.345000,0.128645,2.587393
0.346000,0.129453,2.578804
0.347000,0.127046,2.584327
0.348000,0.133695,2.568781
0.349000,0.129146,2.541558
0.350000,0.128521,2.568699
0.351000,0.131409,2.539186
0.352000,0.128973,2.568333
0.353000,0.130619,2.521271
0.354000,0.131182,2.559074
0.355000,0.128700,2.571411
0.356000,0.126696,2.556769
0.357000,0.132066,2.574959
0.358000,0.133452,2.520079
0.359000,0.134546,2.586080
0.360000,0.132965,2.565166
0.361000,0.132111,2.566781
0.362000,0.133442,2.551209
0.363000,0.130569,2.569710
0.364000,0.128360,2.553327
0.365000,0.123413,2.534556
0.366000,0.127493,2.548201
0.367000,0.128635,2.572185
0.368000,0.128438,2.547261
0.369000,0.132562,2.563282
0.370000,0.128040,2.583951
0.371000,0.128367,2.566148
0.372000,0.132885,2.575122
0.373000,0.124275,2.558332
0.374000,0.135270,2.550015
0.375000,0.134155,2.569418
0.376000,0.133596,2.608643
0.377000,0.130761,2.556182
0.378000,0.126417,2.564540
0.379000,0.126822,2.592555
0.380000,0.129806,2.586951
0.381000,0.130058,2.568039
0.382000,0.131468,2.562834
0.383000,0.131375,2.575151
0.384000,0.129998,2.561432
0.385000,0.131616,2.563061
0.386000,0.128739,2.557513
0.387000,0.127650,2.562563
0.388000,0.130575,2.571814
0.389000,0.136126,2.566406
0.390000,0.132689,2.557880
0.391000,0.129758,2.569725
0.392000,0.125932,2.565470
0.393000,0.129687,2.529096
0.394000,0.129170,2.564387
0.395000,0.125403,2.550248
0.396000,0.130939,2.564175
0.397000,0.130317,2.571090
0.398000,0.130536,2.542431
0.399000,0.130655,2.571202
0.400000,0.131782,2.573188
0.401000,0.132473,2.545714
0.402000,0.131970,2.565617
0.403000,0.130171,2.574252
0.404000,0.126475,2.562314
0.405000,0.129990,2.565537
0.406000,0.126171,2.584195
0.407000,0.122091,2.532813
0.408000,0.129743,2.587405
0.409000,0.133534,2.555877
0.410000,0.129835,2.576869
0.411000,0.127316,2.568251
0.412000,0.133500,2.560149
0.413000,0.130767,2.564185
0.414000,0.126102,2.586501
0.415000,0.129069,2.561045
0.416000,0.127173,2.575404
0.417000,0.125244,2.580466
0.418000,0.133052,2.560487
0.419000,0.128244,2.571188
0.420000,0.132330,2.548952
0.421000,0.129728,2.588567
0.422000,0.130492,2.559333
0.423000,0.134662,2.548401
0.424000,0.132747,2.571063
0.425000,0.130178,2.572825
0.426000,0.126152,2.540778
0.427000,0.132543,2.543972
0.428000,0.128781,2.550112
0.429000,0.133204,2.536628
0.430000,0.132222,2.557512
0.431000,0.125300,2.549921
0.432000,0.129462,2.585884
0.433000,0.126389,2.590459
0.434000,0.130104,2.566388
0.435000,0.130790,2.539995
0.436000,0.130132,2.579356
0.437000,0.130652,2.557625
0.438000,0.130661,2.562333
0.439000,0.132198,2.589512
0.440000,0.133856,2.563324
0.441000,0.130952,2.578413
0.442000,0.128543,2.535577
0.443000,0.124072,2.557161
0.444000,0.126612,2.571387
0.445000,0.129167,2.550576
0.446000,0.130099,2.559845
0.447000,0.131244,2.584876
0.448000,0.132459,2.565213
0.449000,0.130522,2.528998
0.450000,0.132454,2.575513
0.451000,0.126162,2.565117
0.452000,0.131235,2.584534
0.453000,0.124727,2.557466
0.454000,0.130937,2.550306
0.455000,0.130732,2.550753
0.456000,0.128509,2.569310
0.457000,0.130240,2.581035
0.458000,0.129140,2.531015
0.459000,0.133416,2.572572
0.460000,0.126399,2.595268
0.461000,0.129270,2.551127
0.462000,0.126840,2.570369
0.463000,0.128861,2.585083
0.464000,0.129859,2.556330
0.465000,0.127523,2.553750
0.466000,0.130324,2.561147
0.467000,0.129506,2.566684
0.468000,0.130413,2.564806
0.469000,0.129266,2.580291
0.470000,0.131188,2.590885
0.471000,0.127967,2.538072
0.472000,0.134833,2.548752
0.473000,0.132333,2.551671
0.474000,0.129151,2.554462
0.475000,0.128667,2.575157
0.476000,0.132797,2.558555
0.477000,0.127982,2.557205
0.478000,0.129236,2.561121
0.479000,0.131356,2.555500
0.480000,0.134595,2.581166
0.481000,0.125611,2.571650
0.482000,0.131253,2.590304
0.483000,0.130419,2.524148
0.484000,0.132275,2.552760
0.485000,0.130260,2.566546
0.486000,0.131711,2.567466
0.487000,0.133618,2.573671
0.488000,0.127028,2.556281
0.489000,0.128531,2.574529
0.490000,0.129192,2.576272
0.491000,0.132444,2.582503
0.492000,0.129041,2.548832
0.493000,0.132036,2.562917
0.494000,0.135055,2.577924
0.495000,0.128168,2.579907
0.496000,0.129574,2.572787
0.497000,0.132178,2.577879
0.498000,0.128858,2.557099
0.499000,0.129331,2.551230
0.500000,0.125681,2.570248
0.501000,0.130713,2.542720
0.502000,0.122346,2.556586
0.503000,0.132883,2.557214
0.504000,0.129715,2.545650
0.505000,0.130477,2.546923
0.506000,0.127317,2.552641
0.507000,0.126038,2.556853
0.508000,0.131667,2.578232
0.509000,0.130291,2.567233
0.510000,0.127027,2.593196
0.511000,0.132573,2.546841
0.512000,0.128517,2.574007
0.513000,0.129491,2.560650
0.514000,0.128137,2.569456
0.515000,0.134112,2.566440
0.516000,0.126622,2.569036
0.517000,0.133093,2.541725
0.518000,0.128416,2.555578
0.519000,0.132354,2.571040
0.520000,0.133292,2.574343
0.521000,0.127489,2.542137
0.522000,0.134914,2.541753
0.523000,0.128749,2.534351
0.524000,0.133117,2.545199
0.525000,0.132311,2.541683
0.526000,0.132322,2.580314
0.527000,0.133281,2.536579
0.528000,0.129248,2.566418
0.529000,0.132694,2.572494
0.530000,0.131154,2.553240
0.531000,0.131072,2.574192
0.532000,0.131653,2.594967
0.533000,0.132830,2.559264
0.534000,0.127511,2.548199
0.535000,0.135342,2.544542
0.536000,0.130414,2.558551
0.537000,0.127280,2.546533
0.538000,0.133954,2.537422
0.539000,0.130312,2.554441
0.540000,0.132235,2.562873
0.541000,0.133386,2.561256
0.542000,0.128262,2.568404
0.543000,0.129212,2.548194
0.544000,0.126026,2.572119
0.545000,0.130292,2.575386
0.546000,0.132324,2.540163
0.547000,0.127263,2.565339
0.548000,0.131211,2.570174
0.549000,0.132384,2.567744
0.550000,0.127330,2.569241
0.551000,0.129162,2.561007
0.552000,0.127910,2.558507
0.553000,0.137695,2.566964
0.554000,0.124629,2.555671
0.555000,0.133211,2.551718
0.556000,0.133755,2.566677
0.557000,0.126994,2.538373
0.558000,0.130661,2.567437
0.559000,0.128878,2.545898
0.560000,0.129874,2.564523
0.561000,0.125392,2.568767
0.562000,0.131888,2.579045
0.563000,0.129852,2.556292
0.564000,0.129436,2.574190
0.565000,0.130715,2.577826
0.566000,0.127217,2.585695
0.567000,0.133709,2.572988
0.568000,0.131499,2.543355
0.569000,0.129266,2.564415
0.570000,0.126149,2.566275
0.571000,0.128775,2.535754
0.572000,0.126054,2.533562
0.573000,0.127820,2.547321
0.574000,0.131632,2.568327
0.575000,0.130332,2.556922
0.576000,0.136000,2.577655
0.577000,0.125466,2.546248
0.578000,0.125700,2.555815
0.579000,0.133375,2.548184
0.580000,0.131540,2.547444
0.581000,0.130680,2.531269
0.582000,0.133642,2.541261
0.583000,0.130459,2.573295
0.584000,0.128798,2.598239
0.585000,0.126735,2.537301
0.586000,0.127988,2.562518
0.587000,0.131514,2.561043
0.588000,0.126645,2.549445
0.589000,0.125207,2.583277
0.590000,0.130665,2.570768
0.591000,0.134822,2.576910
0.592000,0.125328,2.556613
0.593000,0.131729,2.541166
0.594000,0.129747,2.584814
0.595000,0.125899,2.540913
0.596000,0.127406,2.559175
0.597000,0.130874,2.560823
0.598000,0.129454,2.582948
0.599000,0.125605,2.569466
0.600000,0.133216,2.557035
0.601000,0.127765,2.554602
0.602000,0.129853,2.559187
0.603000,0.133182,2.532951
0.604000,0.132237,2.550654
0.605000,0.132042,2.563331
0.606000,0.130200,2.558581
0.607000,0.133723,2.557785
0.608000,0.131984,2.576815
0.609000,0.133961,2.554373
0.610000,0.128700,2.531919
0.611000,0.130091,2.551721
0.612000,0.125970,2.569837
0.613000,0.130557,2.550649
0.614000,0.126521,2.549885
0.615000,0.128738,2.555720
0.616000,0.128922,2.564524
0.617000,0.131285,2.539936
0.618000,0.133351,2.580745
0.619000,0.127229,2.556851
0.620000,0.129979,2.572184
0.621000,0.133857,2.555310
0.622000,0.124469,2.574197
0.623000,0.131345,2.577080
0.624000,0.132094,2.574690
0.625000,0.128192,2.553868
0.626000,0.130587,2.562680
0.627000,0.127588,2.548318
0.628000,0.130190,2.566794
0.629000,0.127309,2.542557
0.630000,0.133977,2.534514
0.631000,0.130301,2.570061
0.632000,0.128966,2.560678
0.633000,0.130168,2.549852
0.634000,0.126547,2.561422
0.635000,0.132585,2.577192
0.636000,0.132350,2.524145
0.637000,0.131776,2.548256
0.638000,0.130555,2.544972
0.639000,0.130866,2.549371
0.640000,0.133337,2.548601
0.641000,0.127003,2.567443
0.642000,0.132718,2.557683
0.643000,0.133448,2.585583
0.644000,0.127232,2.552023
0.645000,0.131977,2.561223
0.646000,0.132006,2.603417
0.647000,0.128680,2.560321
0.648000,0.125278,2.591879
0.649000,0.132369,2.579115
0.650000,0.133465,2.577959
0.651000,0.125408,2.557525
0.652000,0.128031,2.563767
0.653000,0.128619,2.558870
0.654000,0.127655,2.559116
0.655000,0.132592,2.556855
0.656000,0.128245,2.583063
0.657000,0.127897,2.543606
0.658000,0.128822,2.580230
0.659000,0.130129,2.583930
0.660000,0.131416,2.558378
0.661000,0.130720,2.578350
0.662000,0.134613,2.574425
0.663000,0.134097,2.551921
0.664000,0.129799,2.548773
0.665000,0.123663,2.545341
0.666000,0.131184,2.595540
0.667000,0.133109,2.542651
0.668000,0.129195,2.604131
0.669000,0.129798,2.535829
0.670000,0.133084,2.535669
0.671000,0.128138,2.557650
0.672000,0.132963,2.570236
0.673000,0.128837,2.564387
0.674000,0.132969,2.565596
0.675000,0.135334,2.581688
0.676000,0.132030,2.545369
0.677000,0.133058,2.572127
0.678000,0.126458,2.577754
0.679000,0.131113,2.577265
0.680000,0.124533,2.538097
0.681000,0.131307,2.554711
0.682000,0.128208,2.563720
0.683000,0.126639,2.587067
0.684000,0.136158,2.551025
0.685000,0.124025,2.560168
0.686000,0.130711,2.564733
0.687000,0.126876,2.541181
0.688000,0.129676,2.573107
0.689000,0.131898,2.557326
0.690000,0.130404,2.575875
0.691000,0.129914,2.569331
0.692000,0.128277,2.579755
0.693000,0.128388,2.608961
0.694000,0.128161,2.563851
0.695000,0.129667,2.567991
0.696000,0.127926,2.565389
0.697000,0.128326,2.565047
0.698000,0.132116,2.550383
0.699000,0.132641,2.581828
0.700000,0.125788,2.548358
0.701000,0.129650,2.577717
0.702000,0.134754,2.548840
0.703000,0.130777,2.572250
0.704000,0.135592,2.576302
0.705000,0.129575,2.573864
0.706000,0.135845,2.525990
0.707000,0.129412,2.571314
0.708000,0.130813,2.561566
0.709000,0.123381,2.563586
0.710000,0.128423,2.558588
0.711000,0.133896,2.564004
0.712000,0.130741,2.561963
0.713000,0.128112,2.570141
0.714000,0.129261,2.584216
0.715000,0.131689,2.553934
0.716000,0.132456,2.578050
0.717000,0.127741,2.583508
0.718000,0.129197,2.527550
0.719000,0.130216,2.540745
0.720000,0.130857,2.584703
0.721000,0.134245,2.565045
0.722000,0.130353,2.570478
0.723000,0.132612,2.555936
0.724000,0.130227,2.560798
0.725000,0.127442,2.543646
0.726000,0.130510,2.585025
0.727000,0.128042,2.594396
0.728000,0.131751,2.552810
0.729000,0.128238,2.569234
0.730000,0.126482,2.576738
0.731000,0.126331,2.560255
0.732000,0.128930,2.535960
0.733000,0.127821,2.551982
0.734000,0.127496,2.557523
0.735000,0.134379,2.546441
0.736000,0.128538,2.565975
0.737000,0.134018,2.573037
0.738000,0.130310,2.562577
0.739000,0.128190,2.552022
0.740000,0.134384,2.564761
0.741000,0.130057,2.531953
0.742000,0.129433,2.551977
0.743000,0.133177,2.574139
0.744000,0.131669,2.591352
0.745000,0.128980,2.574301
0.746000,0.127669,2.556408
0.747000,0.127880,2.554718
0.748000,0.131115,2.566220
0.749000,0.128240,2.548104
0.750000,0.131474,2.553810
0.751000,0.127621,2.568366
0.752000,0.126698,2.567349
0.753000,0.133472,2.572733
0.754000,0.128055,2.559165
0.755000,0.131621,2.557144
0.756000,0.131435,2.570217
0.757000,0.132613,2.570513
0.758000,0.132094,2.563227
0.759000,0.129950,2.571714
0.760000,0.130088,2.570114
0.761000,0.131990,2.550782
0.762000,0.130780,2.550049
0.763000,0.128239,2.546471
0.764000,0.128238,2.532344
0.765000,0.125185,2.571497
0.766000,0.125980,2.578026
0.767000,0.128998,2.557461
0.768000,0.131164,2.548503
0.769000,0.130846,2.596542
0.770000,0.133298,2.588506
0.771000,0.124407,2.548152
0.772000,0.135283,2.571903
0.773000,0.128151,2.553012
0.774000,0.129525,2.548176
0.775000,0.133035,2.553268
0.776000,0.130533,2.559391
0.777000,0.132203,2.551913
0.778000,0.126139,2.556717
0.779000,0.129695,2.545325
0.780000,0.132463,2.565571
0.781000,0.131663,2.580728
0.782000,0.127591,2.532572
0.783000,0.129763,2.553103
0.784000,0.127849,2.549481
0.785000,0.130786,2.566088
0.786000,0.132242,2.566061
0.787000,0.127280,2.558535
0.788000,0.133127,2.560477
0.789000,0.130979,2.577493
0.790000,0.128671,2.554422
0.791000,0.130201,2.575990
0.792000,0.132557,2.565946
0.793000,0.129108,2.541376
0.794000,0.126983,2.552960
0.795000,0.128692,2.557703
0.796000,0.129691,2.561840
0.797000,0.125645,2.563752
0.798000,0.129219,2.547257
0.799000,0.126717,2.569089
0.800000,0.132167,2.579124
0.801000,0.129409,2.554196
0.802000,0.129098,2.540673
0.803000,0.128965,2.553700
0.804000,0.130437,2.548163
0.805000,0.126865,2.575913
0.806000,0.129788,2.543525
0.807000,0.134777,2.583700
0.808000,0.125508,2.525575
0.809000,0.128994,2.555316
0.810000,0.127442,2.576964
0.811000,0.128372,2.565580
0.812000,0.134669,2.580250
0.813000,0.128331,2.580893
0.814000,0.129047,2.580037
0.815000,0.129776,2.570746
0.816000,0.129563,2.541194
0.817000,0.135763,2.540538
0.818000,0.135166,2.539643
0.819000,0.131146,2.558566
0.820000,0.124128,2.553640
0.821000,0.132292,2.547686
0.822000,0.126057,2.553379
0.823000,0.131243,2.569086
0.824000,0.124666,2.583371
0.825000,0.134069,2.559445
0.826000,0.125936,2.550406
0.827000,0.131698,2.572735
0.828000,0.119226,2.579512
0.829000,0.129093,2.589125
0.830000,0.131837,2.562868
0.831000,0.129160,2.570650
0.832000,0.133965,2.565799
0.833000,0.131939,2.563418
0.834000,0.126193,2.553440
0.835000,0.125846,2.561574
0.836000,0.132574,2.571850
0.837000,0.127815,2.546984
0.838000,0.127561,2.563829
0.839000,0.130221,2.565015
0.840000,0.128139,2.561976
0.841000,0.127525,2.586900
0.842000,0.130604,2.547008
0.843000,0.129544,2.557078
0.844000,0.136656,2.539873
0.845000,0.130920,2.570093
0.846000,0.130750,2.566853
0.847000,0.125587,2.548498
0.848000,0.133100,2.551076
0.849000,0.126581,2.527515
0.850000,0.121094,2.553995
0.851000,0.123040,2.554021
0.852000,0.129000,2.574788
0.853000,0.132642,2.575890
0.854000,0.126530,2.546942
0.855000,0.129097,2.559493
0.856000,0.134014,2.552723
0.857000,0.129008,2.552065
0.858000,0.128225,2.549985
0.859000,0.133343,2.554390
0.860000,0.129143,2.568791
0.861000,0.134847,2.551113
0.862000,0.130748,2.571032
0.863000,0.129336,2.585557
0.864000,0.125737,2.560491
0.865000,0.132815,2.576593
0.866000,0.133723,2.551926
0.867000,0.130616,2.569529
0.868000,0.129723,2.569466
0.869000,0.131209,2.578907
0.870000,0.134739,2.555419
0.871000,0.122756,2.545845
0.872000,0.129985,2.579432
0.873000,0.131651,2.552967
0.874000,0.123512,2.558052
0.875000,0.129692,2.584773
0.876000,0.134140,2.513592
0.877000,0.128362,2.533421
0.878000,0.133439,2.545788
0.879000,0.133976,2.554380
0.880000,0.128838,2.548556
0.881000,0.124336,2.582865
0.882000,0.128526,2.559765
0.883000,0.132845,2.556208
0.884000,0.129791,2.556419
0.885000,0.128111,2.559539
0.886000,0.132506,2.574735
0.887000,0.131649,2.570579
0.888000,0.135835,2.547392
0.889000,0.126451,2.545644
0.890000,0.129997,2.558906
0.891000,0.127612,2.567396
0.892000,0.133690,2.578214
0.893000,0.127808,2.575458
0.894000,0.127149,2.546062
0.895000,0.133374,2.568977
0.896000,0.133243,2.585896
0.897000,0.132252,2.548102
0.898000,0.125786,2.578815
0.899000,0.132794,2.555573
0.900000,0.130193,2.600847
0.901000,0.134232,2.573451
0.902000,0.127451,2.580838
0.903000,0.132790,2.540230
0.904000,0.128207,2.572905
0.905000,0.131109,2.573179
0.906000,0.129014,2.544799
0.907000,0.125593,2.574986
0.908000,0.129780,2.585947
0.909000,0.130448,2.581579
0.910000,0.129454,2.552473
0.911000,0.128221,2.550391
0.912000,0.126938,2.550760
0.913000,0.128469,2.558497
0.914000,0.134622,2.587545
0.915000,0.131802,2.572423
0.916000,0.132089,2.568268
0.917000,0.131590,2.557808
0.918000,0.131375,2.572357
0.919000,0.123130,2.577553
0.920000,0.126442,2.565442
0.921000,0.130544,2.569581
0.922000,0.129822,2.590240
0.923000,0.127416,2.565657
0.924000,0.129334,2.579038
0.925000,0.139559,2.585758
0.926000,0.132996,2.555347
0.927000,0.133998,2.581611
0.928000,0.123374,2.553425
0.929000,0.131125,2.583740
0.930000,0.131279,2.576534
