# time_s,loadcell_V,current_V
0.201000,0.225091,2.846314
0.202000,0.229109,2.800708
0.203000,0.235040,2.804926
0.204000,0.231185,2.814736
0.205000,0.230324,2.812264
0.206000,0.229852,2.827253
0.207000,0.231212,2.790427
0.208000,0.230788,2.815874
0.209000,0.225699,2.838017
0.210000,0.228371,2.806824
0.211000,0.231252,2.824495
0.212000,0.230562,2.832228
0.213000,0.230088,2.829255
0.214000,0.232670,2.820187
0.215000,0.224267,2.827489
0.216000,0.225705,2.805371
0.217000,0.225807,2.831915
0.218000,0.227669,2.841594
0.219000,0.230555,2.804760
0.220000,0.226506,2.810072
0.221000,0.232175,2.813201
0.222000,0.223674,2.828420
0.223000,0.232344,2.812209
0.224000,0.225839,2.844713
0.225000,0.230816,2.823295
0.226000,0.226553,2.802131
0.227000,0.231956,2.815629
0.228000,0.226750,2.779120
0.229000,0.231177,2.821021
0.230000,0.230164,2.852414
0.231000,0.228602,2.833206
0.232000,0.226786,2.805649
0.233000,0.229324,2.825931
0.234000,0.232443,2.816914
0.235000,0.230803,2.826245
0.236000,0.231057,2.817247
0.237000,0.229672,2.816119
0.238000,0.227562,2.805302
0.239000,0.227841,2.817616
0.240000,0.230434,2.794979
0.241000,0.232401,2.814096
0.242000,0.226682,2.831440
0.243000,0.226487,2.822007
0.244000,0.230141,2.810514
0.245000,0.228920,2.830702
0.246000,0.228325,2.805311
0.247000,0.231176,2.830579
0.248000,0.227529,2.809085
0.249000,0.227989,2.827496
0.250000,0.228376,2.818449
0.251000,0.224244,2.826978
0.252000,0.229283,2.807653
0.253000,0.229463,2.828518
0.254000,0.233526,2.816017
0.255000,0.232679,2.813834
0.256000,0.232652,2.830729
0.257000,0.232624,2.819623
0.258000,0.226988,2.825639
0.259000,0.227948,2.814159
0.260000,0.231026,2.823478
0.261000,0.232374,2.794651
0.262000,0.226317,2.792960
0.263000,0.226187,2.830564
0.264000,0.229476,2.825789
0.265000,0.233173,2.816715
0.266000,0.230881,2.838339
0.267000,0.227881,2.811608
0.268000,0.227463,2.819574
0.269000,0.229408,2.814863
0.270000,0.230608,2.812983
0.271000,0.227845,2.826419
0.272000,0.226743,2.822601
0.273000,0.228737,2.799827
0.274000,0.232369,2.863762
0.275000,0.223942,2.796327
0.276000,0.231540,2.822148
0.277000,0.227582,2.824442
0.278000,0.228467,2.824240
0.279000,0.233121,2.833420
0.280000,0.227955,2.826989
0.281000,0.227697,2.819043
0.282000,0.226344,2.822991
0.283000,0.225297,2.805498
0.284000,0.233827,2.822111
0.285000,0.230465,2.797200
0.286000,0.227969,2.829715
0.287000,0.226688,2.837700
0.288000,0.223713,2.817979
0.289000,0.225678,2.837935
0.290000,0.222475,2.834042
0.291000,0.224808,2.824607
0.292000,0.226562,2.815465
0.293000,0.230278,2.813496
0.294000,0.231086,2.831761
0.295000,0.228219,2.795005
0.296000,0.228916,2.798881
0.297000,0.233554,2.836455
0.298000,0.225912,2.813970
0.299000,0.228408,2.795059
0.300000,0.231899,2.819451
0.301000,0.224813,2.811505
0.302000,0.227535,2.839122
0.303000,0.229961,2.796254
0.304000,0.230683,2.804038
0.305000,0.227834,2.802306
0.306000,0.228102,2.820194
0.307000,0.228436,2.802661
0.308000,0.231595,2.813204
0.309000,0.234446,2.840510
0.310000,0.221354,2.830755
0.311000,0.225853,2.827304
0.312000,0.231575,2.815306
0.313000,0.227426,2.822531
0.314000,0.230141,2.823328
0.315000,0.227659,2.797815
0.316000,0.227585,2.815889
0.317000,0.234107,2.814316
0.318000,0.230356,2.866109
0.319000,0.226494,2.828185
0.320000,0.230291,2.808039
0.321000,0.230781,2.820255
0.322000,0.231232,2.805556
0.323000,0.228752,2.824839
0.324000,0.231950,2.828135
0.325000,0.232101,2.812209
0.326000,0.230603,2.814045
0.327000,0.229157,2.811940
0.328000,0.227208,2.828735
0.329000,0.231481,2.811811
0.330000,0.230678,2.801605
0.331000,0.226274,2.805894
0.332000,0.229609,2.830316
0.333000,0.229096,2.787521
0.334000,0.233498,2.832849
0.335000,0.225490,2.815161
0.336000,0.227498,2.814519
0.337000,0.228645,2.832727
0.338000,0.231826,2.807564
0.339000,0.226675,2.823682
0.340000,0.229309,2.826763
0.341000,0.225291,2.801584
0.342000,0.230278,2.815622
0.343000,0.228273,2.827993
0.344000,0.226863,2.821026
0.345000,0.226447,2.825959
0.346000,0.226771,2.831312
0.347000,0.227790,2.820777
0.348000,0.232175,2.801336
0.349000,0.228080,2.830564
0.350000,0.226017,2.827592
0.351000,0.229962,2.825999
0.352000,0.229837,2.816302
0.353000,0.227679,2.811675
0.354000,0.228707,2.810223
0.355000,0.229167,2.813434
0.356000,0.229654,2.837392
0.357000,0.227376,2.828556
0.358000,0.226666,2.841860
0.359000,0.229246,2.814894
0.360000,0.227879,2.808565
0.361000,0.230053,2.810401
0.362000,0.227241,2.793872
0.363000,0.229594,2.827692
0.364000,0.228250,2.833448
0.365000,0.231179,2.825513
0.366000,0.227042,2.808039
0.367000,0.231617,2.823203
0.368000,0.229229,2.800471
0.369000,0.231901,2.821222
0.370000,0.231870,2.809893
0.371000,0.232878,2.830751
0.372000,0.230656,2.809844
0.373000,0.231564,2.803997
0.374000,0.231644,2.845424
0.375000,0.229810,2.836525
0.376000,0.227300,2.833421
0.377000,0.230562,2.828233
0.378000,0.233720,2.814170
0.379000,0.233539,2.841538
0.380000,0.229831,2.811403
0.381000,0.233333,2.816954
0.382000,0.233996,2.808133
0.383000,0.232326,2.812715
0.384000,0.235543,2.833826
0.385000,0.228331,2.825971
0.386000,0.230753,2.801508
0.387000,0.230933,2.828650
0.388000,0.230192,2.815953
0.389000,0.229917,2.818260
0.390000,0.227725,2.806875
0.391000,0.230576,2.840048
0.392000,0.228009,2.814923
0.393000,0.229431,2.824907
0.394000,0.235541,2.813099
0.395000,0.225273,2.815563
0.396000,0.229050,2.803830
0.397000,0.231010,2.833839
0.398000,0.234175,2.838750
0.399000,0.231300,2.821796
0.400000,0.230302,2.821728
0.401000,0.228305,2.809282
0.402000,0.226363,2.814027
0.403000,0.232464,2.837459
0.404000,0.231818,2.825765
0.405000,0.228043,2.805376
0.406000,0.227307,2.815307
0.407000,0.231004,2.833364
0.408000,0.226249,2.824284
0.409000,0.228828,2.838494
0.410000,0.228493,2.829235
0.411000,0.229684,2.789648
0.412000,0.231372,2.808043
0.413000,0.228387,2.818113
0.414000,0.233545,2.832781
0.415000,0.225203,2.816353
0.416000,0.221720,2.806490
0.417000,0.222148,2.830990
0.418000,0.232013,2.813250
0.419000,0.225753,2.814079
0.420000,0.234976,2.800508
0.421000,0.226468,2.825846
0.422000,0.231367,2.799093
0.423000,0.230813,2.814510
0.424000,0.232090,2.829932
0.425000,0.225710,2.818120
0.426000,0.227916,2.811259
0.427000,0.228554,2.802848
0.428000,0.227676,2.800383
0.429000,0.223705,2.825180
0.430000,0.228223,2.824342
0.431000,0.226268,2.821599
0.432000,0.223416,2.810408
0.433000,0.224120,2.814280
0.434000,0.231260,2.839985
0.435000,0.225789,2.827856
0.436000,0.229299,2.823853
0.437000,0.230232,2.824326
0.438000,0.228951,2.817983
0.439000,0.229338,2.807336
0.440000,0.227563,2.850362
0.441000,0.228359,2.817558
0.442000,0.230168,2.829878
0.443000,0.227178,2.822540
0.444000,0.230446,2.833307
0.445000,0.230570,2.797156
0.446000,0.230560,2.792954
0.447000,0.228813,2.825653
0.448000,0.226802,2.849281
0.449000,0.230737,2.780552
0.450000,0.233039,2.839894
0.451000,0.231146,2.820940
0.452000,0.229598,2.822594
0.453000,0.225856,2.802999
0.454000,0.226485,2.826534
0.455000,0.230321,2.837262
0.456000,0.231025,2.838447
0.457000,0.230667,2.786659
0.458000,0.231334,2.806588
0.459000,0.224374,2.815739
0.460000,0.226682,2.821030
0.461000,0.229409,2.871382
0.462000,0.232214,2.818986
0.463000,0.228611,2.824764
0.464000,0.233048,2.809407
0.465000,0.231812,2.818330
0.466000,0.229287,2.805822
0.467000,0.226658,2.832353
0.468000,0.235042,2.807139
0.469000,0.227042,2.810084
0.470000,0.225550,2.840245
0.471000,0.225945,2.824194
0.472000,0.232783,2.816060
0.473000,0.232465,2.798905
0.474000,0.230549,2.840592
0.475000,0.230492,2.810723
0.476000,0.231260,2.817232
0.477000,0.231720,2.808180
0.478000,0.227091,2.825782
0.479000,0.228608,2.825111
0.480000,0.232855,2.840677
0.481000,0.233224,2.795889
0.482000,0.232715,2.832345
0.483000,0.228937,2.816725
0.484000,0.228644,2.836406
0.485000,0.227403,2.827494
0.486000,0.227238,2.828059
0.487000,0.224045,2.813172
0.488000,0.229921,2.830239
0.489000,0.231598,2.851749
0.490000,0.236428,2.817339
0.491000,0.234404,2.812686
0.492000,0.228156,2.846818
0.493000,0.230021,2.816703
0.494000,0.231482,2.824224
0.495000,0.230793,2.789735
0.496000,0.233048,2.847690
0.497000,0.227793,2.851254
0.498000,0.230006,2.818363
0.499000,0.228198,2.812252
0.500000,0.232099,2.833708
0.501000,0.226268,2.822671
0.502000,0.229887,2.792037
0.503000,0.235189,2.828063
0.504000,0.229289,2.823335
0.505000,0.227352,2.848904
0.506000,0.233415,2.833275
0.507000,0.228527,2.830519
0.508000,0.229240,2.821078
0.509000,0.225784,2.810519
0.510000,0.226921,2.816492
0.511000,0.238311,2.835735
0.512000,0.231671,2.833717
0.513000,0.226851,2.801124
0.514000,0.229545,2.853187
0.515000,0.227107,2.799982
0.516000,0.227992,2.829955
0.517000,0.233872,2.829236
0.518000,0.229776,2.807125
0.519000,0.226773,2.832611
0.520000,0.226561,2.810873
0.521000,0.229080,2.799566
0.522000,0.228517,2.824654
0.523000,0.231276,2.796048
0.524000,0.230908,2.783175
0.525000,0.229943,2.856285
0.526000,0.237533,2.816135
0.527000,0.224199,2.819296
0.528000,0.224142,2.812240
0.529000,0.231317,2.798675
0.530000,0.224451,2.778599
0.531000,0.234769,2.784863
0.532000,0.229766,2.811706
0.533000,0.233188,2.805034
0.534000,0.228932,2.825565
0.535000,0.232227,2.843476
0.536000,0.233739,2.809747
0.537000,0.228431,2.810513
0.538000,0.234154,2.818849
0.539000,0.231117,2.820740
0.540000,0.233760,2.811939
0.541000,0.229581,2.819616
0.542000,0.225449,2.818300
0.543000,0.230260,2.824529
0.544000,0.232287,2.836045
0.545000,0.229416,2.819634
0.546000,0.229610,2.782998
0.547000,0.224528,2.795619
0.548000,0.231103,2.836255
0.549000,0.229481,2.820459
0.550000,0.231131,2.833599
0.551000,0.228855,2.819315
0.552000,0.226868,2.806341
0.553000,0.234114,2.821069
0.554000,0.233158,2.827077
0.555000,0.227835,2.820765
0.556000,0.230643,2.852743
0.557000,0.231256,2.814969
0.558000,0.225164,2.844845
0.559000,0.227379,2.837654
0.560000,0.222351,2.797865
0.561000,0.228165,2.794569
0.562000,0.236704,2.827734
0.563000,0.230549,2.802056
0.564000,0.227652,2.843477
0.565000,0.231031,2.845836
0.566000,0.225964,2.811400
0.567000,0.230483,2.833227
0.568000,0.231177,2.821434
0.569000,0.227565,2.835802
0.570000,0.226080,2.838952
0.571000,0.225736,2.807055
0.572000,0.224747,2.810001
0.573000,0.222789,2.773454
0.574000,0.228841,2.835340
0.575000,0.228209,2.835278
0.576000,0.226624,2.812396
0.577000,0.230607,2.813701
0.578000,0.231017,2.816967
0.579000,0.230541,2.832005
0.580000,0.227605,2.811529
0.581000,0.228538,2.833678
0.582000,0.228128,2.819480
0.583000,0.231992,2.823876
0.584000,0.233336,2.850075
0.585000,0.227154,2.818882
0.586000,0.227127,2.817239
0.587000,0.226561,2.839204
0.588000,0.227289,2.803977
0.589000,0.230958,2.816060
0.590000,0.228107,2.835234
0.591000,0.227995,2.814742
0.592000,0.230647,2.785809
0.593000,0.225548,2.856255
0.594000,0.222348,2.805410
0.595000,0.224595,2.859552
0.596000,0.232062,2.832750
0.597000,0.232847,2.829272
0.598000,0.232464,2.788938
0.599000,0.228501,2.797291
0.600000,0.230596,2.821722
0.601000,0.230439,2.833115
0.602000,0.234329,2.832556
0.603000,0.227415,2.812052
0.604000,0.231027,2.829109
0.605000,0.224741,2.825422
0.606000,0.230469,2.793737
0.607000,0.226007,2.804335
0.608000,0.232331,2.816321
0.609000,0.232799,2.819009
0.610000,0.230359,2.819020
0.611000,0.223733,2.807588
0.612000,0.231246,2.823220
0.613000,0.230559,2.807577
0.614000,0.232690,2.830785
0.615000,0.226708,2.820657
0.616000,0.233280,2.831814
0.617000,0.224443,2.807361
0.618000,0.231323,2.816052
0.619000,0.224998,2.837221
0.620000,0.229681,2.793260
0.621000,0.231492,2.811919
0.622000,0.231292,2.812204
0.623000,0.227586,2.818344
0.624000,0.229184,2.787146
0.625000,0.228886,2.811228
0.626000,0.228509,2.817700
0.627000,0.223213,2.835485
0.628000,0.226999,2.836756
0.629000,0.231478,2.821134
0.630000,0.231512,2.811526
0.631000,0.227134,2.832072
0.632000,0.231651,2.818925
0.633000,0.228146,2.805864
0.634000,0.228055,2.819606
0.635000,0.232210,2.826463
0.636000,0.222961,2.830992
0.637000,0.228617,2.822521
0.638000,0.234370,2.805583
0.639000,0.233015,2.830691
0.640000,0.226993,2.836931
0.641000,0.231550,2.797606
0.642000,0.234066,2.808974
0.643000,0.234081,2.802531
0.644000,0.233545,2.818764
0.645000,0.231490,2.810116
0.646000,0.235242,2.833843
0.647000,0.229500,2.843684
0.648000,0.224320,2.804970
0.649000,0.230455,2.803170
0.650000,0.227942,2.809678
0.651000,0.226978,2.807229
0.652000,0.227942,2.827043
0.653000,0.234015,2.835870
0.654000,0.230821,2.838577
0.655000,0.224898,2.850030
0.656000,0.227838,2.817211
0.657000,0.223922,2.816716
0.658000,0.232535,2.837934
0.659000,0.232957,2.807258
0.660000,0.230443,2.806755
0.661000,0.229565,2.795187
0.662000,0.230167,2.814591
0.663000,0.234680,2.810438
0.664000,0.225642,2.794201
0.665000,0.233456,2.818695
0.666000,0.233191,2.824503
0.667000,0.228048,2.824499
0.668000,0.229913,2.816907
0.669000,0.230272,2.855059
0.670000,0.228102,2.818576
0.671000,0.229995,2.831435
0.672000,0.227945,2.831679
0.673000,0.229234,2.836520
0.674000,0.233093,2.794651
0.675000,0.234796,2.827235
0.676000,0.231980,2.806128
0.677000,0.233075,2.842047
0.678000,0.224425,2.813071
0.679000,0.225209,2.816850
0.680000,0.231267,2.802348
0.681000,0.232271,2.814023
0.682000,0.232915,2.849843
0.683000,0.231005,2.858490
0.684000,0.230323,2.821662
0.685000,0.232417,2.827695
0.686000,0.231763,2.826267
0.687000,0.230916,2.813605
0.688000,0.227192,2.807552
0.689000,0.230892,2.838085
0.690000,0.228282,2.825658
0.691000,0.229592,2.828916
0.692000,0.231400,2.833697
0.693000,0.229879,2.806767
0.694000,0.232417,2.804191
0.695000,0.235684,2.820084
0.696000,0.228886,2.814038
0.697000,0.233160,2.807382
0.698000,0.225650,2.810294
0.699000,0.232167,2.821211
0.700000,0.224714,2.817674
0.701000,0.228150,2.804439
0.702000,0.230905,2.812845
0.703000,0.228499,2.808332
0.704000,0.231593,2.796408
0.705000,0.225853,2.847247
0.706000,0.222317,2.834951
0.707000,0.232631,2.830431
0.708000,0.230067,2.817339
0.709000,0.228651,2.836224
0.710000,0.224763,2.830722
0.711000,0.228649,2.816599
0.712000,0.230118,2.817512
0.713000,0.228112,2.841084
0.714000,0.232221,2.839972
0.715000,0.229497,2.832800
0.716000,0.232727,2.826314
0.717000,0.224401,2.814378
0.718000,0.226335,2.834008
0.719000,0.225667,2.807418
0.720000,0.228730,2.849233
0.721000,0.232275,2.831587
0.722000,0.226807,2.827099
0.723000,0.225141,2.823323
0.724000,0.229100,2.826262
0.725000,0.228211,2.829201
0.726000,0.225626,2.817789
0.727000,0.230341,2.815164
0.728000,0.230126,2.819095
0.729000,0.228071,2.831037
0.730000,0.230832,2.795607
0.731000,0.229335,2.826575
0.732000,0.223331,2.843230
0.733000,0.228071,2.838180
0.734000,0.231991,2.802733
0.735000,0.226765,2.837282
0.736000,0.228268,2.818867
0.737000,0.229385,2.809544
0.738000,0.231278,2.828842
0.739000,0.228963,2.818753
0.740000,0.226254,2.820681
0.741000,0.236515,2.822184
0.742000,0.225831,2.831864
0.743000,0.226319,2.802690
0.744000,0.229311,2.822787
0.745000,0.228219,2.811750
0.746000,0.229393,2.825153
0.747000,0.228715,2.826981
0.748000,0.227790,2.806590
0.749000,0.226693,2.816300
0.750000,0.227959,2.805415
0.751000,0.226540,2.832079
0.752000,0.228812,2.845124
0.753000,0.227631,2.808102
0.754000,0.225206,2.820491
0.755000,0.229409,2.835381
0.756000,0.225766,2.800947
0.757000,0.231991,2.815519
0.758000,0.224109,2.834620
0.759000,0.235039,2.836578
0.760000,0.224986,2.826653
0.761000,0.226065,2.848893
0.762000,0.229596,2.817132
0.763000,0.222543,2.824184
0.764000,0.226931,2.814045
0.765000,0.219908,2.803498
0.766000,0.224098,2.840130
0.767000,0.227280,2.815306
0.768000,0.229892,2.812435
0.769000,0.231098,2.789754
0.770000,0.227856,2.832277
0.771000,0.231343,2.807905
0.772000,0.230345,2.816196
0.773000,0.229577,2.833631
0.774000,0.229862,2.816326
0.775000,0.233928,2.838968
0.776000,0.231099,2.800303
0.777000,0.228574,2.842098
0.778000,0.229431,2.812185
0.779000,0.229931,2.819635
0.780000,0.226396,2.804528
0.781000,0.233496,2.813304
0.782000,0.231807,2.809089
0.783000,0.231266,2.822475
0.784000,0.229523,2.829023
0.785000,0.231726,2.801409
0.786000,0.227712,2.822410
0.787000,0.230755,2.818321
0.788000,0.233061,2.820513
0.789000,0.226515,2.817545
0.790000,0.224050,2.814717
0.791000,0.234172,2.792271
0.792000,0.226439,2.850003
0.793000,0.232024,2.820035
0.794000,0.228166,2.824021
0.795000,0.228785,2.809455
0.796000,0.235216,2.814417
0.797000,0.225550,2.798388
0.798000,0.228911,2.821483
0.799000,0.236172,2.836695
0.800000,0.228747,2.820669
0.801000,0.230027,2.831126
0.802000,0.229086,2.795002
0.803000,0.228403,2.830410
0.804000,0.229821,2.845040
0.805000,0.231613,2.808776
0.806000,0.228945,2.832596
0.807000,0.231853,2.796816
0.808000,0.230079,2.853003
0.809000,0.230397,2.798577
0.810000,0.225884,2.817299
0.811000,0.234994,2.857681
0.812000,0.233346,2.793074
0.813000,0.231257,2.797026
0.814000,0.230933,2.837369
0.815000,0.227262,2.806608
0.816000,0.227820,2.816776
0.817000,0.226724,2.843572
0.818000,0.228374,2.848986
0.819000,0.227149,2.846566
0.820000,0.226520,2.830208
0.821000,0.233497,2.827890
0.822000,0.223197,2.813814
0.823000,0.227031,2.811759
0.824000,0.233823,2.808259
0.825000,0.229363,2.802637
0.826000,0.232232,2.819578
0.827000,0.232853,2.821990
0.828000,0.230626,2.765304
0.829000,0.226170,2.815039
0.830000,0.228761,2.838944
0.831000,0.229788,2.833252
0.832000,0.230533,2.841150
0.833000,0.235781,2.815255
0.834000,0.227136,2.839448
0.835000,0.223577,2.821803
0.836000,0.230251,2.810922
0.837000,0.234876,2.846654
0.838000,0.234552,2.820433
0.839000,0.228929,2.822273
0.840000,0.226131,2.786753
0.841000,0.229029,2.811191
0.842000,0.224621,2.810561
0.843000,0.229020,2.819918
0.844000,0.230279,2.828679
0.845000,0.228990,2.824051
0.846000,0.228359,2.832623
0.847000,0.229446,2.819290
0.848000,0.228161,2.820089
0.849000,0.230253,2.814531
0.850000,0.228818,2.815896
0.851000,0.229563,2.799196
0.852000,0.232632,2.824840
0.853000,0.230134,2.835677
0.854000,0.229977,2.840382
0.855000,0.231793,2.825057
0.856000,0.232073,2.835356
0.857000,0.235537,2.830129
0.858000,0.229741,2.798016
0.859000,0.230942,2.822676
0.860000,0.229049,2.811704
0.861000,0.227112,2.810463
0.862000,0.230955,2.776657
0.863000,0.224557,2.815667
0.864000,0.229316,2.802145
0.865000,0.225186,2.796103
0.866000,0.229981,2.828964
0.867000,0.232286,2.824642
0.868000,0.228739,2.829816
0.869000,0.231307,2.808718
0.870000,0.226664,2.824349
0.871000,0.229676,2.819406
0.872000,0.229470,2.820843
0.873000,0.231580,2.815784
0.874000,0.232211,2.782518
0.875000,0.233015,2.820911
0.876000,0.232933,2.814496
0.877000,0.231592,2.813873
0.878000,0.233064,2.816293
0.879000,0.232021,2.824696
0.880000,0.225356,2.821840
0.881000,0.227505,2.833827
0.882000,0.226480,2.814016
0.883000,0.230531,2.834565
0.884000,0.232118,2.822901
0.885000,0.230230,2.830504
0.886000,0.224727,2.803297
0.887000,0.229664,2.829062
0.888000,0.228442,2.824421
0.889000,0.231940,2.817829
0.890000,0.231424,2.827274
0.891000,0.225722,2.823936
0.892000,0.233526,2.818239
0.893000,0.225228,2.814747
0.894000,0.227431,2.833559
0.895000,0.226568,2.812863
0.896000,0.226644,2.822188
0.897000,0.228924,2.831133
0.898000,0.228530,2.822739
0.899000,0.228147,2.796208
0.900000,0.224575,2.793822
0.901000,0.231220,2.826340
0.902000,0.231457,2.848379
0.903000,0.223951,2.826681
0.904000,0.234285,2.805100
0.905000,0.221859,2.803783
0.906000,0.230987,2.802561
0.907000,0.229190,2.790232
0.908000,0.232131,2.814985
0.909000,0.224519,2.818895
0.910000,0.234137,2.837920
0.911000,0.231935,2.826417
0.912000,0.227521,2.844429
0.913000,0.231403,2.833223
0.914000,0.228880,2.828151
0.915000,0.230351,2.831336
0.916000,0.234684,2.830136
0.917000,0.235070,2.812207
0.918000,0.231930,2.843100
0.919000,0.228176,2.834665
0.920000,0.237003,2.802238
0.921000,0.229525,2.808146
0.922000,0.236939,2.811949
0.923000,0.229592,2.825839
0.924000,0.226175,2.794910
0.925000,0.233687,2.832867
0.926000,0.228646,2.841389
0.927000,0.232821,2.833791
0.928000,0.228297,2.819197
0.929000,0.229771,2.802999
0.930000,0.228642,2.793188
