# time_s,loadcell_V,current_V
0.114000,0.229377,2.841311
0.115000,0.230786,2.830901
0.116000,0.229659,2.818755
0.117000,0.229098,2.812959
0.118000,0.232232,2.825198
0.119000,0.233380,2.789543
0.120000,0.234274,2.811551
0.121000,0.234140,2.803897
0.122000,0.227774,2.820086
0.123000,0.227615,2.795012
0.124000,0.226927,2.818345
0.125000,0.231412,2.818792
0.126000,0.228499,2.817395
0.127000,0.232233,2.819017
0.128000,0.227999,2.838824
0.129000,0.228775,2.835336
0.130000,0.230312,2.794871
0.131000,0.228328,2.810162
0.132000,0.226666,2.833784
0.133000,0.228548,2.794222
0.134000,0.229655,2.831350
0.135000,0.227788,2.834398
0.136000,0.230750,2.816214
0.137000,0.225610,2.805385
0.138000,0.227250,2.825575
0.139000,0.230883,2.823171
0.140000,0.236270,2.842190
0.141000,0.230097,2.817600
0.142000,0.227115,2.809115
0.143000,0.231589,2.826636
0.144000,0.227405,2.818074
0.145000,0.233178,2.811060
0.146000,0.232258,2.837127
0.147000,0.234231,2.840041
0.148000,0.226444,2.804431
0.149000,0.230533,2.841545
0.150000,0.224434,2.823625
0.151000,0.237002,2.833959
0.152000,0.230029,2.823650
0.153000,0.231681,2.837881
0.154000,0.233404,2.825453
0.155000,0.234942,2.812589
0.156000,0.227921,2.832160
0.157000,0.235492,2.812903
0.158000,0.235684,2.811570
0.159000,0.231622,2.846891
0.160000,0.229852,2.822758
0.161000,0.226741,2.825956
0.162000,0.231402,2.814098
0.163000,0.225960,2.813034
0.164000,0.223199,2.818405
0.165000,0.233369,2.807264
0.166000,0.231965,2.802592
0.167000,0.231322,2.830429
0.168000,0.226134,2.813397
0.169000,0.231073,2.831806
0.170000,0.226602,2.831417
0.171000,0.230044,2.830420
0.172000,0.228662,2.791705
0.173000,0.233478,2.814243
0.174000,0.229415,2.810621
0.175000,0.230786,2.801966
0.176000,0.229662,2.842256
0.177000,0.228123,2.838832
0.178000,0.228188,2.789150
0.179000,0.231334,2.828263
0.180000,0.229842,2.783106
0.181000,0.232307,2.814206
0.182000,0.235213,2.813158
0.183000,0.234009,2.818834
0.184000,0.232866,2.834331
0.185000,0.230266,2.806944
0.186000,0.232159,2.784013
0.187000,0.236870,2.838882
0.188000,0.232180,2.810256
0.189000,0.231339,2.834575
0.190000,0.231452,2.815290
0.191000,0.234690,2.830061
0.192000,0.230864,2.824460
0.193000,0.230827,2.831554
0.194000,0.225701,2.822115
0.195000,0.228703,2.840408
0.196000,0.228487,2.825188
0.197000,0.231579,2.822406
0.198000,0.232748,2.812138
0.199000,0.226913,2.833083
0.200000,0.233231,2.815109
0.201000,0.229579,2.814689
0.202000,0.226842,2.825448
0.203000,0.231804,2.815979
0.204000,0.232639,2.824689
0.205000,0.229275,2.834836
0.206000,0.234794,2.820899
0.207000,0.225693,2.830176
0.208000,0.230167,2.825279
0.209000,0.226887,2.827271
0.210000,0.231478,2.802663
0.211000,0.229876,2.836092
0.212000,0.231768,2.864071
0.213000,0.229524,2.840822
0.214000,0.233458,2.836403
0.215000,0.229528,2.807774
0.216000,0.230152,2.839697
0.217000,0.228541,2.830279
0.218000,0.229634,2.802321
0.219000,0.229155,2.801443
0.220000,0.231845,2.808718
0.221000,0.234943,2.822720
0.222000,0.229846,2.824177
0.223000,0.233723,2.795548
0.224000,0.233083,2.829655
0.225000,0.230059,2.823082
0.226000,0.224793,2.830572
0.227000,0.228463,2.814104
0.228000,0.226656,2.843862
0.229000,0.237244,2.821048
0.230000,0.225533,2.801922
0.231000,0.232754,2.821103
0.232000,0.231182,2.841623
0.233000,0.224453,2.833471
0.234000,0.231097,2.809704
0.235000,0.234063,2.805955
0.236000,0.231123,2.818796
0.237000,0.224762,2.800859
0.238000,0.229398,2.839135
0.239000,0.232491,2.837071
0.240000,0.230885,2.805996
0.241000,0.230779,2.828643
0.242000,0.227123,2.800104
0.243000,0.234600,2.808839
0.244000,0.232327,2.835436
0.245000,0.231648,2.823602
0.246000,0.235385,2.852859
0.247000,0.227977,2.828495
0.248000,0.227800,2.821363
0.249000,0.230114,2.826779
0.250000,0.228182,2.817076
0.251000,0.233311,2.818236
0.252000,0.231552,2.829070
0.253000,0.226838,2.824321
0.254000,0.229512,2.800386
0.255000,0.225350,2.824925
0.256000,0.228828,2.829018
0.257000,0.230245,2.812608
0.258000,0.229085,2.803065
0.259000,0.232097,2.828271
0.260000,0.236523,2.833522
0.261000,0.229392,2.813406
0.262000,0.232945,2.829982
0.263000,0.228941,2.841260
0.264000,0.229884,2.820083
0.265000,0.233355,2.812275
0.266000,0.230353,2.831404
0.267000,0.227896,2.804573
0.268000,0.236621,2.848217
0.269000,0.226547,2.820326
0.270000,0.226587,2.808888
0.271000,0.232433,2.797074
0.272000,0.230684,2.806193
0.273000,0.234730,2.811318
0.274000,0.230419,2.836049
0.275000,0.228716,2.834729
0.276000,0.227733,2.839466
0.277000,0.230672,2.836162
0.278000,0.231484,2.810287
0.279000,0.226657,2.846267
0.280000,0.233830,2.822620
0.281000,0.235239,2.806631
0.282000,0.231380,2.836943
0.283000,0.232198,2.817572
0.284000,0.224739,2.816127
0.285000,0.227046,2.797039
0.286000,0.228687,2.836131
0.287000,0.233170,2.839580
0.288000,0.225394,2.833050
0.289000,0.231379,2.818794
0.290000,0.231278,2.825271
0.291000,0.227706,2.794893
0.292000,0.233381,2.841910
0.293000,0.229616,2.825432
0.294000,0.227065,2.812052
0.295000,0.227356,2.801938
0.296000,0.228770,2.821781
0.297000,0.233177,2.825412
0.298000,0.226090,2.828559
0.299000,0.228712,2.819438
0.300000,0.231777,2.840142
0.301000,0.227264,2.812146
0.302000,0.231410,2.817136
0.303000,0.235098,2.809210
0.304000,0.225976,2.815498
0.305000,0.233066,2.808556
0.306000,0.226877,2.853641
0.307000,0.232103,2.814519
0.308000,0.229971,2.829058
0.309000,0.226689,2.819439
0.310000,0.234191,2.825047
0.311000,0.236252,2.807042
0.312000,0.227696,2.814015
0.313000,0.223980,2.802000
0.314000,0.232151,2.833787
0.315000,0.233027,2.816129
0.316000,0.229925,2.830951
0.317000,0.229253,2.828637
0.318000,0.225322,2.848754
0.319000,0.230499,2.840719
0.320000,0.234102,2.836767
0.321000,0.234627,2.823818
0.322000,0.236176,2.827228
0.323000,0.228539,2.821525
0.324000,0.232984,2.827042
0.325000,0.232976,2.795463
0.326000,0.225441,2.788630
0.327000,0.231442,2.817836
0.328000,0.229329,2.828679
0.329000,0.234505,2.828274
0.330000,0.230240,2.877276
0.331000,0.226892,2.815321
0.332000,0.234090,2.806552
0.333000,0.232788,2.808941
0.334000,0.233448,2.812273
0.335000,0.230190,2.790876
0.336000,0.226234,2.827606
0.337000,0.231812,2.820028
0.338000,0.235767,2.809041
0.339000,0.230862,2.793419
0.340000,0.230531,2.825235
0.341000,0.233535,2.816055
0.342000,0.230362,2.799048
0.343000,0.235570,2.809318
0.344000,0.229714,2.828018
0.345000,0.228597,2.837693
0.346000,0.232133,2.834737
0.347000,0.227434,2.788401
0.348000,0.233824,2.830286
0.349000,0.226021,2.806820
0.350000,0.226892,2.825833
0.351000,0.233319,2.843293
0.352000,0.229843,2.828343
0.353000,0.230567,2.822739
0.354000,0.231359,2.810680
0.355000,0.230899,2.814482
0.356000,0.232430,2.816255
0.357000,0.229474,2.821333
0.358000,0.224162,2.816932
0.359000,0.231187,2.820716
0.360000,0.231423,2.814693
0.361000,0.230447,2.841277
0.362000,0.235197,2.812465
0.363000,0.230084,2.796453
0.364000,0.224898,2.812619
0.365000,0.229629,2.799479
0.366000,0.229710,2.803277
0.367000,0.229867,2.852472
0.368000,0.229616,2.824562
0.369000,0.228782,2.844738
0.370000,0.235752,2.796593
0.371000,0.231103,2.830677
0.372000,0.227435,2.812803
0.373000,0.233922,2.836075
0.374000,0.233094,2.813501
0.375000,0.232967,2.815416
0.376000,0.234848,2.829104
0.377000,0.227841,2.808320
0.378000,0.228722,2.804858
0.379000,0.230420,2.818975
0.380000,0.222529,2.798618
0.381000,0.230314,2.807755
0.382000,0.234517,2.823047
0.383000,0.228690,2.814842
0.384000,0.231623,2.797230
0.385000,0.231579,2.850784
0.386000,0.233221,2.830952
0.387000,0.229939,2.824298
0.388000,0.232693,2.784133
0.389000,0.233086,2.817480
0.390000,0.231665,2.825350
0.391000,0.229566,2.814390
0.392000,0.228576,2.797935
0.393000,0.226138,2.834237
0.394000,0.229242,2.834979
0.395000,0.230509,2.811560
0.396000,0.228975,2.812392
0.397000,0.232801,2.828134
0.398000,0.232333,2.808104
0.399000,0.230829,2.848288
0.400000,0.229499,2.814283
0.401000,0.233944,2.836978
0.402000,0.230690,2.825786
0.403000,0.228811,2.807750
0.404000,0.229114,2.840172
0.405000,0.232169,2.796386
0.406000,0.229814,2.797971
0.407000,0.232631,2.842850
0.408000,0.229337,2.809798
0.409000,0.226928,2.845757
0.410000,0.231344,2.804598
0.411000,0.228747,2.828202
0.412000,0.226390,2.836271
0.413000,0.231834,2.826901
0.414000,0.232550,2.824751
0.415000,0.229403,2.837447
0.416000,0.234750,2.850663
0.417000,0.229514,2.835837
0.418000,0.230157,2.825044
0.419000,0.231380,2.810231
0.420000,0.225078,2.846950
0.421000,0.228006,2.812879
0.422000,0.223784,2.827364
0.423000,0.231311,2.824892
0.424000,0.231121,2.812773
0.425000,0.233527,2.809401
0.426000,0.232474,2.825024
0.427000,0.228068,2.809124
0.428000,0.233483,2.813900
0.429000,0.234298,2.847513
0.430000,0.228601,2.813582
0.431000,0.235604,2.814701
0.432000,0.231929,2.794398
0.433000,0.232604,2.840095
0.434000,0.234280,2.845563
0.435000,0.237665,2.813554
0.436000,0.227718,2.811647
0.437000,0.234079,2.797518
0.438000,0.228921,2.822176
0.439000,0.233736,2.833238
0.440000,0.231140,2.809871
0.441000,0.226724,2.813583
0.442000,0.225688,2.834576
0.443000,0.227754,2.787443
0.444000,0.231569,2.807332
0.445000,0.232192,2.803754
0.446000,0.225587,2.807201
0.447000,0.232341,2.840456
0.448000,0.230414,2.829322
0.449000,0.227783,2.808951
0.450000,0.229396,2.818182
0.451000,0.227305,2.808403
0.452000,0.234694,2.791175
0.453000,0.230756,2.823761
0.454000,0.228910,2.832216
0.455000,0.228702,2.825235
0.456000,0.231638,2.790716
0.457000,0.229493,2.810578
0.458000,0.232038,2.809761
0.459000,0.231319,2.823871
0.460000,0.234662,2.809563
0.461000,0.228838,2.821453
0.462000,0.231119,2.829260
0.463000,0.234280,2.828994
0.464000,0.232171,2.816705
0.465000,0.232185,2.790713
0.466000,0.235642,2.847581
0.467000,0.230269,2.824245
0.468000,0.230077,2.831736
0.469000,0.232632,2.810772
0.470000,0.234090,2.822277
0.471000,0.230157,2.833622
0.472000,0.230392,2.807664
0.473000,0.230824,2.802132
0.474000,0.234088,2.837223
0.475000,0.230345,2.824204
0.476000,0.232287,2.804009
0.477000,0.230922,2.821053
0.478000,0.229426,2.832118
0.479000,0.226764,2.810581
0.480000,0.225632,2.816353
0.481000,0.229474,2.796279
0.482000,0.228165,2.811249
0.483000,0.226760,2.784266
0.484000,0.233203,2.854769
0.485000,0.232724,2.814874
0.486000,0.224220,2.807812
0.487000,0.233145,2.814068
0.488000,0.229793,2.837343
0.489000,0.229056,2.834313
0.490000,0.234899,2.823517
0.491000,0.228818,2.832592
0.492000,0.232565,2.831378
0.493000,0.230720,2.803558
0.494000,0.234239,2.826760
0.495000,0.226928,2.812859
0.496000,0.230489,2.797603
0.497000,0.230652,2.833994
0.498000,0.227727,2.800858
0.499000,0.233302,2.813708
0.500000,0.226984,2.816603
0.501000,0.232625,2.835154
0.502000,0.229831,2.826112
0.503000,0.223893,2.808806
0.504000,0.228973,2.832473
0.505000,0.227065,2.846739
0.506000,0.228921,2.810418
0.507000,0.229412,2.835950
0.508000,0.232999,2.825892
0.509000,0.224235,2.823889
0.510000,0.228341,2.799414
0.511000,0.227782,2.824722
0.512000,0.226447,2.804073
0.513000,0.227671,2.827803
0.514000,0.232464,2.798506
0.515000,0.231375,2.814029
0.516000,0.230265,2.818763
0.517000,0.231297,2.821205
0.518000,0.232555,2.830976
0.519000,0.232631,2.806100
0.520000,0.233459,2.820684
0.521000,0.226335,2.819354
0.522000,0.230985,2.837559
0.523000,0.235943,2.840884
0.524000,0.233456,2.824158
0.525000,0.235924,2.819645
0.526000,0.230469,2.823991
0.527000,0.230253,2.834585
0.528000,0.230997,2.780605
0.529000,0.232699,2.807357
0.530000,0.236136,2.806805
0.531000,0.230525,2.843835
0.532000,0.231533,2.827578
0.533000,0.231663,2.829588
0.534000,0.235709,2.817165
0.535000,0.228451,2.809526
0.536000,0.234269,2.831249
0.537000,0.225582,2.809455
0.538000,0.233844,2.812363
0.539000,0.227764,2.806608
0.540000,0.230716,2.821468
0.541000,0.229161,2.818729
0.542000,0.234718,2.798797
0.543000,0.228811,2.821081
0.544000,0.231599,2.841500
0.545000,0.224786,2.809936
0.546000,0.233544,2.798534
0.547000,0.228462,2.829322
0.548000,0.230832,2.812306
0.549000,0.233153,2.814844
0.550000,0.227631,2.801740
0.551000,0.230056,2.829878
0.552000,0.231250,2.843009
0.553000,0.229003,2.824278
0.554000,0.234170,2.825898
0.555000,0.230295,2.808526
0.556000,0.233940,2.830455
0.557000,0.227570,2.832608
0.558000,0.233533,2.836177
0.559000,0.228353,2.823116
0.560000,0.231094,2.824473
0.561000,0.236563,2.808964
0.562000,0.234428,2.801538
0.563000,0.233533,2.818280
0.564000,0.231308,2.814231
0.565000,0.228742,2.819516
0.566000,0.225508,2.810908
0.567000,0.226456,2.839849
0.568000,0.232861,2.842018
0.569000,0.229799,2.806736
0.570000,0.229998,2.833048
0.571000,0.228477,2.834789
0.572000,0.233207,2.816922
0.573000,0.229847,2.802124
0.574000,0.231331,2.809408
0.575000,0.223385,2.806599
0.576000,0.233379,2.818451
0.577000,0.229358,2.825102
0.578000,0.231715,2.834799
0.579000,0.228763,2.793305
0.580000,0.227091,2.832455
0.581000,0.224372,2.830449
0.582000,0.232054,2.821276
0.583000,0.229258,2.820984
0.584000,0.227407,2.818981
0.585000,0.234280,2.823476
0.586000,0.232919,2.803066
0.587000,0.226448,2.826369
0.588000,0.227674,2.813876
0.589000,0.233909,2.828399
0.590000,0.237092,2.820121
0.591000,0.231356,2.831286
0.592000,0.230565,2.827094
0.593000,0.231603,2.782022
0.594000,0.233286,2.823279
0.595000,0.232583,2.809505
0.596000,0.228888,2.809365
0.597000,0.228253,2.824337
0.598000,0.229015,2.788546
0.599000,0.226514,2.843591
0.600000,0.227062,2.852157
0.601000,0.235417,2.820855
0.602000,0.229880,2.836563
0.603000,0.234574,2.832110
0.604000,0.231191,2.817549
0.605000,0.227204,2.829050
0.606000,0.232944,2.807561
0.607000,0.232978,2.837586
0.608000,0.229083,2.824080
0.609000,0.235502,2.818615
0.610000,0.229514,2.834655
0.611000,0.233793,2.821571
0.612000,0.231236,2.803151
0.613000,0.228013,2.822627
0.614000,0.230147,2.834266
0.615000,0.234504,2.828351
0.616000,0.229855,2.815793
0.617000,0.227021,2.827455
0.618000,0.232887,2.804079
0.619000,0.233646,2.834372
0.620000,0.227564,2.825559
0.621000,0.226476,2.811077
0.622000,0.233603,2.839562
0.623000,0.230065,2.812869
0.624000,0.229634,2.821167
0.625000,0.234187,2.818326
0.626000,0.229941,2.777156
0.627000,0.228859,2.807904
0.628000,0.230895,2.835313
0.629000,0.231028,2.798729
0.630000,0.235257,2.826714
0.631000,0.227496,2.811838
0.632000,0.235077,2.839688
0.633000,0.231824,2.808265
0.634000,0.231090,2.847501
0.635000,0.226237,2.821145
0.636000,0.231910,2.835839
0.637000,0.232030,2.826938
0.638000,0.236364,2.799425
0.639000,0.233811,2.846634
0.640000,0.227375,2.822901
0.641000,0.229550,2.776338
0.642000,0.229126,2.787014
0.643000,0.233532,2.822247
0.644000,0.237430,2.815101
0.645000,0.233800,2.851104
0.646000,0.230835,2.827139
0.647000,0.225803,2.809997
0.648000,0.224688,2.807142
0.649000,0.228451,2.814393
0.650000,0.232062,2.827958
0.651000,0.229234,2.816564
0.652000,0.230955,2.814457
0.653000,0.227487,2.821341
0.654000,0.226605,2.827661
0.655000,0.236514,2.815492
0.656000,0.226311,2.823630
0.657000,0.230682,2.800317
0.658000,0.230197,2.806073
0.659000,0.231238,2.824673
0.660000,0.228214,2.823408
0.661000,0.227909,2.828761
0.662000,0.226803,2.834961
0.663000,0.231071,2.822097
0.664000,0.229634,2.839152
0.665000,0.229669,2.830313
0.666000,0.230916,2.822791
0.667000,0.232375,2.820695
0.668000,0.232913,2.825446
0.669000,0.232738,2.824072
0.670000,0.228862,2.818890
0.671000,0.233915,2.817403
0.672000,0.237353,2.839817
0.673000,0.233358,2.810019
0.674000,0.226814,2.830259
0.675000,0.226790,2.819113
0.676000,0.234549,2.818688
0.677000,0.231181,2.829735
0.678000,0.231426,2.823347
0.679000,0.230641,2.813639
0.680000,0.226739,2.822613
0.681000,0.231709,2.822600
0.682000,0.227827,2.830256
0.683000,0.229975,2.826509
0.684000,0.231723,2.813183
0.685000,0.237121,2.820670
0.686000,0.228302,2.824255
0.687000,0.229369,2.847688
0.688000,0.230666,2.830516
0.689000,0.225229,2.831386
0.690000,0.228528,2.818691
0.691000,0.235357,2.798108
0.692000,0.229687,2.831899
0.693000,0.229407,2.839404
0.694000,0.227099,2.836655
0.695000,0.227700,2.820488
0.696000,0.230103,2.816875
0.697000,0.231201,2.814424
0.698000,0.229879,2.804750
0.699000,0.232476,2.806958
0.700000,0.230455,2.801429
0.701000,0.233229,2.820619
0.702000,0.225555,2.843855
0.703000,0.235370,2.817989
0.704000,0.228395,2.815612
0.705000,0.233256,2.821871
0.706000,0.234118,2.816174
0.707000,0.227703,2.821266
0.708000,0.234743,2.824394
0.709000,0.232958,2.837268
0.710000,0.231776,2.829326
0.711000,0.224545,2.791725
0.712000,0.230771,2.839603
0.713000,0.231433,2.823904
0.714000,0.227183,2.826556
0.715000,0.235088,2.781945
0.716000,0.229229,2.815951
0.717000,0.231423,2.822448
0.718000,0.229840,2.833027
0.719000,0.226362,2.813714
0.720000,0.226907,2.823215
0.721000,0.229317,2.806429
0.722000,0.230248,2.819820
0.723000,0.228844,2.795023
0.724000,0.234163,2.798650
0.725000,0.232374,2.837978
0.726000,0.228136,2.822062
0.727000,0.230389,2.795295
0.728000,0.228010,2.807130
0.729000,0.233204,2.809524
0.730000,0.226948,2.820242
0.731000,0.231639,2.829517
0.732000,0.231328,2.806635
0.733000,0.231735,2.816210
0.734000,0.231209,2.854285
0.735000,0.227243,2.806316
0.736000,0.230017,2.832572
0.737000,0.233452,2.830544
0.738000,0.233083,2.800171
0.739000,0.227625,2.818487
0.740000,0.230385,2.837139
0.741000,0.229722,2.851984
0.742000,0.232882,2.787302
0.743000,0.229846,2.810734
0.744000,0.231165,2.819167
0.745000,0.233030,2.858059
0.746000,0.231646,2.840845
0.747000,0.228651,2.834765
0.748000,0.229611,2.810738
0.749000,0.232701,2.808264
0.750000,0.227795,2.829931
0.751000,0.231648,2.845631
0.752000,0.227556,2.810918
0.753000,0.230106,2.815427
0.754000,0.227341,2.820837
0.755000,0.228266,2.839817
0.756000,0.226521,2.826851
0.757000,0.227138,2.849336
0.758000,0.229118,2.815417
0.759000,0.229246,2.836935
0.760000,0.232861,2.814747
0.761000,0.228195,2.809730
0.762000,0.234700,2.798403
0.763000,0.229270,2.816535
0.764000,0.230128,2.794494
0.765000,0.232118,2.814455
0.766000,0.230423,2.832193
0.767000,0.229942,2.838889
0.768000,0.231722,2.826836
0.769000,0.235791,2.847869
0.770000,0.228244,2.813492
0.771000,0.233715,2.831589
0.772000,0.232762,2.809847
0.773000,0.232070,2.813696
0.774000,0.231236,2.835807
0.775000,0.227788,2.847351
0.776000,0.230465,2.828245
0.777000,0.225902,2.829876
0.778000,0.225707,2.849516
0.779000,0.221817,2.813495
0.780000,0.227313,2.811088
0.781000,0.230226,2.802248
0.782000,0.227578,2.814251
0.783000,0.230285,2.823553
0.784000,0.233088,2.790035
0.785000,0.230211,2.795607
0.786000,0.231321,2.810391
0.787000,0.235671,2.848001
0.788000,0.231008,2.816840
0.789000,0.233405,2.837024
0.790000,0.233136,2.811717
0.791000,0.227070,2.840390
0.792000,0.226184,2.818994
0.793000,0.230089,2.811226
0.794000,0.229411,2.819467
0.795000,0.236910,2.803785
0.796000,0.229970,2.825312
0.797000,0.228385,2.807996
0.798000,0.231261,2.845854
0.799000,0.230303,2.808725
0.800000,0.233698,2.831514
0.801000,0.229542,2.839010
0.802000,0.227205,2.820048
0.803000,0.230830,2.842886
0.804000,0.236492,2.861297
0.805000,0.232785,2.811991
0.806000,0.237405,2.803421
0.807000,0.226404,2.820008
0.808000,0.232188,2.809105
0.809000,0.230484,2.818974
0.810000,0.229682,2.823144
0.811000,0.230209,2.814901
0.812000,0.230867,2.837590
0.813000,0.230325,2.827655
0.814000,0.232441,2.846754
0.815000,0.233358,2.808979
0.816000,0.232321,2.833506
0.817000,0.233595,2.827369
0.818000,0.230753,2.829787
0.819000,0.229941,2.829887
0.820000,0.233194,2.823933
0.821000,0.228463,2.807971
0.822000,0.227293,2.805937
0.823000,0.228508,2.807128
0.824000,0.224505,2.826271
0.825000,0.227841,2.790893
0.826000,0.231461,2.824060
0.827000,0.228060,2.809318
0.828000,0.232062,2.795450
0.829000,0.230707,2.820099
0.830000,0.234166,2.855201
0.831000,0.228258,2.841369
0.832000,0.230769,2.808210
0.833000,0.230441,2.822333
0.834000,0.228006,2.843586
0.835000,0.228839,2.845666
0.836000,0.229471,2.805433
0.837000,0.233212,2.825691
0.838000,0.230450,2.816802
0.839000,0.228620,2.836902
0.840000,0.229096,2.835056
0.841000,0.232587,2.866135
0.842000,0.230305,2.809381
0.843000,0.231890,2.815768
0.844000,0.224689,2.811952
0.845000,0.231580,2.810597
0.846000,0.234395,2.828269
0.847000,0.232932,2.828244
0.848000,0.229698,2.819012
0.849000,0.231854,2.827800
0.850000,0.234245,2.836340
0.851000,0.230939,2.803938
0.852000,0.234397,2.800459
0.853000,0.234521,2.805461
0.854000,0.226821,2.816907
0.855000,0.228231,2.822191
0.856000,0.232514,2.822015
0.857000,0.234695,2.824553
0.858000,0.229160,2.819843
0.859000,0.229923,2.825689
0.860000,0.231226,2.804165
0.861000,0.228576,2.814883
0.862000,0.226851,2.819333
0.863000,0.227542,2.816045
0.864000,0.229173,2.834872
0.865000,0.228542,2.814698
0.866000,0.233130,2.828435
0.867000,0.231615,2.812561
0.868000,0.230503,2.797788
0.869000,0.227944,2.799733
0.870000,0.231784,2.840690
0.871000,0.234864,2.838775
0.872000,0.234087,2.821504
0.873000,0.228708,2.819819
0.874000,0.227130,2.833650
0.875000,0.231195,2.836489
0.876000,0.225751,2.799493
0.877000,0.234549,2.816511
0.878000,0.230631,2.823980
0.879000,0.235014,2.789431
0.880000,0.232423,2.821609
0.881000,0.230129,2.804403
0.882000,0.236767,2.818834
0.883000,0.227593,2.825208
0.884000,0.233907,2.830782
0.885000,0.233848,2.813271
0.886000,0.234443,2.842216
0.887000,0.233814,2.838449
0.888000,0.231237,2.808186
0.889000,0.229263,2.800801
0.890000,0.229816,2.827406
0.891000,0.228063,2.803544
0.892000,0.230017,2.817239
0.893000,0.232751,2.824760
0.894000,0.239430,2.816124
0.895000,0.231642,2.823595
0.896000,0.226076,2.845633
0.897000,0.231467,2.789573
0.898000,0.226525,2.830194
0.899000,0.230773,2.811518
0.900000,0.230957,2.836134
0.901000,0.234217,2.820081
0.902000,0.229819,2.806208
0.903000,0.228787,2.819095
0.904000,0.230824,2.814785
0.905000,0.228246,2.841111
0.906000,0.229508,2.798822
0.907000,0.236016,2.827361
0.908000,0.233362,2.829593
0.909000,0.227399,2.829945
0.910000,0.229498,2.834882
0.911000,0.233875,2.820621
0.912000,0.229609,2.803644
0.913000,0.234814,2.807098
0.914000,0.230206,2.805780
0.915000,0.233885,2.826773
0.916000,0.235401,2.836790
0.917000,0.231378,2.821128
0.918000,0.230553,2.810409
0.919000,0.229468,2.829828
0.920000,0.227170,2.807601
0.921000,0.229157,2.817327
0.922000,0.225127,2.813616
0.923000,0.227381,2.855069
0.924000,0.228905,2.811017
0.925000,0.227354,2.829808
0.926000,0.232362,2.827485
0.927000,0.225118,2.827750
0.928000,0.228552,2.810535
0.929000,0.230415,2.812195
0.930000,0.230092,2.821224
