# time_s,loadcell_V,current_V
0.263000,0.129228,2.561755
0.264000,0.129492,2.578956
0.265000,0.127678,2.554879
0.266000,0.138411,2.578481
0.267000,0.129707,2.558420
0.268000,0.130895,2.582190
0.269000,0.126396,2.583311
0.270000,0.129580,2.553951
0.271000,0.126656,2.595083
0.272000,0.129931,2.555776
0.273000,0.129471,2.592112
0.274000,0.132565,2.570991
0.275000,0.125940,2.548346
0.276000,0.128128,2.535788
0.277000,0.125975,2.553746
0.278000,0.126435,2.566401
0.279000,0.129907,2.589171
0.280000,0.125203,2.565997
0.281000,0.129821,2.560802
0.282000,0.128968,2.554682
0.283000,0.128172,2.552520
0.284000,0.123073,2.533255
0.285000,0.126442,2.552821
0.286000,0.128961,2.568255
0.287000,0.134671,2.548919
0.288000,0.127376,2.563500
0.289000,0.129254,2.565667
0.290000,0.126289,2.566367
0.291000,0.127242,2.554360
0.292000,0.129856,2.559908
0.293000,0.131861,2.567295
0.294000,0.129844,2.561233
0.295000,0.130645,2.557833
0.296000,0.130001,2.543232
0.297000,0.132062,2.586501
0.298000,0.127627,2.552218
0.299000,0.127741,2.588709
0.300000,0.126423,2.547614
0.301000,0.132272,2.581241
0.302000,0.124037,2.565926
0.303000,0.125100,2.554470
0.304000,0.125307,2.597070
0.305000,0.130779,2.569765
0.306000,0.128521,2.542230
0.307000,0.130208,2.561029
0.308000,0.129331,2.542909
0.309000,0.125493,2.561868
0.310000,0.128887,2.558124
0.311000,0.130513,2.570404
0.312000,0.124065,2.546549
0.313000,0.119990,2.539875
0.314000,0.129103,2.589578
0.315000,0.126854,2.563293
0.316000,0.124433,2.543727
0.317000,0.133131,2.568501
0.318000,0.122028,2.565881
0.319000,0.130659,2.565295
0.320000,0.132249,2.573240
0.321000,0.129565,2.548346
0.322000,0.130878,2.547970
0.323000,0.129376,2.543660
0.324000,0.131995,2.527494
0.325000,0.126668,2.561904
0.326000,0.132935,2.588825
0.327000,0.122779,2.574694
0.328000,0.129241,2.575430
0.329000,0.127438,2.568963
0.330000,0.128591,2.572037
0.331000,0.129102,2.525693
0.332000,0.128591,2.576795
0.333000,0.127414,2.597596
0.334000,0.131234,2.524561
0.335000,0.127330,2.548499
0.336000,0.124709,2.550158
0.337000,0.128656,2.562053
0.338000,0.128853,2.553909
0.339000,0.126520,2.536183
0.340000,0.130116,2.576984
0.341000,0.129618,2.538218
0.342000,0.131975,2.576158
0.343000,0.125294,2.551970
0.344000,0.128946,2.582624
0.345000,0.124388,2.561508
0.346000,0.125346,2.553769
0.347000,0.130502,2.554141
0.348000,0.128633,2.585594
0.349000,0.131756,2.598176
0.350000,0.124617,2.584937
0.351000,0.127559,2.563322
0.352000,0.123684,2.566466
0.353000,0.126648,2.575202
0.354000,0.127129,2.562986
0.355000,0.123788,2.560301
0.356000,0.132293,2.565877
0.357000,0.126611,2.559898
0.358000,0.125696,2.555679
0.359000,0.123008,2.562612
0.360000,0.124587,2.561654
0.361000,0.131216,2.560973
0.362000,0.130126,2.561323
0.363000,0.134520,2.560814
0.364000,0.119514,2.571253
0.365000,0.126208,2.572525
0.366000,0.128145,2.560462
0.367000,0.125633,2.593383
0.368000,0.129262,2.578854
0.369000,0.124709,2.551922
0.370000,0.132837,2.560900
0.371000,0.127442,2.563741
0.372000,0.130833,2.556284
0.373000,0.129272,2.590711
0.374000,0.131723,2.547873
0.375000,0.128372,2.551116
0.376000,0.124154,2.573527
0.377000,0.127182,2.555695
0.378000,0.124639,2.582881
0.379000,0.127891,2.549569
0.380000,0.130967,2.552118
0.381000,0.131075,2.564368
0.382000,0.130073,2.578806
0.383000,0.127069,2.544116
0.384000,0.132283,2.566602
0.385000,0.126013,2.559735
0.386000,0.130968,2.546093
0.387000,0.125021,2.551650
0.388000,0.129952,2.568423
0.389000,0.129173,2.588815
0.390000,0.123525,2.566638
0.391000,0.126110,2.582353
0.392000,0.126151,2.529392
0.393000,0.131472,2.566395
0.394000,0.127884,2.547977
0.395000,0.128236,2.547613
0.396000,0.128194,2.552094
0.397000,0.135263,2.536131
0.398000,0.124838,2.575022
0.399000,0.130401,2.611714
0.400000,0.131545,2.570740
0.401000,0.128879,2.570403
0.402000,0.127210,2.556762
0.403000,0.131644,2.580335
0.404000,0.127700,2.554947
0.405000,0.121000,2.560934
0.406000,0.132350,2.534528
0.407000,0.124094,2.569138
0.408000,0.125108,2.540918
0.409000,0.122472,2.571783
0.410000,0.131069,2.574736
0.411000,0.122836,2.571023
0.412000,0.132408,2.533142
0.413000,0.125461,2.573604
0.414000,0.130817,2.572618
0.415000,0.132554,2.582482
0.416000,0.130597,2.573988
0.417000,0.128475,2.572542
0.418000,0.135207,2.552657
0.419000,0.131953,2.574604
0.420000,0.134375,2.565977
0.421000,0.125426,2.527249
0.422000,0.128007,2.599654
0.423000,0.129787,2.563443
0.424000,0.119807,2.551383
0.425000,0.126718,2.549710
0.426000,0.128245,2.534904
0.427000,0.130300,2.584026
0.428000,0.125313,2.547599
0.429000,0.131913,2.557401
0.430000,0.130384,2.561427
0.431000,0.135937,2.555997
0.432000,0.134240,2.554882
0.433000,0.129453,2.554036
0.434000,0.130566,2.562521
0.435000,0.127760,2.585146
0.436000,0.133201,2.567459
0.437000,0.131376,2.556703
0.438000,0.126627,2.560742
0.439000,0.129878,2.549645
0.440000,0.126692,2.585557
0.441000,0.129874,2.552149
0.442000,0.129610,2.576683
0.443000,0.124157,2.569807
0.444000,0.125018,2.557777
0.445000,0.125313,2.572312
0.446000,0.129840,2.584913
0.447000,0.126919,2.553349
0.448000,0.128724,2.558919
0.449000,0.129390,2.549680
0.450000,0.131788,2.560632
0.451000,0.129753,2.546593
0.452000,0.130980,2.544961
0.453000,0.129919,2.573996
0.454000,0.133143,2.559516
0.455000,0.129262,2.586736
0.456000,0.129379,2.584934
0.457000,0.130471,2.554495
0.458000,0.134039,2.586442
0.459000,0.129154,2.585802
0.460000,0.126976,2.548711
0.461000,0.129959,2.584606
0.462000,0.128295,2.576219
0.463000,0.126941,2.568798
0.464000,0.126986,2.561808
0.465000,0.128378,2.569955
0.466000,0.127515,2.575564
0.467000,0.128432,2.556385
0.468000,0.123793,2.552130
0.469000,0.134384,2.568249
0.470000,0.128238,2.562305
0.471000,0.127982,2.538766
0.472000,0.125124,2.559798
0.473000,0.129544,2.576602
0.474000,0.126080,2.568590
0.475000,0.127753,2.573507
0.476000,0.129971,2.550377
0.477000,0.127348,2.553105
0.478000,0.131893,2.600709
0.479000,0.126755,2.571131
0.480000,0.125160,2.583160
0.481000,0.125796,2.569022
0.482000,0.131553,2.542869
0.483000,0.126463,2.606964
0.484000,0.123476,2.571269
0.485000,0.132658,2.588307
0.486000,0.128127,2.562605
0.487000,0.128860,2.572842
0.488000,0.125777,2.585643
0.489000,0.123915,2.543695
0.490000,0.129498,2.577846
0.491000,0.129531,2.558405
0.492000,0.127888,2.556754
0.493000,0.131259,2.576925
0.494000,0.132909,2.569832
0.495000,0.128713,2.577193
0.496000,0.131036,2.552262
0.497000,0.129926,2.554725
0.498000,0.133317,2.562290
0.499000,0.130589,2.555389
0.500000,0.130110,2.520801
0.501000,0.124668,2.562323
0.502000,0.131970,2.559147
0.503000,0.124915,2.569681
0.504000,0.129932,2.582367
0.505000,0.128941,2.549604
0.506000,0.131720,2.564013
0.507000,0.127315,2.575560
0.508000,0.127735,2.577133
0.509000,0.123763,2.572817
0.510000,0.128488,2.545828
0.511000,0.129268,2.557431
0.512000,0.131893,2.560357
0.513000,0.131602,2.573125
0.514000,0.125829,2.581067
0.515000,0.132452,2.581158
0.516000,0.126261,2.592364
0.517000,0.129280,2.585874
0.518000,0.125740,2.546970
0.519000,0.125127,2.574776
0.520000,0.130958,2.577489
0.521000,0.129186,2.542804
0.522000,0.131252,2.547099
0.523000,0.122173,2.570778
0.524000,0.131482,2.556403
0.525000,0.122238,2.556140
0.526000,0.129273,2.564461
0.527000,0.128487,2.560557
0.528000,0.127551,2.555572
0.529000,0.128245,2.567804
0.530000,0.125390,2.549307
0.531000,0.129955,2.558289
0.532000,0.125996,2.561272
0.533000,0.129397,2.563870
0.534000,0.128716,2.559853
0.535000,0.126032,2.574958
0.536000,0.126328,2.573225
0.537000,0.131132,2.579182
0.538000,0.125483,2.586457
0.539000,0.127019,2.569036
0.540000,0.126463,2.576348
0.541000,0.125358,2.584958
0.542000,0.124615,2.587772
0.543000,0.127707,2.554367
0.544000,0.125890,2.554166
0.545000,0.128310,2.552803
0.546000,0.128317,2.565928
0.547000,0.127808,2.553149
0.548000,0.126785,2.595482
0.549000,0.122763,2.563347
0.550000,0.127698,2.576232
0.551000,0.123634,2.563932
0.552000,0.134184,2.557969
0.553000,0.125171,2.558379
0.554000,0.126519,2.549908
0.555000,0.131091,2.559414
0.556000,0.129351,2.578554
0.557000,0.134911,2.569045
0.558000,0.127408,2.550625
0.559000,0.127929,2.568495
0.560000,0.124746,2.570859
0.561000,0.127081,2.562786
0.562000,0.126247,2.582937
0.563000,0.131633,2.568803
0.564000,0.125806,2.562923
0.565000,0.127503,2.555036
0.566000,0.127108,2.561291
0.567000,0.129764,2.556222
0.568000,0.129955,2.554604
0.569000,0.127909,2.582591
0.570000,0.127379,2.572174
0.571000,0.125926,2.539821
0.572000,0.129529,2.576133
0.573000,0.128901,2.575073
0.574000,0.132282,2.580018
0.575000,0.131676,2.566407
0.576000,0.133339,2.566777
0.577000,0.128279,2.592900
0.578000,0.125924,2.540677
0.579000,0.124437,2.580369
0.580000,0.129651,2.566820
0.581000,0.124076,2.582256
0.582000,0.130732,2.566944
0.583000,0.127474,2.560847
0.584000,0.136755,2.568620
0.585000,0.121230,2.595227
0.586000,0.125613,2.583875
0.587000,0.128663,2.559195
0.588000,0.126036,2.578843
0.589000,0.133775,2.605761
0.590000,0.129292,2.586491
0.591000,0.126461,2.554706
0.592000,0.129390,2.567210
0.593000,0.126577,2.577388
0.594000,0.128742,2.589948
0.595000,0.129179,2.581202
0.596000,0.130543,2.570943
0.597000,0.129633,2.553827
0.598000,0.129420,2.584238
0.599000,0.129474,2.544038
0.600000,0.125437,2.546822
0.601000,0.128177,2.533181
0.602000,0.128817,2.568771
0.603000,0.122443,2.580729
0.604000,0.127032,2.578192
0.605000,0.127064,2.550842
0.606000,0.127415,2.564003
0.607000,0.130156,2.554670
0.608000,0.125354,2.552935
0.609000,0.134933,2.557958
0.610000,0.124206,2.553277
0.611000,0.128467,2.549679
0.612000,0.132553,2.563986
0.613000,0.130084,2.551787
0.614000,0.128168,2.547994
0.615000,0.130454,2.559576
0.616000,0.129913,2.563502
0.617000,0.128210,2.572521
0.618000,0.129435,2.550652
0.619000,0.131766,2.572041
0.620000,0.131006,2.556454
0.621000,0.130220,2.536666
0.622000,0.123897,2.557652
0.623000,0.123221,2.590899
0.624000,0.126807,2.576920
0.625000,0.125493,2.579805
0.626000,0.127891,2.585497
0.627000,0.131082,2.575034
0.628000,0.135535,2.598479
0.629000,0.130418,2.572243
0.630000,0.132259,2.562572
0.631000,0.133842,2.549688
0.632000,0.130642,2.570532
0.633000,0.128662,2.558415
0.634000,0.125453,2.568797
0.635000,0.130356,2.553849
0.636000,0.132121,2.568305
0.637000,0.130206,2.562203
0.638000,0.128516,2.554362
0.639000,0.130428,2.551898
0.640000,0.127078,2.570178
0.641000,0.128569,2.580609
0.642000,0.123122,2.549330
0.643000,0.124210,2.563998
0.644000,0.125316,2.568159
0.645000,0.123026,2.578511
0.646000,0.128096,2.571043
0.647000,0.132473,2.582603
0.648000,0.125780,2.584588
0.649000,0.131255,2.572226
0.650000,0.128169,2.568881
0.651000,0.130592,2.569868
0.652000,0.125972,2.595189
0.653000,0.127274,2.548361
0.654000,0.130530,2.593406
0.655000,0.135833,2.565476
0.656000,0.131955,2.556635
0.657000,0.128382,2.553196
0.658000,0.126724,2.571375
0.659000,0.127672,2.556138
0.660000,0.126599,2.552959
0.661000,0.127827,2.566005
0.662000,0.125691,2.569106
0.663000,0.128551,2.580088
0.664000,0.131055,2.564618
0.665000,0.133136,2.583680
0.666000,0.135204,2.560120
0.667000,0.133879,2.565494
0.668000,0.126023,2.570689
0.669000,0.128947,2.560753
0.670000,0.128501,2.564772
0.671000,0.126973,2.570864
0.672000,0.129390,2.570864
0.673000,0.129027,2.581797
0.674000,0.130113,2.563380
0.675000,0.128744,2.560844
0.676000,0.134006,2.588663
0.677000,0.127425,2.571187
0.678000,0.128363,2.562389
0.679000,0.122255,2.555542
0.680000,0.129074,2.581870
0.681000,0.132824,2.561290
0.682000,0.129320,2.568796
0.683000,0.131971,2.580445
0.684000,0.129527,2.570811
0.685000,0.125196,2.573478
0.686000,0.126464,2.588546
0.687000,0.136273,2.548936
0.688000,0.127324,2.548751
0.689000,0.131926,2.560191
0.690000,0.126667,2.567251
0.691000,0.128254,2.570491
0.692000,0.134759,2.569249
0.693000,0.130020,2.561434
0.694000,0.126154,2.569204
0.695000,0.128933,2.574490
0.696000,0.128715,2.557307
0.697000,0.130382,2.558228
0.698000,0.129126,2.560612
0.699000,0.124363,2.563239
0.700000,0.126267,2.538083
0.701000,0.127846,2.564832
0.702000,0.131652,2.553492
0.703000,0.130133,2.562942
0.704000,0.131603,2.556584
0.705000,0.122309,2.568133
0.706000,0.129227,2.544044
0.707000,0.128948,2.558159
0.708000,0.129063,2.564597
0.709000,0.128865,2.576625
0.710000,0.135703,2.560398
0.711000,0.124122,2.579881
0.712000,0.128526,2.566153
0.713000,0.130580,2.595274
0.714000,0.128996,2.578158
0.715000,0.131057,2.559469
0.716000,0.127340,2.556093
0.717000,0.132234,2.533855
0.718000,0.119812,2.576519
0.719000,0.129210,2.534322
0.720000,0.130843,2.581655
0.721000,0.125246,2.593584
0.722000,0.128015,2.565960
0.723000,0.130889,2.545587
0.724000,0.128981,2.554195
0.725000,0.131301,2.560107
0.726000,0.122619,2.576283
0.727000,0.126703,2.553822
0.728000,0.131578,2.573166
0.729000,0.125133,2.570869
0.730000,0.127797,2.561158
0.731000,0.125320,2.548777
0.732000,0.127227,2.568474
0.733000,0.131862,2.561007
0.734000,0.133819,2.545036
0.735000,0.129535,2.578036
0.736000,0.129039,2.576329
0.737000,0.128323,2.562530
0.738000,0.126711,2.558077
0.739000,0.127517,2.562967
0.740000,0.125952,2.565498
0.741000,0.129243,2.552869
0.742000,0.126699,2.572910
0.743000,0.129283,2.591234
0.744000,0.130588,2.565155
0.745000,0.125416,2.560738
0.746000,0.122186,2.548805
0.747000,0.131399,2.547556
0.748000,0.132211,2.562236
0.749000,0.133703,2.548598
0.750000,0.129258,2.578977
0.751000,0.126521,2.546611
0.752000,0.130145,2.565563
0.753000,0.127935,2.555790
0.754000,0.123982,2.558238
0.755000,0.125087,2.550954
0.756000,0.130673,2.557620
0.757000,0.133311,2.550011
0.758000,0.126326,2.563137
0.759000,0.130327,2.596054
0.760000,0.126761,2.560018
0.761000,0.126750,2.552932
0.762000,0.126347,2.556465
0.763000,0.122172,2.573927
0.764000,0.131677,2.553971
0.765000,0.126909,2.558692
0.766000,0.126427,2.572182
0.767000,0.130001,2.568509
0.768000,0.127680,2.563020
0.769000,0.131701,2.588618
0.770000,0.128708,2.556246
0.771000,0.134612,2.548719
0.772000,0.126121,2.572624
0.773000,0.125503,2.547990
0.774000,0.130746,2.557635
0.775000,0.125117,2.557360
0.776000,0.134725,2.548711
0.777000,0.131478,2.567674
0.778000,0.126359,2.578118
0.779000,0.127587,2.554172
0.780000,0.126701,2.583744
0.781000,0.130680,2.592501
0.782000,0.125933,2.556971
0.783000,0.132707,2.539327
0.784000,0.121589,2.543965
0.785000,0.123978,2.562162
0.786000,0.124360,2.576877
0.787000,0.127398,2.561265
0.788000,0.130284,2.558761
0.789000,0.130198,2.540384
0.790000,0.128264,2.554345
0.791000,0.132976,2.585444
0.792000,0.123855,2.582686
0.793000,0.127706,2.534606
0.794000,0.128813,2.545454
0.795000,0.130763,2.556549
0.796000,0.127766,2.547998
0.797000,0.128443,2.565172
0.798000,0.128694,2.553207
0.799000,0.127066,2.554937
0.800000,0.123840,2.532354
0.801000,0.133730,2.544709
0.802000,0.131842,2.573811
0.803000,0.131767,2.564570
0.804000,0.127806,2.559268
0.805000,0.129128,2.544583
0.806000,0.134340,2.556039
0.807000,0.131867,2.597172
0.808000,0.128797,2.582266
0.809000,0.127215,2.574206
0.810000,0.127344,2.530026
0.811000,0.123971,2.569936
0.812000,0.132024,2.570916
0.813000,0.127153,2.572165
0.814000,0.131856,2.577287
0.815000,0.129992,2.566677
0.816000,0.128064,2.541093
0.817000,0.125493,2.584118
0.818000,0.130077,2.551917
0.819000,0.130076,2.551510
0.820000,0.128253,2.554441
0.821000,0.128875,2.564311
0.822000,0.122571,2.552111
0.823000,0.132594,2.558139
0.824000,0.131286,2.551751
0.825000,0.126313,2.546326
0.826000,0.129316,2.556275
0.827000,0.132568,2.548047
0.828000,0.127848,2.586055
0.829000,0.128572,2.565740
0.830000,0.126319,2.558076
0.831000,0.124605,2.534930
0.832000,0.127626,2.574295
0.833000,0.126144,2.536663
0.834000,0.124658,2.573640
0.835000,0.129297,2.562231
0.836000,0.124940,2.542156
0.837000,0.128298,2.576168
0.838000,0.130101,2.530573
0.839000,0.130695,2.564265
0.840000,0.131334,2.555327
0.841000,0.132077,2.538364
0.842000,0.134078,2.562917
0.843000,0.127649,2.550548
0.844000,0.128187,2.579950
0.845000,0.129749,2.567018
0.846000,0.129888,2.549549
0.847000,0.127510,2.566580
0.848000,0.130096,2.566248
0.849000,0.126422,2.556326
0.850000,0.128279,2.559667
0.851000,0.128473,2.570561
0.852000,0.127584,2.557895
0.853000,0.138107,2.585265
0.854000,0.120038,2.574326
0.855000,0.123875,2.556189
0.856000,0.129537,2.594982
0.857000,0.128685,2.571079
0.858000,0.130820,2.585678
0.859000,0.130139,2.559447
0.860000,0.130672,2.576429
0.861000,0.126496,2.563743
0.862000,0.124483,2.548809
0.863000,0.126779,2.574327
0.864000,0.129659,2.581626
0.865000,0.133192,2.528502
0.866000,0.131725,2.534669
0.867000,0.138272,2.561633
0.868000,0.131567,2.566605
0.869000,0.130177,2.563865
0.870000,0.133156,2.565675
0.871000,0.129731,2.568261
0.872000,0.123484,2.571077
0.873000,0.123352,2.570468
0.874000,0.127322,2.546804
0.875000,0.122285,2.539340
0.876000,0.130481,2.561966
0.877000,0.128321,2.565233
0.878000,0.133737,2.576637
0.879000,0.132770,2.562059
0.880000,0.125741,2.573752
0.881000,0.129505,2.554092
0.882000,0.131646,2.541692
0.883000,0.127416,2.574002
0.884000,0.132451,2.530928
0.885000,0.126433,2.558630
0.886000,0.129697,2.572968
0.887000,0.135173,2.559393
0.888000,0.131939,2.558322
0.889000,0.133440,2.573931
0.890000,0.128626,2.562663
0.891000,0.125537,2.569921
0.892000,0.126078,2.558035
0.893000,0.127551,2.541395
0.894000,0.127668,2.553342
0.895000,0.125022,2.556368
0.896000,0.130934,2.539247
0.897000,0.132147,2.583488
0.898000,0.131869,2.584935
0.899000,0.131651,2.560023
0.900000,0.126841,2.553660
0.901000,0.127431,2.612395
0.902000,0.130736,2.535293
0.903000,0.127517,2.556643
0.904000,0.127046,2.575565
0.905000,0.129216,2.566334
0.906000,0.130188,2.543273
0.907000,0.129077,2.585737
0.908000,0.127181,2.561279
0.909000,0.128685,2.540082
0.910000,0.127177,2.562108
0.911000,0.126603,2.572981
0.912000,0.127946,2.555078
0.913000,0.131230,2.573217
0.914000,0.123069,2.546774
0.915000,0.130276,2.539811
0.916000,0.128003,2.563283
0.917000,0.125861,2.561780
0.918000,0.124997,2.580010
0.919000,0.126219,2.556273
0.920000,0.131360,2.559697
0.921000,0.131215,2.565250
0.922000,0.135712,2.556532
0.923000,0.130615,2.559894
0.924000,0.131937,2.570133
0.925000,0.126809,2.551501
0.926000,0.123778,2.564489
0.927000,0.124985,2.582930
0.928000,0.127832,2.549092
0.929000,0.126814,2.552517
0.930000,0.132675,2.574012
