# Time (s),Channel 1 (V)
1.110000000000000014e-01,1.368856028888408849e+00
1.120000000000000023e-01,1.367976782652458034e+00
1.130000000000000032e-01,1.369630789100073631e+00
1.140000000000000041e-01,1.368436603064937085e+00
1.150000000000000050e-01,1.368392804677653229e+00
1.160000000000000059e-01,1.367849092317811266e+00
1.170000000000000068e-01,1.368224251962673277e+00
1.179999999999999938e-01,1.368612591093497199e+00
1.189999999999999947e-01,1.369699713869823476e+00
1.199999999999999956e-01,1.368205356646428728e+00
1.209999999999999964e-01,1.370476066219609379e+00
1.219999999999999973e-01,1.366762751105424556e+00
1.229999999999999982e-01,1.367836783689297731e+00
1.239999999999999991e-01,1.368762668980254782e+00
1.250000000000000000e-01,1.368251864358419612e+00
1.260000000000000009e-01,1.369680603418348852e+00
1.270000000000000018e-01,1.368125767557063055e+00
1.280000000000000027e-01,1.369250716833237069e+00
1.290000000000000036e-01,1.369263985399086891e+00
1.300000000000000044e-01,1.367140212462434112e+00
1.310000000000000053e-01,1.367698638553019430e+00
1.320000000000000062e-01,1.368649611394118004e+00
1.330000000000000071e-01,1.367935209027468568e+00
1.340000000000000080e-01,1.367645576792981377e+00
1.350000000000000089e-01,1.367082479943352746e+00
1.360000000000000098e-01,1.369294708684044126e+00
1.370000000000000107e-01,1.369488811621282220e+00
1.380000000000000115e-01,1.368276754990848332e+00
1.390000000000000124e-01,1.370935016597188527e+00
1.400000000000000133e-01,1.367357044636037910e+00
1.409999999999999865e-01,1.367946768078649677e+00
1.419999999999999873e-01,1.368323341592321940e+00
1.429999999999999882e-01,1.367673151811364951e+00
1.439999999999999891e-01,1.370415513945132391e+00
1.449999999999999900e-01,1.368190971199856332e+00
1.459999999999999909e-01,1.367994953594918739e+00
1.469999999999999918e-01,1.368552502250681036e+00
1.479999999999999927e-01,1.368345981904509845e+00
1.489999999999999936e-01,1.368223765537781800e+00
1.499999999999999944e-01,1.367536629643107293e+00
1.509999999999999953e-01,1.367605767652992466e+00
1.519999999999999962e-01,1.368713136828129562e+00
1.529999999999999971e-01,1.368608614390393718e+00
1.539999999999999980e-01,1.369865667980225465e+00
1.549999999999999989e-01,1.367766608903808301e+00
1.559999999999999998e-01,1.366771733623582064e+00
1.570000000000000007e-01,1.367695164718675693e+00
1.580000000000000016e-01,1.367773943765619116e+00
1.590000000000000024e-01,1.367817094088077834e+00
1.600000000000000033e-01,1.368150183479024395e+00
1.610000000000000042e-01,1.368756970119539895e+00
1.620000000000000051e-01,1.369233361125103743e+00
1.630000000000000060e-01,1.367711952851556223e+00
1.640000000000000069e-01,1.369381683661568427e+00
1.650000000000000078e-01,1.367802041600726826e+00
1.660000000000000087e-01,1.367205507889869276e+00
1.670000000000000095e-01,1.368883440127641737e+00
1.680000000000000104e-01,1.368190630383316675e+00
1.690000000000000113e-01,1.366632497914883837e+00
1.700000000000000122e-01,1.368741442447174883e+00
1.710000000000000131e-01,1.367618886920938914e+00
1.719999999999999862e-01,1.368744099593540930e+00
1.729999999999999871e-01,1.369200068209928567e+00
1.739999999999999880e-01,1.367651941539925753e+00
1.749999999999999889e-01,1.369726519461986314e+00
1.759999999999999898e-01,1.368090021751494634e+00
1.769999999999999907e-01,1.369507352393234623e+00
1.779999999999999916e-01,1.367926263168681045e+00
1.789999999999999925e-01,1.367877759809031479e+00
1.799999999999999933e-01,1.368149112506537479e+00
1.809999999999999942e-01,1.366747290690043304e+00
1.819999999999999951e-01,1.369701423033521159e+00
1.829999999999999960e-01,1.367682266960055681e+00
1.839999999999999969e-01,1.368666943989707230e+00
1.849999999999999978e-01,1.367777997199143503e+00
1.859999999999999987e-01,1.369808513631650015e+00
1.869999999999999996e-01,1.367171074991354818e+00
1.880000000000000004e-01,1.368992222795930358e+00
1.890000000000000013e-01,1.368087076497111143e+00
1.900000000000000022e-01,1.369094224186099495e+00
1.910000000000000031e-01,1.368204045840236027e+00
1.920000000000000040e-01,1.367062464074330297e+00
1.930000000000000049e-01,1.368632951777156714e+00
1.940000000000000058e-01,1.367094107057153396e+00
1.950000000000000067e-01,1.366321026398996441e+00
1.960000000000000075e-01,1.369104487725989694e+00
1.970000000000000084e-01,1.368892255579718942e+00
1.980000000000000093e-01,1.367704967768062163e+00
1.990000000000000102e-01,1.369978671699191741e+00
2.000000000000000111e-01,1.369779979830783923e+00
2.010000000000000120e-01,1.369005917896854330e+00
2.020000000000000129e-01,1.369140802371191734e+00
2.030000000000000138e-01,1.370926191554196816e+00
2.039999999999999869e-01,1.367798861562607549e+00
2.049999999999999878e-01,1.367138727867142745e+00
2.059999999999999887e-01,1.369105557642360971e+00
2.069999999999999896e-01,1.367406777135061535e+00
2.079999999999999905e-01,1.367665048703999631e+00
2.089999999999999913e-01,1.368637542248728911e+00
2.099999999999999922e-01,1.367563231615171349e+00
2.109999999999999931e-01,1.369711857654831721e+00
2.119999999999999940e-01,1.369682983765421636e+00
2.129999999999999949e-01,1.367500795985814754e+00
2.139999999999999958e-01,1.369868289974970788e+00
2.149999999999999967e-01,1.367793081287308476e+00
2.159999999999999976e-01,1.369497066604289826e+00
2.169999999999999984e-01,1.369117682859862795e+00
2.179999999999999993e-01,1.369621480353521381e+00
2.190000000000000002e-01,1.369252423636133642e+00
2.200000000000000011e-01,1.367667630649573418e+00
2.210000000000000020e-01,1.368906974286845823e+00
2.220000000000000029e-01,1.367976233630389782e+00
2.230000000000000038e-01,1.368387026934469786e+00
2.240000000000000047e-01,1.368060306790989777e+00
2.250000000000000056e-01,1.367447109509357661e+00
2.260000000000000064e-01,1.368715101314297078e+00
2.270000000000000073e-01,1.366574062538395085e+00
2.280000000000000082e-01,1.367993948585493724e+00
2.290000000000000091e-01,1.368809006663939121e+00
2.300000000000000100e-01,1.367059596905110475e+00
2.310000000000000109e-01,1.368781705547467586e+00
2.320000000000000118e-01,1.368596493350929810e+00
2.330000000000000127e-01,1.367767422537863098e+00
2.340000000000000135e-01,1.368222452817884793e+00
2.349999999999999867e-01,1.368769903193654214e+00
2.359999999999999876e-01,1.367763408052437901e+00
2.369999999999999885e-01,1.369217368752490005e+00
2.379999999999999893e-01,1.367960140362556087e+00
2.389999999999999902e-01,1.368286032368431160e+00
2.399999999999999911e-01,1.368896725443448759e+00
2.409999999999999920e-01,1.368680817535470995e+00
2.419999999999999929e-01,1.369953793699518085e+00
2.429999999999999938e-01,1.366702196000890490e+00
2.439999999999999947e-01,1.369373961606476398e+00
2.449999999999999956e-01,1.367704748233993461e+00
2.459999999999999964e-01,1.367275160379016974e+00
2.469999999999999973e-01,1.367358660124520897e+00
2.479999999999999982e-01,1.369143678294490796e+00
2.489999999999999991e-01,1.369313343744455791e+00
2.500000000000000000e-01,1.367892058471747996e+00
2.510000000000000009e-01,1.368055286752299482e+00
2.520000000000000018e-01,1.367706945882064096e+00
2.530000000000000027e-01,1.370652497708176210e+00
2.540000000000000036e-01,1.369581640051859228e+00
2.550000000000000044e-01,1.368371055137051373e+00
2.560000000000000053e-01,1.368326551480942621e+00
2.570000000000000062e-01,1.367886439781305086e+00
2.580000000000000071e-01,1.367846800882104308e+00
2.590000000000000080e-01,1.369074785937830940e+00
2.600000000000000089e-01,1.368631798594871274e+00
2.610000000000000098e-01,1.368490186875553904e+00
2.620000000000000107e-01,1.367740003489506195e+00
2.630000000000000115e-01,1.368192408428322571e+00
2.640000000000000124e-01,1.369261088390233860e+00
2.650000000000000133e-01,1.368894216659640506e+00
2.660000000000000142e-01,1.366273853425151064e+00
2.670000000000000151e-01,1.367890438570810163e+00
2.680000000000000160e-01,1.367959713656797138e+00
2.690000000000000169e-01,1.370618816379868266e+00
2.700000000000000178e-01,1.367134650479743030e+00
2.710000000000000187e-01,1.367940683504477395e+00
2.720000000000000195e-01,1.368108261326860253e+00
2.730000000000000204e-01,1.368814767350755801e+00
2.740000000000000213e-01,1.368935660242484920e+00
2.750000000000000222e-01,1.368530243619909603e+00
2.760000000000000231e-01,1.369461906037812149e+00
2.770000000000000240e-01,1.369467508811906375e+00
2.780000000000000249e-01,1.366626963986551813e+00
2.790000000000000258e-01,1.367441928579738342e+00
2.800000000000000266e-01,1.367827935166089581e+00
2.810000000000000275e-01,1.367095123380737354e+00
2.819999999999999729e-01,1.369339508003704964e+00
2.829999999999999738e-01,1.368935756419688010e+00
2.839999999999999747e-01,1.369047663584868957e+00
2.849999999999999756e-01,1.369541673953292849e+00
2.859999999999999765e-01,1.368797914677034822e+00
2.869999999999999774e-01,1.367631719046122907e+00
2.879999999999999782e-01,1.369580248589578497e+00
2.889999999999999791e-01,1.367127730216764148e+00
2.899999999999999800e-01,1.368372927406271922e+00
2.909999999999999809e-01,1.368983799052076344e+00
2.919999999999999818e-01,1.369901637734745048e+00
2.929999999999999827e-01,1.369487818385478617e+00
2.939999999999999836e-01,1.368908892757859652e+00
2.949999999999999845e-01,1.369740106019389891e+00
2.959999999999999853e-01,1.365240048848930243e+00
2.969999999999999862e-01,1.368776743190937228e+00
2.979999999999999871e-01,1.369412691768791213e+00
2.989999999999999880e-01,1.369032657310926604e+00
2.999999999999999889e-01,1.367737357768869177e+00
3.009999999999999898e-01,1.370144415463523391e+00
3.019999999999999907e-01,1.367237541881614948e+00
3.029999999999999916e-01,1.367707187145794645e+00
3.039999999999999925e-01,1.368363210574774502e+00
3.049999999999999933e-01,1.368906948943385382e+00
3.059999999999999942e-01,1.367172729709575929e+00
3.069999999999999951e-01,1.368733372494983280e+00
3.079999999999999960e-01,1.367905211641324170e+00
3.089999999999999969e-01,1.368192978083001332e+00
3.099999999999999978e-01,1.368105442549337969e+00
3.109999999999999987e-01,1.368675049004743238e+00
3.119999999999999996e-01,1.368094128724546277e+00
3.130000000000000004e-01,1.368690191937341982e+00
3.140000000000000013e-01,1.367702875460863110e+00
3.150000000000000022e-01,1.369029611359049881e+00
3.160000000000000031e-01,1.368991519442984250e+00
3.170000000000000040e-01,1.368525491687109019e+00
3.180000000000000049e-01,1.369497625070720259e+00
3.190000000000000058e-01,1.368537991869635428e+00
3.200000000000000067e-01,1.369841819747664946e+00
3.210000000000000075e-01,1.369493502196361900e+00
3.220000000000000084e-01,1.368875897557880528e+00
3.230000000000000093e-01,1.368392097948269548e+00
3.240000000000000102e-01,1.367242501364906326e+00
3.250000000000000111e-01,1.369096687430993331e+00
3.260000000000000120e-01,1.366578897625571276e+00
3.270000000000000129e-01,1.367959245860757234e+00
3.280000000000000138e-01,1.368178998933077484e+00
3.290000000000000147e-01,1.367283951989968882e+00
3.300000000000000155e-01,1.369231461245630666e+00
3.310000000000000164e-01,1.368486771713108840e+00
3.320000000000000173e-01,1.368358942919582155e+00
3.330000000000000182e-01,1.368290489467123061e+00
3.340000000000000191e-01,1.367935187256302365e+00
3.350000000000000200e-01,1.368296994628811936e+00
3.360000000000000209e-01,1.367155626940353530e+00
3.370000000000000218e-01,1.368564757757871009e+00
3.380000000000000226e-01,1.367845091913612476e+00
3.390000000000000235e-01,1.367335563074728588e+00
3.400000000000000244e-01,1.368949076155366651e+00
3.410000000000000253e-01,1.366672276115227902e+00
3.420000000000000262e-01,1.368573161519478276e+00
3.430000000000000271e-01,1.369173724110989143e+00
3.439999999999999725e-01,1.368132186723299615e+00
3.449999999999999734e-01,1.368772015792619090e+00
3.459999999999999742e-01,1.368719897916117922e+00
3.469999999999999751e-01,1.366526964735984784e+00
3.479999999999999760e-01,1.367547865167549226e+00
3.489999999999999769e-01,1.371036594262710517e+00
3.499999999999999778e-01,1.369771895987425214e+00
3.509999999999999787e-01,1.369503917143745308e+00
3.519999999999999796e-01,1.368120882142628503e+00
3.529999999999999805e-01,1.369219922876422357e+00
3.539999999999999813e-01,1.368175964552122759e+00
3.549999999999999822e-01,1.368008352208991418e+00
3.559999999999999831e-01,1.368644545826304126e+00
3.569999999999999840e-01,1.367881830931747089e+00
3.579999999999999849e-01,1.366455016045308835e+00
3.589999999999999858e-01,1.369546243450255663e+00
3.599999999999999867e-01,1.368515645858817242e+00
3.609999999999999876e-01,1.368497070689359107e+00
3.619999999999999885e-01,1.367217131377671091e+00
3.629999999999999893e-01,1.366416716544601950e+00
3.639999999999999902e-01,1.369716280349703608e+00
3.649999999999999911e-01,1.368051029795745333e+00
3.659999999999999920e-01,1.368421705409326394e+00
3.669999999999999929e-01,1.367713941505629638e+00
3.679999999999999938e-01,1.368477833895382467e+00
3.689999999999999947e-01,1.368376326878839366e+00
3.699999999999999956e-01,1.368551133382547746e+00
3.709999999999999964e-01,1.367515566903634294e+00
3.719999999999999973e-01,1.367832883835087943e+00
3.729999999999999982e-01,1.370598935606053503e+00
3.739999999999999991e-01,1.367326282864085085e+00
3.750000000000000000e-01,1.369428764118767017e+00
3.760000000000000009e-01,1.369290932483575363e+00
3.770000000000000018e-01,1.365862287065384928e+00
3.780000000000000027e-01,1.367994680027663890e+00
3.790000000000000036e-01,1.369063458210124429e+00
3.800000000000000044e-01,1.369208496555236465e+00
3.810000000000000053e-01,1.368850000724418425e+00
3.820000000000000062e-01,1.366665067836959624e+00
3.830000000000000071e-01,1.368367031374704501e+00
3.840000000000000080e-01,1.366393913693733086e+00
3.850000000000000089e-01,1.367318003600476395e+00
3.860000000000000098e-01,1.368951853226831439e+00
3.870000000000000107e-01,1.366454486048143346e+00
3.880000000000000115e-01,1.368931623644897622e+00
3.890000000000000124e-01,1.368625048755541806e+00
3.900000000000000133e-01,1.367421215998010364e+00
3.910000000000000142e-01,1.370139747257866913e+00
3.920000000000000151e-01,1.368540468105723384e+00
3.930000000000000160e-01,1.369859163791939727e+00
3.940000000000000169e-01,1.369141204401862488e+00
3.950000000000000178e-01,1.370087773545995535e+00
3.960000000000000187e-01,1.370333772998761246e+00
3.970000000000000195e-01,1.367785755524481228e+00
3.980000000000000204e-01,1.368098892680268852e+00
3.990000000000000213e-01,1.367621477463750512e+00
4.000000000000000222e-01,1.367253135262358921e+00
4.010000000000000231e-01,1.368211024209655680e+00
4.020000000000000240e-01,1.368172745421354808e+00
4.030000000000000249e-01,1.367667091618360864e+00
4.040000000000000258e-01,1.369092810847198916e+00
4.050000000000000266e-01,1.369987700156554133e+00
4.060000000000000275e-01,1.369177141771626083e+00
4.069999999999999729e-01,1.368258557829749034e+00
4.079999999999999738e-01,1.368146660733592146e+00
4.089999999999999747e-01,1.367824125194577745e+00
4.099999999999999756e-01,1.367864403381614968e+00
4.109999999999999765e-01,1.369270774227368204e+00
4.119999999999999774e-01,1.368936878839642768e+00
4.129999999999999782e-01,1.367970437305430442e+00
4.139999999999999791e-01,1.367432577785481440e+00
4.149999999999999800e-01,1.369667333000642584e+00
4.159999999999999809e-01,1.367415584261308492e+00
4.169999999999999818e-01,1.368078661476271218e+00
4.179999999999999827e-01,1.368240239543524472e+00
4.189999999999999836e-01,1.370997227804925611e+00
4.199999999999999845e-01,1.367325628022349804e+00
4.209999999999999853e-01,1.367905085900317230e+00
4.219999999999999862e-01,1.367082982884028519e+00
4.229999999999999871e-01,1.368905606538854069e+00
4.239999999999999880e-01,1.370863769060342019e+00
4.249999999999999889e-01,1.368090294465027501e+00
4.259999999999999898e-01,1.368289593054216269e+00
4.269999999999999907e-01,1.367509599624505245e+00
4.279999999999999916e-01,1.367977646849543927e+00
4.289999999999999925e-01,1.369119967112844671e+00
4.299999999999999933e-01,1.369170399392736881e+00
4.309999999999999942e-01,1.368709788079005341e+00
4.319999999999999951e-01,1.366514037773922219e+00
4.329999999999999960e-01,1.369619346493626599e+00
4.339999999999999969e-01,1.367852010310199207e+00
4.349999999999999978e-01,1.367719830678505222e+00
4.359999999999999987e-01,1.368155892832236153e+00
4.369999999999999996e-01,1.368076734546468609e+00
4.380000000000000004e-01,1.367554051613496524e+00
4.390000000000000013e-01,1.368084698848962999e+00
4.400000000000000022e-01,1.367407683987778899e+00
4.410000000000000031e-01,1.367348590874328806e+00
4.420000000000000040e-01,1.367297991795244139e+00
4.430000000000000049e-01,1.367401630582747440e+00
4.440000000000000058e-01,1.367376717353200544e+00
4.450000000000000067e-01,1.368201352865937581e+00
4.460000000000000075e-01,1.368275999017876332e+00
4.470000000000000084e-01,1.368327185746477381e+00
4.480000000000000093e-01,1.367480471934394037e+00
4.490000000000000102e-01,1.368624096677560908e+00
4.500000000000000111e-01,1.368187295965516359e+00
4.510000000000000120e-01,1.368137645153970849e+00
4.520000000000000129e-01,1.368835240057691527e+00
4.530000000000000138e-01,1.368448144100467445e+00
4.540000000000000147e-01,1.367655897297671341e+00
4.550000000000000155e-01,1.366813784057749448e+00
4.560000000000000164e-01,1.366286426311479563e+00
4.570000000000000173e-01,1.368488879801978308e+00
4.580000000000000182e-01,1.367687130225103687e+00
4.590000000000000191e-01,1.368982900819456283e+00
4.600000000000000200e-01,1.369159130567555893e+00
4.610000000000000209e-01,1.368392728717947149e+00
4.620000000000000218e-01,1.369028439136965813e+00
4.630000000000000226e-01,1.370210534947488012e+00
4.640000000000000235e-01,1.367128387870536699e+00
4.650000000000000244e-01,1.369116988036219507e+00
4.660000000000000253e-01,1.367469704519689966e+00
4.670000000000000262e-01,1.368151782781563686e+00
4.680000000000000271e-01,1.367570832586370244e+00
4.689999999999999725e-01,1.368659249004517076e+00
4.699999999999999734e-01,1.367472202983590401e+00
4.709999999999999742e-01,1.369105041613575047e+00
4.719999999999999751e-01,1.366568263654991178e+00
4.729999999999999760e-01,1.368335265773096054e+00
4.739999999999999769e-01,1.369217190761856884e+00
4.749999999999999778e-01,1.368523630349298470e+00
4.759999999999999787e-01,1.367949830929691801e+00
4.769999999999999796e-01,1.368381270305950359e+00
4.779999999999999805e-01,1.368663563966610708e+00
4.789999999999999813e-01,1.368698826276787628e+00
4.799999999999999822e-01,1.367797621556598564e+00
4.809999999999999831e-01,1.367174540963911333e+00
4.819999999999999840e-01,1.368980522546018763e+00
4.829999999999999849e-01,1.368467121052222568e+00
4.839999999999999858e-01,1.369256644147455404e+00
4.849999999999999867e-01,1.369519655751247234e+00
4.859999999999999876e-01,1.369706532404198374e+00
4.869999999999999885e-01,1.368316482777746756e+00
4.879999999999999893e-01,1.367493308274071895e+00
4.889999999999999902e-01,1.368363136892720267e+00
4.899999999999999911e-01,1.368145928994916494e+00
4.909999999999999920e-01,1.368324302443360008e+00
4.919999999999999929e-01,1.369670119694653465e+00
4.929999999999999938e-01,1.370916082762325461e+00
4.939999999999999947e-01,1.368988695339800055e+00
4.949999999999999956e-01,1.367679185695477084e+00
4.959999999999999964e-01,1.367135911346969657e+00
4.969999999999999973e-01,1.367347569201321944e+00
4.979999999999999982e-01,1.368235400462083806e+00
4.989999999999999991e-01,1.369077233886476064e+00
5.000000000000000000e-01,1.367860456088846322e+00
5.010000000000000009e-01,1.366953036934272170e+00
5.020000000000000018e-01,1.368947884000592641e+00
5.030000000000000027e-01,1.366677239790243581e+00
5.040000000000000036e-01,1.366767543009547614e+00
5.050000000000000044e-01,1.367414374168100188e+00
5.060000000000000053e-01,1.368542890464424788e+00
5.070000000000000062e-01,1.369147582362559845e+00
5.080000000000000071e-01,1.369906804712724746e+00
5.090000000000000080e-01,1.368583098260536701e+00
5.100000000000000089e-01,1.367738963810788189e+00
5.110000000000000098e-01,1.366931633577688876e+00
5.120000000000000107e-01,1.368375428771158919e+00
5.130000000000000115e-01,1.367966460742519264e+00
5.140000000000000124e-01,1.369193551227187555e+00
5.150000000000000133e-01,1.369318961421082337e+00
5.160000000000000142e-01,1.368739031491723379e+00
5.170000000000000151e-01,1.368852183570010261e+00
5.180000000000000160e-01,1.369343200933563542e+00
5.190000000000000169e-01,1.369001820376373857e+00
5.200000000000000178e-01,1.365381452776410542e+00
5.210000000000000187e-01,1.368091132063007143e+00
5.220000000000000195e-01,1.367933689855575174e+00
5.230000000000000204e-01,1.367622490244536193e+00
5.240000000000000213e-01,1.369074788762057571e+00
5.250000000000000222e-01,1.367184373558218979e+00
5.260000000000000231e-01,1.367858863344541431e+00
5.270000000000000240e-01,1.370071189988516736e+00
5.280000000000000249e-01,1.368101211439472831e+00
5.290000000000000258e-01,1.368976901206720109e+00
5.300000000000000266e-01,1.366418491678336400e+00
5.310000000000000275e-01,1.367448971016035797e+00
5.320000000000000284e-01,1.369227092928668066e+00
5.330000000000000293e-01,1.369592592261435371e+00
5.340000000000000302e-01,1.366648953287483925e+00
5.350000000000000311e-01,1.368824727711108968e+00
5.360000000000000320e-01,1.369036847586027728e+00
5.370000000000000329e-01,1.369216605819742139e+00
5.380000000000000338e-01,1.368814673953525629e+00
5.390000000000000346e-01,1.368699215057299856e+00
5.400000000000000355e-01,1.368094328602643683e+00
5.410000000000000364e-01,1.368012584452843683e+00
5.420000000000000373e-01,1.367168376458651968e+00
5.430000000000000382e-01,1.367761236805563829e+00
5.440000000000000391e-01,1.368508904200884224e+00
5.450000000000000400e-01,1.368684298018627787e+00
5.460000000000000409e-01,1.366568724948975522e+00
5.470000000000000417e-01,1.368155995561667559e+00
5.480000000000000426e-01,1.367923916163285680e+00
5.490000000000000435e-01,1.370278472208367848e+00
5.500000000000000444e-01,1.368823611979840926e+00
5.510000000000000453e-01,1.368014237661375532e+00
5.520000000000000462e-01,1.367470880360169172e+00
5.530000000000000471e-01,1.369074389980199369e+00
5.540000000000000480e-01,1.369366611677127921e+00
5.550000000000000488e-01,1.367641135108138561e+00
5.560000000000000497e-01,1.367809986503295550e+00
5.570000000000000506e-01,1.368978687959105489e+00
5.580000000000000515e-01,1.368942605732107021e+00
5.590000000000000524e-01,1.368530486339552432e+00
5.600000000000000533e-01,1.367907980632650400e+00
5.610000000000000542e-01,1.367514908093475201e+00
5.620000000000000551e-01,1.369127922240827688e+00
5.629999999999999449e-01,1.366465189980723194e+00
5.639999999999999458e-01,1.369613822505757472e+00
5.649999999999999467e-01,1.366994699340526420e+00
5.659999999999999476e-01,1.367509335950666260e+00
5.669999999999999485e-01,1.369469543067560080e+00
5.679999999999999494e-01,1.368998017987715254e+00
5.689999999999999503e-01,1.367725647887871654e+00
5.699999999999999512e-01,1.366462702592435630e+00
5.709999999999999520e-01,1.367992191532304336e+00
5.719999999999999529e-01,1.367730812034535504e+00
5.729999999999999538e-01,1.367621858685599712e+00
5.739999999999999547e-01,1.367249915268965665e+00
5.749999999999999556e-01,1.369369290436106334e+00
5.759999999999999565e-01,1.368661970745459699e+00
5.769999999999999574e-01,1.368807894114565160e+00
5.779999999999999583e-01,1.368247661851557329e+00
5.789999999999999591e-01,1.367161020923266079e+00
5.799999999999999600e-01,1.366365736666972586e+00
5.809999999999999609e-01,1.368048289545823470e+00
