# Time (s),Channel 1 (V)
8.199999999999999512e-01,1.360483616169641419e+00
8.399999999999999689e-01,1.360890360182129832e+00
8.599999999999999867e-01,1.360949051030754475e+00
8.800000000000000044e-01,1.360790778032111126e+00
9.000000000000000222e-01,1.360789361925646590e+00
9.200000000000000400e-01,1.361496980098587661e+00
9.399999999999999467e-01,1.359945072290381196e+00
9.599999999999999645e-01,1.360983532341715208e+00
9.799999999999999822e-01,1.360040336720104825e+00
1.000000000000000000e+00,1.361691428425543915e+00
1.020000000000000018e+00,1.360055160535321495e+00
1.040000000000000036e+00,1.361188283305935220e+00
1.060000000000000053e+00,1.361443160034160105e+00
1.080000000000000071e+00,1.359518203485752696e+00
1.100000000000000089e+00,1.361628221382769732e+00
1.120000000000000107e+00,1.361258236868672311e+00
1.139999999999999902e+00,1.360086297991825122e+00
1.159999999999999920e+00,1.362864275685824245e+00
1.179999999999999938e+00,1.361012060835898874e+00
1.199999999999999956e+00,1.361142122361606033e+00
1.219999999999999973e+00,1.362787732057191725e+00
1.239999999999999991e+00,1.361996029246825390e+00
1.260000000000000009e+00,1.361104772986706513e+00
1.280000000000000027e+00,1.361623678435506468e+00
1.300000000000000044e+00,1.361770247051012905e+00
1.320000000000000062e+00,1.360804778703801121e+00
1.340000000000000080e+00,1.362206733971109918e+00
1.360000000000000098e+00,1.359901941059260544e+00
1.379999999999999893e+00,1.361648137073401044e+00
1.399999999999999911e+00,1.362562660748507515e+00
1.419999999999999929e+00,1.362154183645879035e+00
1.439999999999999947e+00,1.362644845898901780e+00
1.459999999999999964e+00,1.361950997633285532e+00
1.479999999999999982e+00,1.362026561895910426e+00
1.500000000000000000e+00,1.362084705477219604e+00
1.520000000000000018e+00,1.360661332074501129e+00
1.540000000000000036e+00,1.359984900265450269e+00
1.560000000000000053e+00,1.360673963969449618e+00
1.580000000000000071e+00,1.362306914196784069e+00
1.600000000000000089e+00,1.362017998313218792e+00
1.620000000000000107e+00,1.361271166096926777e+00
1.639999999999999902e+00,1.359388069037097191e+00
1.659999999999999920e+00,1.361296106187626087e+00
1.679999999999999938e+00,1.361232641053901737e+00
1.699999999999999956e+00,1.360964707276190122e+00
1.719999999999999973e+00,1.360044075210890657e+00
1.739999999999999991e+00,1.363155286532656163e+00
1.760000000000000009e+00,1.361015441918304036e+00
1.780000000000000027e+00,1.361243136368863738e+00
1.800000000000000044e+00,1.360909904020461525e+00
1.820000000000000062e+00,1.360685211162090180e+00
1.840000000000000080e+00,1.360707711724551849e+00
1.860000000000000098e+00,1.361572708049777036e+00
1.879999999999999893e+00,1.361458290742332933e+00
1.899999999999999911e+00,1.360657114445570137e+00
1.919999999999999929e+00,1.360748263734270713e+00
1.939999999999999947e+00,1.361499429842017772e+00
1.959999999999999964e+00,1.361798629678898864e+00
1.979999999999999982e+00,1.360398530392978866e+00
2.000000000000000000e+00,1.361546918128028194e+00
2.020000000000000018e+00,1.361883734082662833e+00
2.040000000000000036e+00,1.360677253515379936e+00
2.060000000000000053e+00,1.361095185172392252e+00
2.080000000000000071e+00,1.359102313899542391e+00
2.100000000000000089e+00,1.362071039361624214e+00
2.120000000000000107e+00,1.360007186158143533e+00
2.140000000000000124e+00,1.362084637688670163e+00
2.160000000000000142e+00,1.361470674934180503e+00
2.180000000000000160e+00,1.359572047387652471e+00
2.200000000000000178e+00,1.360362885855684656e+00
2.220000000000000195e+00,1.359377214106263887e+00
2.240000000000000213e+00,1.361004501605821426e+00
2.259999999999999787e+00,1.360626541435332459e+00
2.279999999999999805e+00,1.361074000574682197e+00
2.299999999999999822e+00,1.360534846312832169e+00
2.319999999999999840e+00,1.361518483801631652e+00
2.339999999999999858e+00,1.358981534377021072e+00
2.359999999999999876e+00,1.360955084078288246e+00
2.379999999999999893e+00,1.362062440888514026e+00
2.399999999999999911e+00,1.361129788596346479e+00
2.419999999999999929e+00,1.362038370886424543e+00
2.439999999999999947e+00,1.361436520948408280e+00
2.459999999999999964e+00,1.362708502836876168e+00
2.479999999999999982e+00,1.362613584255992549e+00
2.500000000000000000e+00,1.362490001830547914e+00
2.520000000000000018e+00,1.360986607309913943e+00
2.540000000000000036e+00,1.361345060760176251e+00
2.560000000000000053e+00,1.361236125384476470e+00
2.580000000000000071e+00,1.360774066494401247e+00
2.600000000000000089e+00,1.361586477101791148e+00
2.620000000000000107e+00,1.361097748517467121e+00
2.640000000000000124e+00,1.360853528153902481e+00
2.660000000000000142e+00,1.360307924163740134e+00
2.680000000000000160e+00,1.361890874018505171e+00
2.700000000000000178e+00,1.360568371155594924e+00
2.720000000000000195e+00,1.360719062339700081e+00
2.740000000000000213e+00,1.360986915780761697e+00
2.759999999999999787e+00,1.362524311040373526e+00
2.779999999999999805e+00,1.361432632924322705e+00
2.799999999999999822e+00,1.363543216896405452e+00
2.819999999999999840e+00,1.361923489318352054e+00
2.839999999999999858e+00,1.362361796872015196e+00
2.859999999999999876e+00,1.360960527812282272e+00
2.879999999999999893e+00,1.358933429837473339e+00
2.899999999999999911e+00,1.363237961368313211e+00
2.919999999999999929e+00,1.361109341241369064e+00
2.939999999999999947e+00,1.360796376405374986e+00
2.959999999999999964e+00,1.361060840633090185e+00
2.979999999999999982e+00,1.361641031016284753e+00
3.000000000000000000e+00,1.361007778890958697e+00
3.020000000000000018e+00,1.361291109541932665e+00
3.040000000000000036e+00,1.360118395088210752e+00
3.060000000000000053e+00,1.360714602033153531e+00
3.080000000000000071e+00,1.361405303228447217e+00
3.100000000000000089e+00,1.360911783930393693e+00
3.120000000000000107e+00,1.362218006816892535e+00
3.140000000000000124e+00,1.361666936752271795e+00
3.160000000000000142e+00,1.360983487355107435e+00
3.180000000000000160e+00,1.361531496026251231e+00
3.200000000000000178e+00,1.361046685154665203e+00
3.220000000000000195e+00,1.361229171443053776e+00
3.240000000000000213e+00,1.360855166811959505e+00
3.259999999999999787e+00,1.361421097220958609e+00
3.279999999999999805e+00,1.361546210675789181e+00
3.299999999999999822e+00,1.361736693764964423e+00
3.319999999999999840e+00,1.360644238978319320e+00
3.339999999999999858e+00,1.362081058681186674e+00
3.359999999999999876e+00,1.363342959782731345e+00
3.379999999999999893e+00,1.360779095238596526e+00
3.399999999999999911e+00,1.361695367425387548e+00
3.419999999999999929e+00,1.360880261824456428e+00
3.439999999999999947e+00,1.361959066947793895e+00
3.459999999999999964e+00,1.361213270069863590e+00
3.479999999999999982e+00,1.361286772652494648e+00
3.500000000000000000e+00,1.360308039840465888e+00
3.520000000000000018e+00,1.361432878359656096e+00
3.540000000000000036e+00,1.362974267495386638e+00
3.560000000000000053e+00,1.361357124440575550e+00
3.580000000000000071e+00,1.361102181244244980e+00
3.600000000000000089e+00,1.360579268943036491e+00
3.620000000000000107e+00,1.360248335790611884e+00
3.640000000000000124e+00,1.361380511840250440e+00
3.660000000000000142e+00,1.359965515652167500e+00
3.680000000000000160e+00,1.362518404589635690e+00
3.700000000000000178e+00,1.362341468986061566e+00
3.720000000000000195e+00,1.361330231210106989e+00
3.740000000000000213e+00,1.360210513609772631e+00
3.759999999999999787e+00,1.359329660292004638e+00
3.779999999999999805e+00,1.361955296826147466e+00
3.799999999999999822e+00,1.363109114036087144e+00
3.819999999999999840e+00,1.360468737747820622e+00
3.839999999999999858e+00,1.360429533849545125e+00
3.859999999999999876e+00,1.361382716442344876e+00
3.879999999999999893e+00,1.362470110152644409e+00
3.899999999999999911e+00,1.363204921114466561e+00
3.919999999999999929e+00,1.360670635026654862e+00
3.939999999999999947e+00,1.361041154974070855e+00
3.959999999999999964e+00,1.360577060886059453e+00
3.979999999999999982e+00,1.361206094286391499e+00
4.000000000000000000e+00,1.362352612110281802e+00
4.019999999999999574e+00,1.361168776485993881e+00
4.040000000000000036e+00,1.361882812569004120e+00
4.059999999999999609e+00,1.360897844684115121e+00
4.080000000000000071e+00,1.362448786531164968e+00
4.099999999999999645e+00,1.362247149723267103e+00
4.120000000000000107e+00,1.361461676736036353e+00
4.139999999999999680e+00,1.360373797058694878e+00
4.160000000000000142e+00,1.363268938438575217e+00
4.179999999999999716e+00,1.360118960083904760e+00
4.200000000000000178e+00,1.362596967479706489e+00
4.219999999999999751e+00,1.361271239316406367e+00
4.240000000000000213e+00,1.360236647189823955e+00
4.259999999999999787e+00,1.359431977700591876e+00
4.280000000000000249e+00,1.359670196742683856e+00
4.299999999999999822e+00,1.361551622509391324e+00
4.320000000000000284e+00,1.360697219720286677e+00
4.339999999999999858e+00,1.361116758489120393e+00
4.360000000000000320e+00,1.360844340970135624e+00
4.379999999999999893e+00,1.360335208002978913e+00
4.400000000000000355e+00,1.359942735076384634e+00
4.419999999999999929e+00,1.362564649269582651e+00
4.440000000000000391e+00,1.362081923925661853e+00
4.459999999999999964e+00,1.361822678112027951e+00
4.480000000000000426e+00,1.361855813662879555e+00
4.500000000000000000e+00,1.360706253754252471e+00
4.519999999999999574e+00,1.360812591728818077e+00
4.540000000000000036e+00,1.361848648800302097e+00
4.559999999999999609e+00,1.361268585188037061e+00
4.580000000000000071e+00,1.360895381172170238e+00
4.599999999999999645e+00,1.361181844953672337e+00
4.620000000000000107e+00,1.360839113836917802e+00
4.639999999999999680e+00,1.361564469908162156e+00
4.660000000000000142e+00,1.361546021612394908e+00
4.679999999999999716e+00,1.362582065871377202e+00
4.700000000000000178e+00,1.360506578973843750e+00
4.719999999999999751e+00,1.361401394900131123e+00
4.740000000000000213e+00,1.359864080090270821e+00
4.759999999999999787e+00,1.360917977770683907e+00
4.780000000000000249e+00,1.362206513314529799e+00
4.799999999999999822e+00,1.360292079246752550e+00
4.820000000000000284e+00,1.362421718275263371e+00
4.839999999999999858e+00,1.362264167438798301e+00
4.860000000000000320e+00,1.362895408063951042e+00
4.879999999999999893e+00,1.360533946190254140e+00
4.900000000000000355e+00,1.363588604017603734e+00
4.919999999999999929e+00,1.360579577036788335e+00
4.940000000000000391e+00,1.361486127679858882e+00
4.959999999999999964e+00,1.361035109698905288e+00
4.980000000000000426e+00,1.361123918661712118e+00
5.000000000000000000e+00,1.360963025208490995e+00
5.019999999999999574e+00,1.362614246653756300e+00
5.040000000000000036e+00,1.360490270357357145e+00
5.059999999999999609e+00,1.361800505284265217e+00
5.080000000000000071e+00,1.361017151511924261e+00
5.099999999999999645e+00,1.361868619243271628e+00
5.120000000000000107e+00,1.360469321382318242e+00
5.139999999999999680e+00,1.361620125935948833e+00
5.160000000000000142e+00,1.360621648552567953e+00
5.179999999999999716e+00,1.359411202933899832e+00
5.200000000000000178e+00,1.362234072567678034e+00
5.219999999999999751e+00,1.361107976648968654e+00
5.240000000000000213e+00,1.360597748815587593e+00
5.259999999999999787e+00,1.361220387608235827e+00
5.280000000000000249e+00,1.361329830758677417e+00
5.299999999999999822e+00,1.361719959300455862e+00
5.320000000000000284e+00,1.361308931913044917e+00
5.339999999999999858e+00,1.360479306065178307e+00
5.360000000000000320e+00,1.360432228878094341e+00
5.379999999999999893e+00,1.361338161447925188e+00
5.400000000000000355e+00,1.361258660600316750e+00
5.419999999999999929e+00,1.359635701559862131e+00
5.440000000000000391e+00,1.362627944278439251e+00
5.459999999999999964e+00,1.359693900089642193e+00
5.480000000000000426e+00,1.360689627007821478e+00
5.500000000000000000e+00,1.360383670203286544e+00
5.519999999999999574e+00,1.362846895510508416e+00
5.540000000000000036e+00,1.362389037137964776e+00
5.559999999999999609e+00,1.361597687254034295e+00
5.580000000000000071e+00,1.361652080736289072e+00
5.599999999999999645e+00,1.361021729960172566e+00
5.620000000000000107e+00,1.360508869248850949e+00
5.639999999999999680e+00,1.360139560783215629e+00
5.660000000000000142e+00,1.362452409169936818e+00
5.679999999999999716e+00,1.361740526493780301e+00
5.700000000000000178e+00,1.361800011004210997e+00
5.719999999999999751e+00,1.359483480833033608e+00
5.740000000000000213e+00,1.361915650067377914e+00
5.759999999999999787e+00,1.360113941087505385e+00
5.780000000000000249e+00,1.362157896104139176e+00
5.799999999999999822e+00,1.361787734217028367e+00
5.820000000000000284e+00,1.360693139809710628e+00
5.839999999999999858e+00,1.361829961941879441e+00
5.860000000000000320e+00,1.361350921868821562e+00
5.879999999999999893e+00,1.359552614244166513e+00
5.900000000000000355e+00,1.361935368427451554e+00
5.919999999999999929e+00,1.360654911057104677e+00
5.940000000000000391e+00,1.362378365894621135e+00
5.959999999999999964e+00,1.360607979491855746e+00
5.980000000000000426e+00,1.359715121617755207e+00
6.000000000000000000e+00,1.362875085056576729e+00
6.019999999999999574e+00,1.361263982107158377e+00
6.040000000000000036e+00,1.360525458947231314e+00
6.059999999999999609e+00,1.360761395545705188e+00
6.080000000000000071e+00,1.361736520582976784e+00
6.099999999999999645e+00,1.361206678408793502e+00
6.120000000000000107e+00,1.361862215155880795e+00
6.139999999999999680e+00,1.361273109824920002e+00
6.160000000000000142e+00,1.362466876104382107e+00
6.179999999999999716e+00,1.361540646091768059e+00
6.200000000000000178e+00,1.361038447520521943e+00
6.219999999999999751e+00,1.362158653000656860e+00
6.240000000000000213e+00,1.362093372366707467e+00
6.259999999999999787e+00,1.359738506462070839e+00
6.280000000000000249e+00,1.361592005080360490e+00
6.299999999999999822e+00,1.361036617729081355e+00
6.320000000000000284e+00,1.360092546152387394e+00
6.339999999999999858e+00,1.362318443566145287e+00
6.360000000000000320e+00,1.361217807572913108e+00
6.379999999999999893e+00,1.361009583978206150e+00
6.400000000000000355e+00,1.361375958304738454e+00
6.419999999999999929e+00,1.361235523429465966e+00
6.440000000000000391e+00,1.360330896232012643e+00
6.459999999999999964e+00,1.360739932566245702e+00
6.480000000000000426e+00,1.361353949082807713e+00
6.500000000000000000e+00,1.360371899269394280e+00
6.519999999999999574e+00,1.361282172825917680e+00
6.540000000000000036e+00,1.360605072806216453e+00
6.559999999999999609e+00,1.361692485262314900e+00
6.580000000000000071e+00,1.362309318095902944e+00
6.599999999999999645e+00,1.361358367237625933e+00
6.620000000000000107e+00,1.359866534366782842e+00
6.639999999999999680e+00,1.362237522628160225e+00
6.660000000000000142e+00,1.362029197379111434e+00
6.679999999999999716e+00,1.360060190955229231e+00
6.700000000000000178e+00,1.362713489721782079e+00
6.719999999999999751e+00,1.360941792340213174e+00
6.740000000000000213e+00,1.360998523939336735e+00
6.759999999999999787e+00,1.363593636414963006e+00
6.780000000000000249e+00,1.361239559771395324e+00
6.799999999999999822e+00,1.361753675464636881e+00
6.820000000000000284e+00,1.361318220716934757e+00
6.839999999999999858e+00,1.361840754188914149e+00
6.860000000000000320e+00,1.360010741332516648e+00
6.879999999999999893e+00,1.360270976056065173e+00
6.900000000000000355e+00,1.360671932349784230e+00
6.919999999999999929e+00,1.360466433752299142e+00
6.940000000000000391e+00,1.359509085420555818e+00
6.959999999999999964e+00,1.360257177389062377e+00
6.980000000000000426e+00,1.360968446898064954e+00
7.000000000000000000e+00,1.362474738898689530e+00
7.019999999999999574e+00,1.360554714303371826e+00
7.040000000000000036e+00,1.361319359287980202e+00
7.059999999999999609e+00,1.360439232585165747e+00
7.080000000000000071e+00,1.361759095727837154e+00
7.099999999999999645e+00,1.358871112401656589e+00
7.120000000000000107e+00,1.362090056779429181e+00
7.139999999999999680e+00,1.360527971276270343e+00
7.160000000000000142e+00,1.362481251983082009e+00
7.179999999999999716e+00,1.362601315201359409e+00
7.200000000000000178e+00,1.361981599142612964e+00
7.219999999999999751e+00,1.362304262171551761e+00
7.240000000000000213e+00,1.362049995659210699e+00
7.259999999999999787e+00,1.362036670031036456e+00
7.280000000000000249e+00,1.361213706845709082e+00
7.299999999999999822e+00,1.361417119943001630e+00
7.320000000000000284e+00,1.361081201135453611e+00
7.339999999999999858e+00,1.360964500933462773e+00
7.360000000000000320e+00,1.360847011949705587e+00
7.379999999999999893e+00,1.360831824238226684e+00
7.400000000000000355e+00,1.360558486032911407e+00
7.419999999999999929e+00,1.361973854839580556e+00
7.440000000000000391e+00,1.359975913102642986e+00
7.459999999999999964e+00,1.362621917903032775e+00
7.480000000000000426e+00,1.360379561042087238e+00
7.500000000000000000e+00,1.361839400284986512e+00
7.519999999999999574e+00,1.360505754014396995e+00
7.540000000000000036e+00,1.361773396563963789e+00
7.559999999999999609e+00,1.361386055890441371e+00
7.580000000000000071e+00,1.360518490093752142e+00
7.599999999999999645e+00,1.359527967801151593e+00
7.620000000000000107e+00,1.360862078607001591e+00
7.639999999999999680e+00,1.361570521871612760e+00
7.660000000000000142e+00,1.361257293654644318e+00
7.679999999999999716e+00,1.360992800978177319e+00
7.700000000000000178e+00,1.360257014523803765e+00
7.719999999999999751e+00,1.360619535628966315e+00
7.740000000000000213e+00,1.362220583528076290e+00
7.759999999999999787e+00,1.361144861942521267e+00
7.780000000000000249e+00,1.360178043476311105e+00
7.799999999999999822e+00,1.360279288625877880e+00
7.820000000000000284e+00,1.362050275684499878e+00
7.839999999999999858e+00,1.362176593923082324e+00
7.860000000000000320e+00,1.361203444683622532e+00
7.879999999999999893e+00,1.361339229067122014e+00
7.900000000000000355e+00,1.361471984870471941e+00
7.919999999999999929e+00,1.362461422256727950e+00
7.940000000000000391e+00,1.362850177223495551e+00
7.959999999999999964e+00,1.359613171948435228e+00
7.980000000000000426e+00,1.360653928372703714e+00
8.000000000000000000e+00,1.360966131988702976e+00
8.019999999999999574e+00,1.361755847055535540e+00
8.039999999999999147e+00,1.360592898515140758e+00
8.060000000000000497e+00,1.362023297623884188e+00
8.080000000000000071e+00,1.361792558680122278e+00
8.099999999999999645e+00,1.361019687563878922e+00
8.119999999999999218e+00,1.362037529810071979e+00
8.140000000000000568e+00,1.361921445299665079e+00
8.160000000000000142e+00,1.360142024480793577e+00
8.179999999999999716e+00,1.363049058217754794e+00
8.199999999999999289e+00,1.361723127782713538e+00
8.220000000000000639e+00,1.362031413218938836e+00
8.240000000000000213e+00,1.362541038067121901e+00
8.259999999999999787e+00,1.360067643349153643e+00
8.279999999999999361e+00,1.360273242537526128e+00
8.300000000000000711e+00,1.361671173111949962e+00
8.320000000000000284e+00,1.360723707709147856e+00
8.339999999999999858e+00,1.360926372687044195e+00
8.359999999999999432e+00,1.359949748146024984e+00
8.380000000000000782e+00,1.361431325453481112e+00
8.400000000000000355e+00,1.360291074348705331e+00
8.419999999999999929e+00,1.362436092925781272e+00
8.439999999999999503e+00,1.360941414354440715e+00
8.460000000000000853e+00,1.363040366777851231e+00
8.480000000000000426e+00,1.361232996397562456e+00
8.500000000000000000e+00,1.361520212589994339e+00
8.519999999999999574e+00,1.362201848229174450e+00
8.539999999999999147e+00,1.361058313180749657e+00
8.560000000000000497e+00,1.362743582769458728e+00
8.580000000000000071e+00,1.361552787711563628e+00
8.599999999999999645e+00,1.361761196309556610e+00
8.619999999999999218e+00,1.361313079406347715e+00
8.640000000000000568e+00,1.362131160692914511e+00
8.660000000000000142e+00,1.361369560075507579e+00
8.679999999999999716e+00,1.360899715418096845e+00
8.699999999999999289e+00,1.360733633715768498e+00
8.720000000000000639e+00,1.361644000604362637e+00
8.740000000000000213e+00,1.361228158026170920e+00
8.759999999999999787e+00,1.360903750525553679e+00
8.779999999999999361e+00,1.360784409937922712e+00
8.800000000000000711e+00,1.361239793819772226e+00
8.820000000000000284e+00,1.361790787443241335e+00
8.839999999999999858e+00,1.360323655294555012e+00
8.859999999999999432e+00,1.361927714109852250e+00
8.880000000000000782e+00,1.362829425798294691e+00
8.900000000000000355e+00,1.360166579686549193e+00
8.919999999999999929e+00,1.362134216067268255e+00
8.939999999999999503e+00,1.360180051494356501e+00
8.960000000000000853e+00,1.362569352558901770e+00
8.980000000000000426e+00,1.364232661700401472e+00
9.000000000000000000e+00,1.363417938111382899e+00
9.019999999999999574e+00,1.360553570673143753e+00
9.039999999999999147e+00,1.364152276977845357e+00
9.060000000000000497e+00,1.362266349615977035e+00
9.080000000000000071e+00,1.360100113938628397e+00
9.099999999999999645e+00,1.360201331239393241e+00
9.119999999999999218e+00,1.362167085203288330e+00
9.140000000000000568e+00,1.360915715022513961e+00
9.160000000000000142e+00,1.361422568825312984e+00
9.179999999999999716e+00,1.360778056692688365e+00
9.199999999999999289e+00,1.361603745248075592e+00
9.220000000000000639e+00,1.361802004891010442e+00
9.240000000000000213e+00,1.361344052822087480e+00
9.259999999999999787e+00,1.360652900453689806e+00
9.279999999999999361e+00,1.361462220078635266e+00
9.300000000000000711e+00,1.360766655638641964e+00
9.320000000000000284e+00,1.360993238260815641e+00
9.339999999999999858e+00,1.361628245367046075e+00
9.359999999999999432e+00,1.362240654769353521e+00
9.380000000000000782e+00,1.361659598442809926e+00
9.400000000000000355e+00,1.361935450502293365e+00
9.419999999999999929e+00,1.362167063762261821e+00
9.439999999999999503e+00,1.360727125216874001e+00
9.460000000000000853e+00,1.360620950242265259e+00
9.480000000000000426e+00,1.358113466853154039e+00
9.500000000000000000e+00,1.363149530334081927e+00
9.519999999999999574e+00,1.361536152667872646e+00
9.539999999999999147e+00,1.361844187445836685e+00
9.560000000000000497e+00,1.361148465877203950e+00
9.580000000000000071e+00,1.362756846927947407e+00
9.599999999999999645e+00,1.361239069715416639e+00
9.619999999999999218e+00,1.363371715457398103e+00
9.640000000000000568e+00,1.361035149573330161e+00
9.660000000000000142e+00,1.361149101946390827e+00
9.679999999999999716e+00,1.358839809180974800e+00
9.699999999999999289e+00,1.360656859498602156e+00
9.720000000000000639e+00,1.362165467321316603e+00
9.740000000000000213e+00,1.361496168064675105e+00
9.759999999999999787e+00,1.362994608158359933e+00
9.779999999999999361e+00,1.364031197790244843e+00
9.800000000000000711e+00,1.362475961600970509e+00
9.820000000000000284e+00,1.360984035055536667e+00
9.839999999999999858e+00,1.360165169087803383e+00
9.859999999999999432e+00,1.360367030263289534e+00
9.880000000000000782e+00,1.361367702253496681e+00
9.900000000000000355e+00,1.362619645988434769e+00
9.919999999999999929e+00,1.361588043998369191e+00
9.939999999999999503e+00,1.360934119214965099e+00
9.960000000000000853e+00,1.360293016594650961e+00
9.980000000000000426e+00,1.361185165289352517e+00
