# Time (s),Channel 1 (V)
1.890000000000000013e-01,1.365006343238514663e+00
1.900000000000000022e-01,1.363742189373590374e+00
1.910000000000000031e-01,1.363106259464552661e+00
1.920000000000000040e-01,1.363699035403226345e+00
1.930000000000000049e-01,1.364005523482981763e+00
1.940000000000000058e-01,1.364611668459565941e+00
1.950000000000000067e-01,1.363078657373244296e+00
1.960000000000000075e-01,1.364453661999392109e+00
1.970000000000000084e-01,1.364227422367889186e+00
1.980000000000000093e-01,1.362560985962238957e+00
1.990000000000000102e-01,1.363588746129288598e+00
2.000000000000000111e-01,1.362614104617975164e+00
2.010000000000000120e-01,1.363427654987970472e+00
2.020000000000000129e-01,1.364413046358584847e+00
2.030000000000000138e-01,1.362141079668644172e+00
2.039999999999999869e-01,1.365016194517202130e+00
2.049999999999999878e-01,1.363919265970882089e+00
2.059999999999999887e-01,1.365689124575643065e+00
2.069999999999999896e-01,1.363590254765656429e+00
2.079999999999999905e-01,1.364871075901107789e+00
2.089999999999999913e-01,1.362503563839980281e+00
2.099999999999999922e-01,1.364543168096964187e+00
2.109999999999999931e-01,1.363292302054911698e+00
2.119999999999999940e-01,1.361966035725563851e+00
2.129999999999999949e-01,1.363112942476938150e+00
2.139999999999999958e-01,1.362828135550117947e+00
2.149999999999999967e-01,1.365356470921011756e+00
2.159999999999999976e-01,1.365428946489876116e+00
2.169999999999999984e-01,1.367419236807912553e+00
2.179999999999999993e-01,1.362587744604198292e+00
2.190000000000000002e-01,1.363381580156042050e+00
2.200000000000000011e-01,1.364444867056781474e+00
2.210000000000000020e-01,1.363381048102357829e+00
2.220000000000000029e-01,1.365043075993902733e+00
2.230000000000000038e-01,1.363854697014412976e+00
2.240000000000000047e-01,1.363326192486943311e+00
2.250000000000000056e-01,1.364060224371651753e+00
2.260000000000000064e-01,1.362949652313501181e+00
2.270000000000000073e-01,1.363417405450834341e+00
2.280000000000000082e-01,1.363291273004787474e+00
2.290000000000000091e-01,1.364493168205926477e+00
2.300000000000000100e-01,1.363855521496355028e+00
2.310000000000000109e-01,1.365625510262118647e+00
2.320000000000000118e-01,1.364751791696035443e+00
2.330000000000000127e-01,1.360590640308137811e+00
2.340000000000000135e-01,1.363477954413894855e+00
2.349999999999999867e-01,1.364108864516783814e+00
2.359999999999999876e-01,1.364551196396783572e+00
2.369999999999999885e-01,1.363760520433723533e+00
2.379999999999999893e-01,1.364176978045749111e+00
2.389999999999999902e-01,1.364244379829543830e+00
2.399999999999999911e-01,1.363422364284802679e+00
2.409999999999999920e-01,1.365209605126437520e+00
2.419999999999999929e-01,1.365206972223394821e+00
2.429999999999999938e-01,1.363582042604827516e+00
2.439999999999999947e-01,1.364603857634730355e+00
2.449999999999999956e-01,1.364197440547469053e+00
2.459999999999999964e-01,1.363059037832480724e+00
2.469999999999999973e-01,1.362473408264694319e+00
2.479999999999999982e-01,1.362366939960888423e+00
2.489999999999999991e-01,1.365195341359114245e+00
2.500000000000000000e-01,1.362557198395263569e+00
2.510000000000000009e-01,1.364481416467999697e+00
2.520000000000000018e-01,1.364464487387557101e+00
2.530000000000000027e-01,1.363250701956735922e+00
2.540000000000000036e-01,1.363564204490897769e+00
2.550000000000000044e-01,1.363766724078824932e+00
2.560000000000000053e-01,1.364607111489059443e+00
2.570000000000000062e-01,1.364313919014702448e+00
2.580000000000000071e-01,1.365174686128391546e+00
2.590000000000000080e-01,1.364535941349241055e+00
2.600000000000000089e-01,1.363549174489197657e+00
2.610000000000000098e-01,1.364189365327759917e+00
2.620000000000000107e-01,1.364009914776888710e+00
2.630000000000000115e-01,1.363784573218024709e+00
2.640000000000000124e-01,1.364241366074965489e+00
2.650000000000000133e-01,1.364552288420534998e+00
2.660000000000000142e-01,1.364697657770702399e+00
2.670000000000000151e-01,1.363088869586824625e+00
2.680000000000000160e-01,1.363706088784652382e+00
2.690000000000000169e-01,1.363465455824679040e+00
2.700000000000000178e-01,1.363021156967677783e+00
2.710000000000000187e-01,1.362717257518017755e+00
2.720000000000000195e-01,1.364196806592985700e+00
2.730000000000000204e-01,1.364300846531997680e+00
2.740000000000000213e-01,1.364074876616098830e+00
2.750000000000000222e-01,1.362564867134403057e+00
2.760000000000000231e-01,1.362202926152824345e+00
2.770000000000000240e-01,1.364758334345971713e+00
2.780000000000000249e-01,1.365313298359053018e+00
2.790000000000000258e-01,1.364078372733639410e+00
2.800000000000000266e-01,1.361818288402250277e+00
2.810000000000000275e-01,1.361800477436128087e+00
2.819999999999999729e-01,1.363034118173213072e+00
2.829999999999999738e-01,1.363757154842250241e+00
2.839999999999999747e-01,1.363285711551365686e+00
2.849999999999999756e-01,1.364717013496917541e+00
2.859999999999999765e-01,1.364611350626147024e+00
2.869999999999999774e-01,1.363248112123587319e+00
2.879999999999999782e-01,1.363095718734265827e+00
2.889999999999999791e-01,1.364235111806010980e+00
2.899999999999999800e-01,1.362824684481707793e+00
2.909999999999999809e-01,1.364711555450476510e+00
2.919999999999999818e-01,1.362748387926202343e+00
2.929999999999999827e-01,1.363844252532174339e+00
2.939999999999999836e-01,1.363938256665578219e+00
2.949999999999999845e-01,1.363212343597852483e+00
2.959999999999999853e-01,1.361962677172562808e+00
2.969999999999999862e-01,1.363484438127895437e+00
2.979999999999999871e-01,1.365308403386126912e+00
2.989999999999999880e-01,1.364525193854683849e+00
2.999999999999999889e-01,1.363582463829382752e+00
3.009999999999999898e-01,1.362343809333979472e+00
3.019999999999999907e-01,1.363239586200927445e+00
3.029999999999999916e-01,1.363671485414490903e+00
3.039999999999999925e-01,1.365473622145248811e+00
3.049999999999999933e-01,1.363844694921896528e+00
3.059999999999999942e-01,1.364947554673299646e+00
3.069999999999999951e-01,1.364956366189594927e+00
3.079999999999999960e-01,1.364398525524735506e+00
3.089999999999999969e-01,1.364889130434503883e+00
3.099999999999999978e-01,1.361638901304775162e+00
3.109999999999999987e-01,1.365866664219563376e+00
3.119999999999999996e-01,1.364629300567071768e+00
3.130000000000000004e-01,1.363955785351429917e+00
3.140000000000000013e-01,1.363796141780066806e+00
3.150000000000000022e-01,1.362569816301048231e+00
3.160000000000000031e-01,1.363097646229381343e+00
3.170000000000000040e-01,1.365204644858327931e+00
3.180000000000000049e-01,1.364095179438922667e+00
3.190000000000000058e-01,1.363449799496312398e+00
3.200000000000000067e-01,1.363550329894433366e+00
3.210000000000000075e-01,1.363269763778062638e+00
3.220000000000000084e-01,1.361716174799537882e+00
3.230000000000000093e-01,1.364033422442175958e+00
3.240000000000000102e-01,1.363817066889650542e+00
3.250000000000000111e-01,1.363364514055930732e+00
3.260000000000000120e-01,1.364071346981418298e+00
3.270000000000000129e-01,1.364648946248494088e+00
3.280000000000000138e-01,1.363002880874687239e+00
3.290000000000000147e-01,1.364733942981699810e+00
3.300000000000000155e-01,1.365175391901668256e+00
3.310000000000000164e-01,1.362632017215282154e+00
3.320000000000000173e-01,1.363567136339707053e+00
3.330000000000000182e-01,1.363511908970606257e+00
3.340000000000000191e-01,1.363783395763771500e+00
3.350000000000000200e-01,1.362960285256325399e+00
3.360000000000000209e-01,1.364152963881368974e+00
3.370000000000000218e-01,1.364577200962098003e+00
3.380000000000000226e-01,1.362599332093775706e+00
3.390000000000000235e-01,1.363080541871961593e+00
3.400000000000000244e-01,1.362308457973755438e+00
3.410000000000000253e-01,1.362778627243286245e+00
3.420000000000000262e-01,1.364034336169432038e+00
3.430000000000000271e-01,1.363840361611114993e+00
3.439999999999999725e-01,1.364592260931949630e+00
3.449999999999999734e-01,1.362948194988663486e+00
3.459999999999999742e-01,1.363437203426844491e+00
3.469999999999999751e-01,1.364549915512915490e+00
3.479999999999999760e-01,1.364820501708823963e+00
3.489999999999999769e-01,1.364870502007424324e+00
3.499999999999999778e-01,1.362550490540954673e+00
3.509999999999999787e-01,1.362637141209813718e+00
3.519999999999999796e-01,1.363934319983776122e+00
3.529999999999999805e-01,1.364174817080306745e+00
3.539999999999999813e-01,1.363636559527842129e+00
3.549999999999999822e-01,1.365679752887323906e+00
3.559999999999999831e-01,1.362638429041472587e+00
3.569999999999999840e-01,1.363365674989971410e+00
3.579999999999999849e-01,1.362943489857464163e+00
3.589999999999999858e-01,1.364051534833616186e+00
3.599999999999999867e-01,1.363351765516882974e+00
3.609999999999999876e-01,1.363213804530452267e+00
3.619999999999999885e-01,1.365487847356504192e+00
3.629999999999999893e-01,1.363501540745797325e+00
3.639999999999999902e-01,1.362772239877145797e+00
3.649999999999999911e-01,1.363499525154531655e+00
3.659999999999999920e-01,1.362897128148765180e+00
3.669999999999999929e-01,1.366241021530604893e+00
3.679999999999999938e-01,1.364038092776880040e+00
3.689999999999999947e-01,1.364461788761501371e+00
3.699999999999999956e-01,1.362573067472270250e+00
3.709999999999999964e-01,1.365841391353204592e+00
3.719999999999999973e-01,1.364096445508672151e+00
3.729999999999999982e-01,1.363077775939268266e+00
3.739999999999999991e-01,1.361666089773154731e+00
3.750000000000000000e-01,1.364442245921842822e+00
3.760000000000000009e-01,1.363886379247446712e+00
3.770000000000000018e-01,1.363989204173337244e+00
3.780000000000000027e-01,1.362521572283451610e+00
3.790000000000000036e-01,1.364134987189370651e+00
3.800000000000000044e-01,1.364172487133813449e+00
3.810000000000000053e-01,1.363338148857898835e+00
3.820000000000000062e-01,1.361260580249878283e+00
3.830000000000000071e-01,1.364232066156974232e+00
3.840000000000000080e-01,1.363297879154017567e+00
3.850000000000000089e-01,1.363299235577724033e+00
3.860000000000000098e-01,1.363427507238399894e+00
3.870000000000000107e-01,1.363732143169458677e+00
3.880000000000000115e-01,1.363792903980904470e+00
3.890000000000000124e-01,1.361838987646834642e+00
3.900000000000000133e-01,1.363778979528684765e+00
3.910000000000000142e-01,1.364653005056055912e+00
3.920000000000000151e-01,1.363242851061448935e+00
3.930000000000000160e-01,1.363940750448202399e+00
3.940000000000000169e-01,1.364675897085922740e+00
3.950000000000000178e-01,1.363779501784115444e+00
3.960000000000000187e-01,1.365239803263754270e+00
3.970000000000000195e-01,1.363442727917825614e+00
3.980000000000000204e-01,1.363808526213204475e+00
3.990000000000000213e-01,1.363640746108256918e+00
4.000000000000000222e-01,1.364675127914509734e+00
4.010000000000000231e-01,1.362736031728021269e+00
4.020000000000000240e-01,1.364378681650700420e+00
4.030000000000000249e-01,1.365651196636277431e+00
4.040000000000000258e-01,1.364521958156999171e+00
4.050000000000000266e-01,1.362452583051027899e+00
4.060000000000000275e-01,1.362058410760166538e+00
4.069999999999999729e-01,1.365818841951430107e+00
4.079999999999999738e-01,1.362961501888761306e+00
4.089999999999999747e-01,1.365653124791180062e+00
4.099999999999999756e-01,1.361627444335033799e+00
4.109999999999999765e-01,1.363625800951295597e+00
4.119999999999999774e-01,1.363646205332717187e+00
4.129999999999999782e-01,1.364436024408216541e+00
4.139999999999999791e-01,1.362119512066590099e+00
4.149999999999999800e-01,1.364625348852158693e+00
4.159999999999999809e-01,1.363916932200618159e+00
4.169999999999999818e-01,1.365032138512343396e+00
4.179999999999999827e-01,1.363433027052082691e+00
4.189999999999999836e-01,1.364832865233788217e+00
4.199999999999999845e-01,1.363963321946869645e+00
4.209999999999999853e-01,1.362394887356961348e+00
4.219999999999999862e-01,1.362697568800439463e+00
4.229999999999999871e-01,1.365860968220487415e+00
4.239999999999999880e-01,1.364542058730954910e+00
4.249999999999999889e-01,1.362905110245024476e+00
4.259999999999999898e-01,1.362472744454389151e+00
4.269999999999999907e-01,1.362724455222596553e+00
4.279999999999999916e-01,1.364896321127990308e+00
4.289999999999999925e-01,1.363010962866483045e+00
4.299999999999999933e-01,1.364053383619826088e+00
4.309999999999999942e-01,1.362524849053940779e+00
4.319999999999999951e-01,1.364113000631599570e+00
4.329999999999999960e-01,1.364359332351851029e+00
4.339999999999999969e-01,1.364368600132134013e+00
4.349999999999999978e-01,1.363346906954750359e+00
4.359999999999999987e-01,1.361690078001184689e+00
4.369999999999999996e-01,1.362723972894457791e+00
4.380000000000000004e-01,1.362631305316554409e+00
4.390000000000000013e-01,1.364187750429054491e+00
4.400000000000000022e-01,1.363981169072965072e+00
4.410000000000000031e-01,1.364159152678702469e+00
4.420000000000000040e-01,1.362251597478374876e+00
4.430000000000000049e-01,1.365207701567336285e+00
4.440000000000000058e-01,1.363660681239706296e+00
4.450000000000000067e-01,1.363441776393549576e+00
4.460000000000000075e-01,1.363852652546783784e+00
4.470000000000000084e-01,1.363366691255647245e+00
4.480000000000000093e-01,1.365556271555268486e+00
4.490000000000000102e-01,1.362126281816610440e+00
4.500000000000000111e-01,1.363156039647569706e+00
4.510000000000000120e-01,1.364423027408792288e+00
4.520000000000000129e-01,1.364766702444374591e+00
4.530000000000000138e-01,1.363308447545021895e+00
4.540000000000000147e-01,1.363171708449234076e+00
4.550000000000000155e-01,1.363117809118527424e+00
4.560000000000000164e-01,1.364348153002041375e+00
4.570000000000000173e-01,1.364496377135846927e+00
4.580000000000000182e-01,1.364318368148853100e+00
4.590000000000000191e-01,1.362549512433147703e+00
4.600000000000000200e-01,1.362733472670745183e+00
4.610000000000000209e-01,1.364266112595134306e+00
4.620000000000000218e-01,1.363283651590784462e+00
4.630000000000000226e-01,1.365434239847309161e+00
4.640000000000000235e-01,1.363336945699125113e+00
4.650000000000000244e-01,1.362649984069044029e+00
4.660000000000000253e-01,1.361875064474661556e+00
4.670000000000000262e-01,1.364609133358251514e+00
4.680000000000000271e-01,1.363310874280113882e+00
4.689999999999999725e-01,1.363669544993324267e+00
4.699999999999999734e-01,1.365140945681212914e+00
4.709999999999999742e-01,1.362761958420534825e+00
4.719999999999999751e-01,1.364208517991290615e+00
4.729999999999999760e-01,1.362013784363792501e+00
4.739999999999999769e-01,1.363299361362052098e+00
4.749999999999999778e-01,1.364475921239005185e+00
4.759999999999999787e-01,1.365559952381883546e+00
4.769999999999999796e-01,1.363075562149218545e+00
4.779999999999999805e-01,1.362610705062614169e+00
4.789999999999999813e-01,1.363221815930018455e+00
4.799999999999999822e-01,1.363664517018217781e+00
4.809999999999999831e-01,1.363055492468363772e+00
4.819999999999999840e-01,1.363816836760469497e+00
4.829999999999999849e-01,1.363525627193840073e+00
4.839999999999999858e-01,1.363564705853991255e+00
4.849999999999999867e-01,1.364382231299543502e+00
4.859999999999999876e-01,1.364435014303290838e+00
4.869999999999999885e-01,1.361446355625993920e+00
4.879999999999999893e-01,1.365919229921159772e+00
4.889999999999999902e-01,1.363632845890117240e+00
4.899999999999999911e-01,1.365453379181058358e+00
4.909999999999999920e-01,1.364695244029992427e+00
4.919999999999999929e-01,1.362960538049563741e+00
4.929999999999999938e-01,1.363354811361121133e+00
4.939999999999999947e-01,1.363098987212665314e+00
4.949999999999999956e-01,1.364709947761721276e+00
4.959999999999999964e-01,1.365402407013357911e+00
4.969999999999999973e-01,1.364277609549988446e+00
4.979999999999999982e-01,1.362962168702166244e+00
4.989999999999999991e-01,1.364369764090553661e+00
5.000000000000000000e-01,1.363782687017316420e+00
5.010000000000000009e-01,1.362732838261288215e+00
5.020000000000000018e-01,1.363216820315272138e+00
5.030000000000000027e-01,1.363630241187674175e+00
5.040000000000000036e-01,1.363764070534980055e+00
5.050000000000000044e-01,1.363827673927972217e+00
5.060000000000000053e-01,1.363481454838489704e+00
5.070000000000000062e-01,1.364648554281268300e+00
5.080000000000000071e-01,1.362285071433671391e+00
5.090000000000000080e-01,1.363997920941898201e+00
5.100000000000000089e-01,1.363950822774240512e+00
5.110000000000000098e-01,1.365002493151850071e+00
5.120000000000000107e-01,1.363437409248708931e+00
5.130000000000000115e-01,1.361587523173074521e+00
5.140000000000000124e-01,1.363605167391785278e+00
5.150000000000000133e-01,1.365919803499739515e+00
5.160000000000000142e-01,1.364150114773813094e+00
5.170000000000000151e-01,1.362494309734125109e+00
5.180000000000000160e-01,1.364132903402841768e+00
5.190000000000000169e-01,1.363111365014587406e+00
5.200000000000000178e-01,1.364300661813838689e+00
5.210000000000000187e-01,1.362612948854070583e+00
5.220000000000000195e-01,1.365208611441204534e+00
5.230000000000000204e-01,1.364297370679725674e+00
5.240000000000000213e-01,1.363884000962015008e+00
5.250000000000000222e-01,1.363951436586966937e+00
5.260000000000000231e-01,1.363908392108645673e+00
5.270000000000000240e-01,1.364342891287453119e+00
5.280000000000000249e-01,1.363979302729384724e+00
5.290000000000000258e-01,1.363927073800660139e+00
5.300000000000000266e-01,1.365020086751443928e+00
5.310000000000000275e-01,1.365145380202477332e+00
5.320000000000000284e-01,1.360859394702249370e+00
5.330000000000000293e-01,1.364749823997870370e+00
5.340000000000000302e-01,1.363490387261813153e+00
5.350000000000000311e-01,1.362628343690239774e+00
5.360000000000000320e-01,1.362126517451611063e+00
5.370000000000000329e-01,1.362798940338565190e+00
5.380000000000000338e-01,1.363812624325235756e+00
5.390000000000000346e-01,1.364864498850439034e+00
5.400000000000000355e-01,1.363666029108653754e+00
5.410000000000000364e-01,1.364032822641780829e+00
5.420000000000000373e-01,1.361912605711221858e+00
5.430000000000000382e-01,1.363031307934781999e+00
5.440000000000000391e-01,1.363145117772633252e+00
5.450000000000000400e-01,1.363121188395379324e+00
5.460000000000000409e-01,1.362315004095597581e+00
5.470000000000000417e-01,1.364792662390837519e+00
5.480000000000000426e-01,1.364165757204227170e+00
5.490000000000000435e-01,1.363487788628240605e+00
5.500000000000000444e-01,1.362403587131182148e+00
5.510000000000000453e-01,1.362491038009971289e+00
5.520000000000000462e-01,1.365662266746726639e+00
5.530000000000000471e-01,1.363947934358700209e+00
5.540000000000000480e-01,1.363571921174858925e+00
5.550000000000000488e-01,1.365139979526578617e+00
5.560000000000000497e-01,1.365565747072487124e+00
5.570000000000000506e-01,1.362271217773240783e+00
5.580000000000000515e-01,1.364701345435966884e+00
5.590000000000000524e-01,1.364732653165921183e+00
5.600000000000000533e-01,1.364317928032929617e+00
5.610000000000000542e-01,1.364554539246044529e+00
5.620000000000000551e-01,1.363655923501150946e+00
5.629999999999999449e-01,1.361757271074567566e+00
5.639999999999999458e-01,1.364412545939344357e+00
5.649999999999999467e-01,1.362967690923574393e+00
5.659999999999999476e-01,1.362315165379743176e+00
5.669999999999999485e-01,1.362955588613038227e+00
5.679999999999999494e-01,1.363573017958466638e+00
5.689999999999999503e-01,1.365539520601244172e+00
5.699999999999999512e-01,1.366482041281761983e+00
5.709999999999999520e-01,1.363540774604593109e+00
5.719999999999999529e-01,1.364388118373828007e+00
5.729999999999999538e-01,1.364091555269783873e+00
5.739999999999999547e-01,1.363863100457892275e+00
5.749999999999999556e-01,1.363090529965574671e+00
5.759999999999999565e-01,1.364179064327645241e+00
5.769999999999999574e-01,1.362816875883289924e+00
5.779999999999999583e-01,1.364969019666226746e+00
5.789999999999999591e-01,1.363940938310308493e+00
5.799999999999999600e-01,1.365087661274545061e+00
5.809999999999999609e-01,1.363649221176511661e+00
