# Time (s),Channel 1 (V)
3.820000000000000062e-01,1.369881447703512833e+00
3.830000000000000071e-01,1.371428452808897580e+00
3.840000000000000080e-01,1.371004646253131565e+00
3.850000000000000089e-01,1.369521463984320286e+00
3.860000000000000098e-01,1.369218890931662269e+00
3.870000000000000107e-01,1.367757439325196334e+00
3.880000000000000115e-01,1.369567721240888325e+00
3.890000000000000124e-01,1.369308760056770380e+00
3.900000000000000133e-01,1.368641018616731486e+00
3.910000000000000142e-01,1.369088217340215907e+00
3.920000000000000151e-01,1.370383716305541011e+00
3.930000000000000160e-01,1.371239751593722245e+00
3.940000000000000169e-01,1.369567333194875891e+00
3.950000000000000178e-01,1.369808665739100428e+00
3.960000000000000187e-01,1.369460965873717573e+00
3.970000000000000195e-01,1.369321717271951844e+00
3.980000000000000204e-01,1.370737211476151129e+00
3.990000000000000213e-01,1.370367566543336801e+00
4.000000000000000222e-01,1.368653324470228583e+00
4.010000000000000231e-01,1.370262640263239184e+00
4.020000000000000240e-01,1.369101938698397358e+00
4.030000000000000249e-01,1.369415267943445702e+00
4.040000000000000258e-01,1.368618777657346408e+00
4.050000000000000266e-01,1.369041553804284828e+00
4.060000000000000275e-01,1.370475148760139206e+00
4.069999999999999729e-01,1.369131442993330117e+00
4.079999999999999738e-01,1.370181940787119634e+00
4.089999999999999747e-01,1.369923800762553601e+00
4.099999999999999756e-01,1.370524938928758152e+00
4.109999999999999765e-01,1.370340104834235850e+00
4.119999999999999774e-01,1.371849215325152693e+00
4.129999999999999782e-01,1.368962637014406347e+00
4.139999999999999791e-01,1.370505253178927241e+00
4.149999999999999800e-01,1.371045901461143357e+00
4.159999999999999809e-01,1.369376831153672702e+00
4.169999999999999818e-01,1.370237501331870389e+00
4.179999999999999827e-01,1.368617474883012886e+00
4.189999999999999836e-01,1.371159311564730254e+00
4.199999999999999845e-01,1.367646624254682308e+00
4.209999999999999853e-01,1.370541751725710355e+00
4.219999999999999862e-01,1.369666025579344470e+00
4.229999999999999871e-01,1.370789089000029382e+00
4.239999999999999880e-01,1.369531599864165949e+00
4.249999999999999889e-01,1.371343768659850859e+00
4.259999999999999898e-01,1.369376743079448566e+00
4.269999999999999907e-01,1.370015799490592379e+00
4.279999999999999916e-01,1.368702413232558923e+00
4.289999999999999925e-01,1.369565176644543358e+00
4.299999999999999933e-01,1.370135755350258666e+00
4.309999999999999942e-01,1.370842997018300480e+00
4.319999999999999951e-01,1.369280037887853130e+00
4.329999999999999960e-01,1.369507240837703810e+00
4.339999999999999969e-01,1.371830733595657215e+00
4.349999999999999978e-01,1.368736651702165075e+00
4.359999999999999987e-01,1.368054244664697272e+00
4.369999999999999996e-01,1.369597818913450116e+00
4.380000000000000004e-01,1.368623375897509042e+00
4.390000000000000013e-01,1.371003561073337318e+00
4.400000000000000022e-01,1.366936912461760745e+00
4.410000000000000031e-01,1.370994167638097672e+00
4.420000000000000040e-01,1.369643751373966767e+00
4.430000000000000049e-01,1.368953485680190596e+00
4.440000000000000058e-01,1.370375044966018585e+00
4.450000000000000067e-01,1.368474009757916221e+00
4.460000000000000075e-01,1.370171215999311576e+00
4.470000000000000084e-01,1.371857173834382104e+00
4.480000000000000093e-01,1.368360991593530196e+00
4.490000000000000102e-01,1.369288138059479687e+00
4.500000000000000111e-01,1.368808634037344207e+00
4.510000000000000120e-01,1.368272133252995681e+00
4.520000000000000129e-01,1.368645787053614393e+00
4.530000000000000138e-01,1.370737028251215461e+00
4.540000000000000147e-01,1.369534590199901647e+00
4.550000000000000155e-01,1.369944009829215714e+00
4.560000000000000164e-01,1.371123639477844769e+00
4.570000000000000173e-01,1.370866704579402517e+00
4.580000000000000182e-01,1.369714408756682156e+00
4.590000000000000191e-01,1.369472867081336087e+00
4.600000000000000200e-01,1.370644802499303427e+00
4.610000000000000209e-01,1.369695246796897914e+00
4.620000000000000218e-01,1.368087403651466305e+00
4.630000000000000226e-01,1.370109136690522256e+00
4.640000000000000235e-01,1.370652711471943563e+00
4.650000000000000244e-01,1.371224412028279493e+00
4.660000000000000253e-01,1.369192783721921769e+00
4.670000000000000262e-01,1.370114689236326733e+00
4.680000000000000271e-01,1.370442981407004046e+00
4.689999999999999725e-01,1.370106081151274635e+00
4.699999999999999734e-01,1.369941365938415867e+00
4.709999999999999742e-01,1.369802447551446090e+00
4.719999999999999751e-01,1.370906931497986481e+00
4.729999999999999760e-01,1.368349316730447685e+00
4.739999999999999769e-01,1.369456814420561441e+00
4.749999999999999778e-01,1.369134007068592451e+00
4.759999999999999787e-01,1.369115735773072551e+00
4.769999999999999796e-01,1.369734498541609113e+00
4.779999999999999805e-01,1.370510869963923906e+00
4.789999999999999813e-01,1.371469857150620530e+00
4.799999999999999822e-01,1.369354053185416920e+00
4.809999999999999831e-01,1.370853720864832148e+00
4.819999999999999840e-01,1.369877170595705129e+00
4.829999999999999849e-01,1.370157810323866743e+00
4.839999999999999858e-01,1.369796988659407466e+00
4.849999999999999867e-01,1.369424219168852597e+00
4.859999999999999876e-01,1.370614066945053056e+00
4.869999999999999885e-01,1.368440134856459878e+00
4.879999999999999893e-01,1.369987990495668440e+00
4.889999999999999902e-01,1.369380653701274930e+00
4.899999999999999911e-01,1.368438916570672736e+00
4.909999999999999920e-01,1.368434615601467286e+00
4.919999999999999929e-01,1.368865329288129429e+00
4.929999999999999938e-01,1.369391853437262885e+00
4.939999999999999947e-01,1.368559509978444222e+00
4.949999999999999956e-01,1.368046464511815108e+00
4.959999999999999964e-01,1.369306557881459385e+00
4.969999999999999973e-01,1.368572952918170715e+00
4.979999999999999982e-01,1.370928798598636256e+00
4.989999999999999991e-01,1.369554721404968811e+00
5.000000000000000000e-01,1.371151406719503862e+00
5.010000000000000009e-01,1.369744317716633297e+00
5.020000000000000018e-01,1.370271145135798951e+00
5.030000000000000027e-01,1.369654614970730711e+00
5.040000000000000036e-01,1.371781226610891968e+00
5.050000000000000044e-01,1.370852548622936373e+00
5.060000000000000053e-01,1.370473107355234310e+00
5.070000000000000062e-01,1.369864132841411619e+00
5.080000000000000071e-01,1.368540434083633794e+00
5.090000000000000080e-01,1.367700994069348752e+00
5.100000000000000089e-01,1.371528762457833617e+00
5.110000000000000098e-01,1.368911135677160384e+00
5.120000000000000107e-01,1.369756316961561637e+00
5.130000000000000115e-01,1.368995689034030239e+00
5.140000000000000124e-01,1.371686154828670290e+00
5.150000000000000133e-01,1.369974590057388975e+00
5.160000000000000142e-01,1.371506166531404336e+00
5.170000000000000151e-01,1.368452825777690673e+00
5.180000000000000160e-01,1.369226442319201098e+00
5.190000000000000169e-01,1.369232396430279497e+00
5.200000000000000178e-01,1.369725411189326003e+00
5.210000000000000187e-01,1.370459942838521350e+00
5.220000000000000195e-01,1.370339685153963316e+00
5.230000000000000204e-01,1.371211202276648500e+00
5.240000000000000213e-01,1.372501020835219743e+00
5.250000000000000222e-01,1.369286559591519348e+00
5.260000000000000231e-01,1.370015822255842508e+00
5.270000000000000240e-01,1.369054781842465873e+00
5.280000000000000249e-01,1.371416724290965394e+00
5.290000000000000258e-01,1.369362905006427988e+00
5.300000000000000266e-01,1.368806481066553005e+00
5.310000000000000275e-01,1.370091159415643745e+00
5.320000000000000284e-01,1.369716954465392433e+00
5.330000000000000293e-01,1.369246721104978137e+00
5.340000000000000302e-01,1.368799331564799493e+00
5.350000000000000311e-01,1.370297611475523203e+00
5.360000000000000320e-01,1.369742242412138822e+00
5.370000000000000329e-01,1.369597356988143888e+00
5.380000000000000338e-01,1.369896128550139869e+00
5.390000000000000346e-01,1.370023523392034370e+00
5.400000000000000355e-01,1.369599372561395523e+00
5.410000000000000364e-01,1.369744278057791087e+00
5.420000000000000373e-01,1.370011305760606701e+00
5.430000000000000382e-01,1.368163068831351303e+00
5.440000000000000391e-01,1.369972430135776520e+00
5.450000000000000400e-01,1.369297440160352597e+00
5.460000000000000409e-01,1.369461899239587499e+00
5.470000000000000417e-01,1.370366539176431697e+00
5.480000000000000426e-01,1.368666990928919525e+00
5.490000000000000435e-01,1.367469436249911796e+00
5.500000000000000444e-01,1.370990012458692009e+00
5.510000000000000453e-01,1.368656008167155269e+00
5.520000000000000462e-01,1.370192887829368988e+00
5.530000000000000471e-01,1.369829361758375885e+00
5.540000000000000480e-01,1.367720190213089104e+00
5.550000000000000488e-01,1.370571542161402645e+00
5.560000000000000497e-01,1.369105672160155773e+00
5.570000000000000506e-01,1.369161716522360406e+00
5.580000000000000515e-01,1.370249973352094530e+00
5.590000000000000524e-01,1.370428585128300014e+00
5.600000000000000533e-01,1.368675611475125065e+00
5.610000000000000542e-01,1.373709445650355132e+00
5.620000000000000551e-01,1.368235733472545679e+00
5.629999999999999449e-01,1.368129030722962991e+00
5.639999999999999458e-01,1.370014907948055027e+00
5.649999999999999467e-01,1.368783489953992571e+00
5.659999999999999476e-01,1.370721360967373403e+00
5.669999999999999485e-01,1.369553189070413790e+00
5.679999999999999494e-01,1.369669198131828303e+00
5.689999999999999503e-01,1.369734088736136890e+00
5.699999999999999512e-01,1.367793022266329928e+00
5.709999999999999520e-01,1.368653994671070073e+00
5.719999999999999529e-01,1.369214123487488832e+00
5.729999999999999538e-01,1.370586956209197238e+00
5.739999999999999547e-01,1.368500494189079930e+00
5.749999999999999556e-01,1.371665569106188309e+00
5.759999999999999565e-01,1.368934492960784066e+00
5.769999999999999574e-01,1.368908050511336016e+00
5.779999999999999583e-01,1.369801877048471006e+00
5.789999999999999591e-01,1.369932646041364332e+00
5.799999999999999600e-01,1.370814346435974995e+00
5.809999999999999609e-01,1.371004687480064321e+00
